,time,r10i1p1f1,r1i1p1f1,r2i1p1f1,r3i1p1f1,r4i1p1f1,r5i1p1f1,r6i1p1f1,r7i1p1f1,r8i1p1f1,r9i1p1f1
67,1855-08-16,288.82843,289.5751,289.91064,289.50452,288.8768,290.9545,289.51227,288.7924,289.55887,289.67328
68,1855-09-16,288.79843,288.11636,288.23734,289.8729,287.57037,288.15424,286.6724,288.02954,287.45154,288.71622
69,1855-10-16,284.58707,284.86328,286.83386,285.2207,286.15588,283.40555,284.90216,282.37543,285.8375,284.66406
70,1855-11-16,279.3141,281.63327,280.30136,280.78687,280.1896,282.29553,281.18402,280.17612,283.0734,280.74313
71,1855-12-16,277.72,277.76776,279.33655,276.666,277.5222,278.05618,278.73578,277.64307,279.04663,278.35294
72,1856-01-16,276.43805,274.8418,278.56134,274.86066,275.76648,276.07266,279.8441,277.14368,276.27145,277.46603
73,1856-02-15,274.9196,272.15698,278.2406,277.76184,273.54752,274.2452,275.2243,275.02832,275.88214,279.12457
74,1856-03-16,277.22055,271.7221,279.18683,279.34558,275.17038,277.1675,277.38486,278.88412,279.63333,279.29556
75,1856-04-16,280.8944,276.82358,279.0533,280.17502,278.0404,279.81363,280.62027,281.55023,281.05014,280.6757
76,1856-05-16,284.21976,282.1511,283.90784,282.91223,282.06268,282.6967,282.3335,284.0709,284.01254,284.0671
77,1856-06-16,286.78378,287.27884,286.87946,287.52548,288.5522,285.8542,286.6663,287.80826,286.37326,287.41565
78,1856-07-16,289.92444,288.93713,289.34412,289.56815,290.0418,289.34082,289.4794,289.4071,289.3612,288.91064
79,1856-08-16,290.43588,288.61954,291.18463,289.42688,289.2905,289.9133,291.14178,289.96408,288.92993,289.88025
80,1856-09-16,289.64716,288.37607,290.80817,289.49634,286.99738,288.0715,288.2933,287.5801,286.0157,288.1879
81,1856-10-16,284.13394,283.39288,288.38068,282.6735,286.69772,285.4787,284.94577,282.86072,283.19244,284.1663
82,1856-11-16,282.62164,280.16626,284.2268,281.5029,281.71445,280.521,282.8115,281.75687,279.59552,280.61282
83,1856-12-16,277.76706,278.54172,280.2521,278.10324,279.35968,275.6491,277.82242,277.63043,279.16437,277.43173
84,1857-01-16,273.26187,278.9754,279.0835,276.97644,276.3291,275.46243,275.86716,273.91483,275.44678,273.7299
85,1857-02-15,276.551,276.74734,278.3231,278.35474,279.1177,276.17484,275.36655,276.17798,274.84665,275.6309
86,1857-03-16,276.5137,279.7466,276.644,278.10236,278.49905,274.79706,275.9593,275.61615,275.38275,276.33252
87,1857-04-16,280.4227,280.78278,280.51837,279.1694,280.91873,277.52057,279.91315,281.10736,278.30524,280.8701
88,1857-05-16,283.84003,283.56226,283.4704,282.3283,282.59818,282.24567,284.46753,284.63773,283.09207,282.96613
89,1857-06-16,288.4898,288.6796,287.82608,285.97916,287.3543,286.7195,289.18488,287.41882,285.87894,287.33414
90,1857-07-16,291.36673,290.3451,290.78635,289.9342,289.23035,288.77243,291.4536,288.59457,291.2483,287.63568
91,1857-08-16,290.02347,290.1824,290.53195,291.74463,287.76962,288.72733,290.10126,289.4521,288.6747,289.1472
92,1857-09-16,289.46533,287.43112,289.02045,288.99512,287.61142,288.09637,287.38193,287.3734,289.2694,286.91913
93,1857-10-16,286.0053,285.37628,285.95294,285.90027,285.7441,284.7095,282.96472,283.17715,283.25043,284.99518
94,1857-11-16,283.0726,281.17258,282.29257,281.023,281.39914,282.1978,280.90082,278.1034,281.78406,281.1592
95,1857-12-16,281.24582,280.44727,279.67978,279.58228,277.48615,279.01175,279.60263,277.7654,280.42764,278.95157
96,1858-01-16,277.76144,279.23447,277.23193,274.54916,276.21997,278.55978,277.41882,274.50204,275.76974,278.20282
97,1858-02-15,278.0375,275.67834,276.25125,278.24918,274.4743,273.98843,278.3261,276.28436,277.50827,278.9712
98,1858-03-16,278.5514,275.8198,276.98056,279.9182,278.48944,275.18048,278.69165,274.40002,276.99994,277.71478
99,1858-04-16,279.93646,278.54657,279.71527,279.6363,278.23843,279.86206,278.72528,279.71802,280.30457,279.93286
100,1858-05-16,282.31302,284.52884,284.136,284.02734,285.29852,284.18298,283.75372,282.21802,282.9508,284.03333
101,1858-06-16,286.6767,287.00253,287.01517,287.52112,288.49728,288.15662,288.5312,285.32672,288.79324,287.70792
102,1858-07-16,289.77585,289.0113,288.92392,289.79938,289.32733,288.74313,289.8539,288.1062,290.81213,288.79535
103,1858-08-16,290.62518,288.31027,291.0789,292.2023,290.9879,289.27524,291.02524,289.58707,291.79208,289.46112
104,1858-09-16,289.2085,288.99265,289.16708,290.21268,290.0358,287.79355,288.7799,288.0432,287.8061,287.10333
105,1858-10-16,286.93002,285.46725,286.34967,285.26407,285.8332,283.65576,284.91476,285.37622,286.19537,284.91608
106,1858-11-16,284.8666,280.32324,280.19708,281.6792,282.23917,281.11847,280.44907,282.29703,280.6371,278.73108
107,1858-12-16,279.97845,278.32007,280.26083,277.8792,274.54462,279.75726,277.6139,280.36502,279.8749,276.58472
108,1859-01-16,278.74387,275.2428,275.7033,277.0196,274.7411,277.38483,276.77054,273.56262,277.57404,275.20145
109,1859-02-15,279.8999,273.29163,276.0354,278.54324,273.97528,276.66583,277.5879,275.85522,276.74115,273.525
110,1859-03-16,278.11777,277.89938,277.01398,278.12982,275.8855,276.81415,276.4858,277.16364,279.09528,276.17252
111,1859-04-16,279.6691,278.00833,278.9187,278.57944,278.2464,280.90952,281.61557,279.78955,280.2883,277.32184
112,1859-05-16,282.8188,282.98672,281.25467,282.13568,282.53558,285.00385,283.92923,281.59085,283.22455,282.47037
113,1859-06-16,286.92548,286.20895,286.74655,286.52237,287.6412,287.48578,286.88562,286.58032,285.87256,285.8015
114,1859-07-16,288.38104,288.85876,290.27527,288.99213,289.61526,290.09473,289.11057,288.82764,288.27997,289.81012
115,1859-08-16,288.87604,289.47018,291.4003,291.76245,289.12057,289.427,289.5634,289.7227,288.5667,290.17178
116,1859-09-16,288.60696,286.1053,288.04797,286.881,287.25165,288.9479,285.72333,289.49805,287.3705,288.16052
117,1859-10-16,286.02295,283.32248,283.97818,283.57086,284.25372,284.66196,283.35687,287.33063,283.05197,283.2032
118,1859-11-16,280.01465,280.87204,281.3006,279.19125,282.43692,280.13245,281.03323,279.35065,280.38852,280.25974
119,1859-12-16,279.00977,279.62277,279.73834,276.9547,280.42096,277.54382,277.6838,278.45444,279.75113,275.31702
120,1860-01-16,276.50403,275.06372,277.53882,275.61453,276.47128,275.75424,277.01437,277.53378,277.1904,274.64597
121,1860-02-15,275.69034,276.87006,275.75317,277.446,277.46436,274.9699,275.52582,277.18152,278.27454,276.14148
122,1860-03-16,277.43265,278.8658,275.79605,277.20172,278.34683,277.99176,277.14487,278.2264,279.00647,275.6493
123,1860-04-16,280.17017,280.73663,280.09494,280.61356,278.49628,278.0925,277.9969,283.00113,280.7177,276.52368
124,1860-05-16,284.28427,283.0994,282.98914,282.89697,284.09756,283.0878,283.6282,283.97803,283.70334,282.27515
125,1860-06-16,288.76663,287.2223,286.11496,285.62717,285.682,285.67453,286.75723,287.2066,285.52304,287.87466
126,1860-07-16,290.12115,289.738,288.6891,288.12646,288.44308,288.34622,289.7984,289.03595,288.6759,288.956
127,1860-08-16,288.8977,288.50317,288.21332,288.63284,289.58575,289.72366,291.85156,288.3759,288.33093,288.05658
128,1860-09-16,287.84143,289.0343,288.63547,287.17178,287.31555,286.5878,288.1164,288.3683,287.22446,289.3013
129,1860-10-16,286.23352,284.5985,285.07687,285.62646,284.569,283.07504,284.0418,284.01755,284.84177,286.28946
130,1860-11-16,280.58752,281.61984,280.18732,282.08557,282.1272,278.96677,279.48132,278.42392,280.179,281.87332
131,1860-12-16,278.38876,276.12555,279.81958,277.5457,279.5444,278.51193,278.1323,278.76663,277.46744,278.70068
132,1861-01-16,276.3958,276.28592,276.8395,277.30298,278.68304,276.34222,277.53305,275.84787,274.4151,276.6537
133,1861-02-15,272.95563,275.60287,275.27377,276.03635,277.79388,275.3336,277.77817,276.22513,274.02707,274.4503
134,1861-03-16,277.98343,278.94208,277.64874,277.34372,275.62772,278.5398,279.14362,278.31015,277.43555,274.20325
135,1861-04-16,280.14264,280.76053,279.74564,280.41748,278.78973,280.16986,281.04648,280.79932,280.6683,276.88864
136,1861-05-16,281.99936,283.5111,283.26443,284.62567,283.1693,282.32806,285.33185,283.18695,283.4545,282.78012
137,1861-06-16,285.48163,287.60587,288.194,287.6273,286.34482,286.64737,288.13068,286.3052,287.46295,285.4519
138,1861-07-16,287.8262,288.97418,289.55518,292.05142,289.97858,288.82672,289.1345,288.56763,288.6785,288.2456
139,1861-08-16,288.59647,288.85635,290.4622,290.88815,290.04376,290.0374,291.46155,289.00403,288.92914,288.12274
140,1861-09-16,286.50674,288.83398,287.71317,287.7387,287.34076,287.41537,289.4793,289.5567,288.78204,288.6586
141,1861-10-16,284.68326,286.47415,283.85104,284.95477,284.53064,282.58173,285.54004,284.42914,285.86008,284.05756
142,1861-11-16,279.9823,280.36844,283.29996,280.4869,279.83206,277.79996,280.95276,280.27026,281.76477,281.79355
143,1861-12-16,279.0324,279.05414,278.88208,279.21307,275.94946,276.4573,275.19876,277.4976,276.46417,278.81354
144,1862-01-16,276.4362,277.61224,276.59763,279.78177,279.19553,278.02756,274.8046,273.06104,276.0232,275.382
145,1862-02-15,276.89355,274.2378,275.6007,276.09323,278.58527,276.95322,274.74323,272.6989,279.1222,277.56964
146,1862-03-16,278.95767,278.3947,277.11172,279.30032,278.03696,277.15314,277.8256,276.9574,277.52448,279.04825
147,1862-04-16,281.36838,281.09033,281.18658,281.0931,279.60406,279.40326,278.54767,278.28174,279.00363,280.1624
148,1862-05-16,283.26813,282.6495,285.89487,283.2291,283.3405,282.47482,283.45914,282.40045,282.28357,283.14053
149,1862-06-16,286.78094,285.85455,287.3793,287.01535,286.06177,285.6484,285.80334,286.53378,288.1058,288.80423
150,1862-07-16,289.80652,289.0341,288.51413,288.1224,287.85013,288.41614,290.23578,288.28424,291.40906,288.47833
151,1862-08-16,288.36017,290.41534,289.74222,289.82257,288.42154,287.9344,288.89606,290.16028,289.20935,289.04138
