,time,r10i1p1f1,r1i1p1f1,r2i1p1f1,r3i1p1f1,r4i1p1f1,r5i1p1f1,r6i1p1f1,r7i1p1f1,r8i1p1f1,r9i1p1f1
120,1860-01-16,274.67728,275.54834,277.65952,275.57068,275.57068,273.83545,277.44888,274.78738,278.62424,276.56366
121,1860-02-15,276.53122,276.44583,279.3895,277.1417,277.1417,277.89603,276.76562,277.2325,277.6118,276.75278
122,1860-03-16,279.77277,279.78656,280.39172,275.26346,275.26346,280.0076,277.54227,277.49948,279.39975,278.0441
123,1860-04-16,282.4012,282.0058,282.64,280.275,280.275,279.9785,279.31277,279.52036,282.14163,278.96283
124,1860-05-16,285.36078,283.98846,283.94473,283.726,283.726,284.59686,284.279,283.70618,282.91293,283.62994
125,1860-06-16,286.28952,286.70102,287.98434,287.1545,287.1545,285.6632,285.95996,286.59155,287.7761,285.03693
126,1860-07-16,287.93567,288.7063,290.5269,289.09167,289.09167,290.11215,288.3672,289.8374,289.68378,288.63943
127,1860-08-16,288.90683,289.52695,290.30368,289.3172,289.3172,289.33154,288.43906,289.55316,290.65692,289.4271
128,1860-09-16,285.62997,287.89847,287.86432,287.1023,287.1023,287.18512,286.14883,287.7343,288.41418,286.8517
129,1860-10-16,282.73972,285.30942,285.46545,282.98718,282.98718,285.79517,284.53204,283.72037,282.70743,283.17368
130,1860-11-16,281.2138,278.7534,280.38962,280.5222,280.5222,279.04117,280.16898,279.8549,279.07153,281.00406
131,1860-12-16,277.60016,276.31836,279.86554,278.79633,278.79633,278.14557,276.6225,278.5876,279.65204,277.21423
132,1861-01-16,276.1612,278.10083,278.82056,276.34207,276.34207,275.58112,277.3358,278.4057,276.16882,274.57523
133,1861-02-15,277.2749,277.8765,277.4037,275.455,275.455,274.68903,275.70367,278.73303,278.16745,275.6798
134,1861-03-16,278.89078,279.92783,280.624,278.5363,278.5363,278.27502,277.0051,279.4023,279.27197,276.3619
135,1861-04-16,282.31906,282.68497,281.82788,281.29593,281.29593,280.85135,281.41754,281.2969,283.4232,279.87897
136,1861-05-16,284.17932,284.16183,284.42932,283.90875,283.90875,284.84485,283.21606,284.52234,284.41846,282.17517
137,1861-06-16,285.87152,286.2878,288.83752,287.18677,287.18677,287.1545,286.89786,288.46387,288.32092,286.68665
138,1861-07-16,290.33484,288.75,291.19385,290.88434,290.88434,289.6002,288.72278,289.72528,289.14886,287.47073
139,1861-08-16,289.94446,288.42883,290.96616,289.58603,289.58603,287.8206,289.08572,288.9217,290.59683,288.12695
140,1861-09-16,286.45813,286.1221,286.15637,287.0532,287.0532,285.9333,285.11987,286.30234,286.37735,286.10547
141,1861-10-16,282.09396,283.98846,283.41306,283.91144,283.91144,282.9502,282.644,282.82263,282.81473,283.2917
