,time,r10i1p1f2,r11i1p1f2,r12i1p1f2,r13i1p1f2,r14i1p1f2,r15i1p1f2,r16i1p1f2,r17i1p1f2,r18i1p1f2,r19i1p1f2,r1i1p1f2,r20i1p1f2,r21i1p1f2,r22i1p1f2,r23i1p1f2,r24i1p1f2,r25i1p1f2,r26i1p1f2,r27i1p1f2,r28i1p1f2,r2i1p1f2,r30i1p1f2,r3i1p1f2,r4i1p1f2,r5i1p1f2,r6i1p1f2,r7i1p1f2,r8i1p1f2,r9i1p1f2
595,1899-08-16,288.30077004499856,288.2393819267504,287.72639762114267,288.0379644971048,288.18455772548526,288.2894524984068,287.95598856664407,288.0895512023095,288.1069689974767,288.3709042181811,287.7662992936383,288.2583501887879,287.9244713981824,287.80528327616787,287.8749740540288,288.19185821102354,287.7303589981679,287.80489045095527,288.099170755088,287.9369255479462,287.9932390045615,288.28869249226807,288.04101847769005,288.0095341887953,287.8034853036706,288.01954764990523,287.951243227856,287.86965947676657,288.12591607019635
596,1899-09-16,287.42193281762945,287.2602804971245,287.0738251478662,287.183420015081,287.42315469889627,287.5145869953421,287.257058149346,287.2479998710118,287.5083642668935,287.6331888407154,287.0466244864517,287.4429895453427,287.1205499176525,287.09373058273314,287.21797509794396,287.4153348209141,287.0051973009424,287.3174512403563,287.2334003608866,287.12371266488225,287.27139785237233,287.5654335765302,287.1786111432858,287.2150053959515,287.09329946658636,287.1366087806461,287.0715166748551,287.3598798588439,287.3519150646694
597,1899-10-16,286.27769768183657,286.2697426405528,286.0152920908929,286.017535734056,286.073384200594,286.4462538904289,286.13240117557666,286.34440510713773,286.1836947185887,286.4352572296644,285.989370081986,286.31223855581123,286.1020869009483,285.8851179432064,286.029224148237,286.3573632943242,285.9257089981703,286.0582004880298,286.15718994824323,285.9607826024926,286.05581294606463,286.2758118811319,286.15735210938254,286.1094413092368,285.8437701394305,286.08216389429185,286.04982667515605,286.11655031826234,286.1784783968005
598,1899-11-16,285.0822706249811,285.21420736920817,284.6724800217129,284.8888790606631,284.9897506663089,285.23364220121067,284.90925209216334,285.03329089626124,284.88483850228846,285.3853155061228,284.8617526827089,285.0801723392045,284.99493434433583,284.7769310607239,284.83114260681504,285.221286686611,284.68106434320475,284.77080378438444,284.8774758821688,284.7677335893005,284.8575592498134,285.0090071237568,284.830281474085,284.9902776948991,284.6521706265281,285.0208399029824,284.91116567864003,285.07046412022135,285.0930406012618
599,1899-12-16,284.3503330392595,284.2092608391003,283.86430760633294,283.9634410463481,284.45391971888074,284.13583879721097,284.1502740411967,284.2682646514047,284.3189620245391,284.3026267629691,283.81816331477194,284.30342367606136,284.0965358171967,283.9794499252353,284.1099066831555,284.42752455138236,284.01394714287966,284.0647941867802,284.09772987086905,283.7954024472554,284.0660969146874,284.1965602024286,284.2872700310572,284.543932024343,283.89282776052573,284.214996001322,284.23326785361087,284.41119952385134,284.2032990343402
600,1900-01-16,283.99255980990466,284.10035263370514,283.41711588437255,283.7004728516983,284.2767803514531,284.10713996983117,283.9156746201658,284.1164853962396,284.2049040983118,284.29303137929134,283.75081059536393,284.2088938550333,283.92177829185255,283.70592727904074,283.8915652252327,284.42893330384226,283.814036699441,284.0229441874627,283.71295358883987,283.676773347447,284.02647944593036,284.23113339670414,283.9992363914648,284.1314140080488,283.81084784228113,284.0511324529852,284.23066050435784,284.1193627033697,284.0592406656261
601,1900-02-15,284.46341843907663,284.50845619456834,283.8220457739485,283.89511509133035,284.4955755779208,284.3819633759095,284.04712635701,284.65802292665353,284.35874735896056,284.71583064513953,284.2795972251957,284.6001723977482,284.2822526915764,284.0610482127279,284.11825501353934,284.44245566547056,284.20997383016163,284.1822029195039,284.21186548838045,284.0111464665765,284.26156029475084,284.57319316413714,284.1001443226801,284.44497237682765,284.1791811440537,284.3684036543762,284.475678852968,284.3464610956508,284.2073302829816
602,1900-03-16,285.30690147074154,285.1733273376251,284.7645737207526,284.861949786486,285.1502078966823,285.01543000833556,284.9576094119836,285.2686805844165,285.3382931794852,285.1269438425491,284.8835813875701,285.26944454321733,284.74774768633716,284.85157932052,284.8777963008494,285.31097396436826,284.90151887209777,284.7320883742321,285.0359137088707,284.6681538745027,284.905549138156,285.2666945512139,285.03345764448113,285.1200232423185,284.88277105625497,285.12760653181,285.17872065442356,284.9670569413948,285.022939627613
603,1900-04-16,286.2233836640357,285.8784233441302,285.8582799870807,285.8875005065491,286.1562754864876,286.02144638181,285.82877694257536,286.1418096386381,286.0038405553669,286.2668173701801,285.78580763910037,286.11339357290416,285.81792993797717,285.818265358085,286.0364454834722,286.19040977006216,285.99993486396835,285.82874254566366,285.9074673944202,285.775851988021,285.9830656480985,286.1988971511647,285.8728070271993,286.0771208760892,285.86609230729914,285.8189940918464,285.85933372513244,286.0158347589576,286.05132441938935
604,1900-05-16,287.0824481279681,286.8252398592523,286.7668599098939,286.8029720627452,287.03184773870095,287.0174190841177,286.8205229905525,287.15782822976377,286.9398015726136,287.25165432587784,286.7780482457241,286.98781298571726,286.91795081483286,286.7299210789171,286.87711692268425,286.9492879279726,286.62392454751557,286.75492315569267,286.8815603134225,286.7159792803137,286.8012331334355,287.1282797516862,286.83804345951467,286.9933438802616,286.7716257835086,286.8184935128183,286.73413116283785,286.8682053530584,286.8586321308535
605,1900-06-16,287.94820409783745,287.70134477247217,287.6052225833319,287.6347956004473,288.06910582306193,287.7753047372996,287.6488604514557,287.8527544154711,287.9413652079015,288.03179195668247,287.66012592849165,287.93633089693895,287.5906037850729,287.4772933989843,287.86633219577675,287.8230385240662,287.56261224385617,287.5721273679165,287.69892029797916,287.6731922550309,287.70418813400335,287.9213114424293,287.6538380679943,287.8213505279647,287.64166029358273,287.68227257299935,287.5611146653538,287.79081184579223,287.7356926550905
606,1900-07-16,288.3219657525452,288.18220697934504,288.02762200701545,287.9632423607368,288.32862367423496,288.1205753990368,288.08252938733074,288.22230022440556,288.22949542979796,288.54052962945434,288.0661382661705,288.5277379073158,288.09255712601606,288.0521810423875,288.22302442766176,288.20903217854067,288.03684134401897,288.0692519927181,288.176331608659,288.1435227653411,288.03400101448767,288.4530515838932,288.10639645153316,288.170323072821,287.9999274017856,287.99207437405425,288.0591364009619,288.090433138701,288.0785358823612
607,1900-08-16,287.96590353538346,287.9860723524106,287.92577322916173,287.8153066307353,288.1701532319224,287.9432587267459,287.9537231399012,288.01603852583327,288.2057888062141,288.3653857022063,288.04565345686865,288.22603360053336,287.94465321906137,287.98633860373053,288.04583277406834,288.06373095278906,287.8099970302429,287.9266953867189,287.9196440129878,287.945618931886,287.88163311098396,288.3356979258823,288.0195856533227,287.99834486800404,287.7629350376632,287.7956949528725,287.95918705342206,288.019601157742,287.97045722413014
608,1900-09-16,287.51489866582665,287.1153397290214,287.1337553943451,287.11470795754565,287.33546245178314,287.3372566860827,287.2280873704611,287.28304915782627,287.41967538688925,287.5927370697602,287.1874865969451,287.34909893514373,287.27053022275226,287.08722535833334,287.2116503274032,287.3556219088402,287.239462719098,287.0464691077347,287.254700796633,287.3047887140268,287.17773269624007,287.53251864174064,287.20058138908803,287.13195865969607,287.0808537483975,287.2751897729237,287.2302094764304,287.21661607899864,287.3774676873734
609,1900-10-16,286.3109195044667,286.26408746615596,285.9542253437261,286.0192763298603,286.0617466051823,286.07864435432305,285.8590988443321,286.2440393683663,286.12082651835993,286.4107986381803,286.03644102525936,286.19015010953376,286.19422121681174,285.95761016245496,286.26902805442035,286.23396618323954,285.95911729721865,286.07986465811706,286.081077613574,286.1450169287077,285.9254652441035,286.35384641992664,286.06120075061466,286.1314061061658,285.8720971354788,286.0492484956449,286.0759505191542,286.05084864451356,286.30171263736867
610,1900-11-16,285.2331383596079,285.12224155438173,284.6358811784579,284.9133568301988,284.86312164181413,284.9655875819304,284.7991722368461,284.99898430504686,285.0311706670197,285.2657304750803,284.8727096934262,285.12358851821455,284.96963542382457,284.80031869385374,285.0783049732194,285.05901023149903,284.67079998410634,284.9661032488097,284.92582612271855,284.8179443712103,284.7752758304267,285.17816553379134,284.9255695966733,284.9500857455044,284.57485825327234,284.97103386196056,284.77928294020717,284.9218583876012,285.0396236541418
611,1900-12-16,284.4775087936453,284.2418745770449,283.809311242073,284.0857575105014,284.0314086062106,284.12479884801957,284.0471449888082,284.3041287543101,284.12586569057254,284.5615986310548,284.19715114491606,284.23832982787053,284.20010321206445,283.837234956468,283.9905778408254,284.4784725487652,283.84274625041377,284.256864793823,284.06626461350584,283.8430062134728,284.0065371753846,284.49774061326474,284.1624148567691,283.8681297323172,283.70319819774636,284.1950148326703,284.0793201260229,284.08835020440165,284.45554405376845
612,1901-01-16,284.3168050296961,284.45577531558695,283.75457988549977,284.11282684765473,283.8854175236404,284.0013178820872,283.8813868884458,284.1431416473419,284.0585588360748,284.54139505311554,284.15489115002043,284.12831310111625,284.0998388409817,283.8369861838722,284.16699455583876,284.2977942476428,283.76903906867665,284.15192160404365,283.9856157211431,283.8189593222089,283.8659414772769,284.3238981316848,284.06940752802655,283.77909350815605,283.6312445094993,284.04272705325957,284.2511841769763,284.3334513078415,284.42318807673837
613,1901-02-15,284.54692399789064,284.7327131966493,284.01926246062413,284.2426645865988,284.04045907616285,284.2522145511292,284.13653210281245,284.6694746439787,284.4371916799808,284.8323866614976,284.4253097484878,284.52686423036846,284.4130432057424,283.9580382819585,284.4687522055055,284.70770719867465,283.8576394336496,284.326456223114,284.20641551845563,284.05310750141257,284.12766884354204,284.40860397308217,284.2318366652722,284.15562776486973,284.1811804944308,284.19157039032143,284.1699794293639,284.45270779843725,284.67404114839786
614,1901-03-16,285.4034744496381,285.35599809587706,284.61753126571057,284.9611865845212,284.93094524983974,284.98323022198,284.76105309406324,285.0963799026256,285.08348056046265,285.47133882660756,284.9808488164787,285.1595085722368,285.1264118280395,284.75418438533546,285.23555421498503,285.13857122121937,284.73863095238636,284.8472370233027,284.76345564014156,284.85041319538135,284.7991097471995,285.35553625426667,284.98918832122763,284.89202734264865,284.8528835157585,284.98999127184914,284.91150434621596,285.1868959047406,285.0202164516933
615,1901-04-16,286.18615899937146,286.2581167033629,285.7090864227465,285.878884320889,286.003152831401,286.1616482017055,285.7178093818085,286.07283317725114,286.09517970806985,286.3348695501057,286.14800760909145,286.1404369332862,286.0839565758287,285.9922239360493,286.12037912520464,285.899903876979,285.84039913656886,285.96345205154427,285.7578758990192,285.9125043513976,285.65121873664054,286.3116080115525,286.17748951149474,285.76053040883306,285.83628873292224,286.1046164658993,285.85269666482986,285.911410885808,286.08627044346497
616,1901-05-16,287.1975634748852,287.0248797535478,286.69107497355526,286.7297267736625,286.8243313035269,286.83258753489486,286.7907827119947,287.016535831294,287.07346908150345,287.3744576530144,286.96450972332735,287.0557608086779,286.7840648097249,286.6757872676659,287.1759225023524,286.8033009622768,286.67897343627266,286.92493362127556,286.902577410981,286.88024172545494,286.4849522595841,287.1858484362682,287.03607111037115,286.7092479887095,286.8064346381261,286.9528613034655,286.8379913996255,287.03124370775396,287.06117663065135
617,1901-06-16,287.9682239246684,287.91994070937034,287.5219432839071,287.7642794755737,287.62149129621594,287.9292028918582,287.67608862171335,287.79372674624545,287.8714441782498,288.1662945931361,287.78615988876106,287.81969170290665,287.6272353851224,287.53559952240886,287.9300319480892,287.758618209632,287.5177717584982,287.78580208753374,287.7068889917313,287.8034839821288,287.2693324985213,287.928500871828,287.96918383090434,287.39764062260645,287.52556764521825,287.94939382658015,287.7418665693268,287.83412864188745,287.87375489821466
618,1901-07-16,288.39332066739763,288.32526704382695,287.8982108239228,288.0458362491334,288.0833158962064,288.2404581098762,288.14345975530523,288.32041435489293,288.307960779847,288.6877465999508,288.08593123771715,288.3203217107962,287.95711760782666,287.942465241683,288.1160991206517,288.27889357083393,288.14707299229343,288.1619616343695,288.1562836100551,288.16666605205825,287.75196645574067,288.34126831614947,288.15433639184886,287.8418950134573,287.8906863284462,288.22246658231455,288.05952637081054,288.1228287250546,288.26778337754695
619,1901-08-16,288.1078811758953,288.14833017009437,287.8019317299596,287.8487629274152,287.8725222145326,288.06295354200677,288.04570120931874,288.2155788773098,288.1050339259459,288.50743382677103,287.8409548108441,288.22021705001805,287.7704910006869,288.0083163767357,288.14214663860406,288.111843030813,287.8703887061841,287.92814130689874,288.10363160224006,287.9819480104812,287.6526118860488,288.0425500904291,288.0085284304815,287.7717665843609,287.8631713439268,288.0781319902244,287.98679742814306,288.10253386513045,288.00071908408444
620,1901-09-16,287.3901913847334,287.39000407338665,287.16655920935113,287.15998962437527,286.98444057840135,287.3585954227193,287.2032850771125,287.3620937193625,287.2594388044055,287.8648811253428,287.2138883201786,287.5267967868707,287.1909906051366,287.07450409756126,287.36153842086,287.36240719920073,287.1321212309604,287.1807856989053,287.29262711604474,287.1761051286103,286.93672908708726,287.4202942454218,287.140413934415,287.05665266660543,287.06579826624477,287.39845112577405,287.23706745107626,287.2449182675372,287.43753461544117
621,1901-10-16,286.285502838361,286.1478262182034,286.0204382294506,286.0065853714079,285.9137185860961,286.24421874811446,286.16778490550064,286.25271786070806,286.2143788789755,286.50441579808245,286.06835454158033,286.3809038429808,286.099401307426,286.1337113444182,286.2413817680816,286.2999803916227,286.0412098172578,285.9571001668362,286.2478204985296,285.8995953699034,285.9932155856084,286.3088573205021,286.05122889761986,285.9207101957348,285.8901585337479,286.28777990952193,286.0801408480975,286.1875643306166,286.3887226378435
622,1901-11-16,284.9329776482863,285.04319321123484,284.96469852776494,284.85503314770796,284.8502618944613,285.1553849547606,285.0244846535145,285.1012015266315,285.1330698303138,285.36242616913444,284.87027090064976,285.212869134808,284.99555661866884,284.8513080584115,285.1313326450641,285.25157581654685,284.7213546173539,284.83271333386216,285.0332746145449,284.5704420168335,284.8640105063789,285.15258385889734,284.80511775038815,284.9175256371969,284.76191082649245,285.22867286813573,284.8711354408385,284.908713328859,285.0914512289157
623,1901-12-16,284.2527236697097,284.44149456433945,284.20426167667733,284.2398483818794,284.08860917497384,284.25047290971804,284.3348057141036,284.3788775269747,284.2393095300316,284.49234490913807,283.9652134826272,284.5375767305443,284.2089777002961,284.14671753959936,284.19269465629617,284.55136604124067,283.9412962470383,283.866478831299,284.4366105603005,283.68349728944855,283.9169471503677,284.39392027770515,284.1732297289241,284.03433463137975,283.9098695309587,284.3189791139336,284.15195772392684,284.2932899834236,284.18016840357393
624,1902-01-16,284.10576452076884,284.46956970026207,283.9195020668722,284.0838084579639,283.9573756116832,284.2462255136961,284.1721642213323,284.1421402528011,284.110174900537,284.3296261704902,283.800640446476,284.3177627596882,284.28617982839455,283.82274154452364,283.8140558764878,284.4004612989929,283.94731707813725,283.7793189943231,284.23977651653684,283.6669552600551,283.94818162754166,284.2368561542392,284.02325315437156,283.83355700888313,283.79853162026234,284.2570554291933,284.1812042692733,284.1801307642155,284.15491449710674
625,1902-02-15,284.6182949018849,284.5076855552527,283.9858807376453,284.3312588269464,284.0199541922777,284.53866242075554,284.34621033483353,284.8439131985466,284.48581277761207,284.5437323034132,284.27643664223706,284.4128878232731,284.52878014449414,284.22691201621274,284.1008707708131,284.61406088382495,283.9855143088351,283.9462389037695,284.63382823313435,284.0007919065868,284.25452101127723,284.3388851452445,284.0773493747914,284.1551064846085,284.09590085669305,284.6511459464212,284.39787599844726,284.2116064216863,284.49388182260685
626,1902-03-16,285.2445962121177,285.2631390580925,284.77002004428437,285.07872550020875,284.8505462092029,285.1799264165088,285.1949470446121,285.49433404605287,285.13087053437494,285.14520682738885,284.6027736005676,285.1803502225418,285.0247650786952,284.88806562083624,284.899133041507,285.2577741964132,284.6281397522304,284.5952992343299,285.22924383648603,284.6650920529968,284.66809264420027,285.0982469707782,284.9614210533087,284.8003259112553,284.62614531645454,285.20270007689885,284.9723594470035,285.18374472497067,285.14560670930655
627,1902-04-16,286.07143483615624,286.2548629515616,285.8761787830527,286.0582199565993,285.9041402556978,286.28850924912956,286.0613354155212,286.2296360898652,286.1817451432259,286.227123472989,285.7989137769402,286.1359113706443,285.9610141912543,285.87938077632305,286.0300046037064,286.12078491242676,285.89517031120084,285.6298490458969,286.0277302575012,285.6950647511798,285.70474786896926,286.11272944359064,285.9405074363022,285.75757233266506,285.42776298814897,286.2708969955212,285.83306330655876,286.15559415974207,286.1821553106146
628,1902-05-16,286.91001752061356,287.0170390111402,286.9443144096717,287.1238366090551,286.9675812362569,287.0023350342445,287.02013427308924,287.15287486440394,287.11046610761593,286.98908919137523,286.67793385512704,287.08299663534314,286.8831821648448,286.8608443742056,286.7482773773855,287.1264177560423,286.71242377270835,286.7730204166555,286.9927300141486,286.5808684570426,286.65145670261785,287.1090692957909,286.8546942689269,286.8315518593231,286.5275011237316,287.04805050437295,286.66973435847217,286.9346005462651,287.08246595708573
629,1902-06-16,287.7256843564092,287.8727737866937,287.7556396880401,287.8949884168858,287.69531524896104,287.96342779108113,287.8443879026788,288.0012005366675,287.96389922126275,287.9004346957958,287.4817260602314,288.0200228238753,287.79194523706855,287.6644155727597,287.57202701025227,287.9748418613378,287.55369809464634,287.5597236447748,288.0476202845485,287.5205692212305,287.50564637075576,287.96022721304763,287.6086615752239,287.79464685961295,287.52710982929943,287.89273167498084,287.646201897532,287.80987701459117,287.92374863587503
630,1902-07-16,288.25037905393145,288.1426308937079,288.23304462757915,288.3358633712336,288.08351138898144,288.3095877937955,288.2470169912119,288.4192047461838,288.33774593898045,288.455815739408,287.93884466182425,288.374656064335,288.1090014613584,288.1088624795147,288.1186756076132,288.34557125800757,287.9061916932446,287.981549992149,288.36999031890207,287.8715686871477,288.083306799379,288.3308827646092,287.9630343498223,288.18236884681056,287.886166131514,288.3673032090311,288.09306410498266,288.27826667552483,288.36507706234227
631,1902-08-16,287.96985694374865,288.16180553026214,288.00263754042885,288.15679140769197,288.1315059172476,288.14809819084076,287.9629650095608,288.27570514002537,288.1812067443524,288.173930753563,287.72863395689416,288.27889949914277,287.9433907042459,287.83023515363925,287.9008936790118,288.1253228642507,287.79539040344014,287.75661762086247,288.27856303903116,287.76997594596287,287.86976868913,288.2167412357329,287.73761672728165,287.930965613707,287.64652770465705,288.07973582881533,287.9271425431529,288.1039470914477,288.21108073401035
632,1902-09-16,287.1828864148241,287.2705658824604,287.16244327671507,287.3687928436987,287.38059052688095,287.4636064195748,287.2958765984853,287.5305379930839,287.4008122167188,287.51303757873575,287.0021823402152,287.5708441831433,287.1892411233673,287.1073153168482,287.3259305365911,287.446711633376,286.95469228355427,286.8557483945795,287.45067527385277,286.99370976338713,287.19485377261293,287.49257620897737,286.9653650951835,287.11673510799136,286.92463405875367,287.48706524388575,287.1159867357501,287.33441221312296,287.4205879558737
633,1902-10-16,286.0412772937384,286.29903722803135,285.98305097740763,286.1339689774073,286.13049511056147,286.2729926349547,286.2196419918291,286.49420046099465,286.2132852937936,286.29331707191614,285.7940629107922,286.51360315901485,286.0133650599648,285.834888927769,286.1160611262843,286.36624904157816,285.78606097109423,285.7964094929999,286.3327972310188,285.72274929068817,285.9284824472386,286.37218712274796,285.99278200697887,286.0359598768702,285.75662039691167,286.08402615664704,286.01485235489264,286.24595411423155,286.43466015844086
634,1902-11-16,285.0080205708391,285.0818712497228,284.68467446115943,285.0263621270241,284.95959276139524,285.02620086628696,284.93154179998305,285.08706332228576,285.0280488670509,285.2602216998173,284.6984807677229,285.26878657735995,284.73273238609875,284.70479055424755,285.0814592198211,285.1339648396575,284.5638384167191,284.5940446720207,284.8601373256247,284.4960600238626,284.8264465359699,285.3218167639823,284.57070134447963,284.86905568051804,284.71087607217174,284.9553878201786,284.9527767927846,285.17430990887976,285.2019645328571
635,1902-12-16,284.1104332772333,284.32274228512705,283.9412735882058,284.2489790326702,284.2441770028624,284.2249210823168,284.07733786390463,284.13214906044965,284.2516276304085,284.39962590385255,283.9523872186785,284.34899284855493,283.90803911720997,283.7880450729706,284.45677855610535,284.2422780975592,283.8340024744601,284.13779265155125,284.1367703212162,283.78410623817405,283.99766442820476,284.37450938859587,283.960352703004,284.18748408426666,283.6954713595063,284.24772614731245,284.20402446281395,284.2749153701053,284.43595155459764
636,1903-01-16,283.9460581591459,284.3139376550942,283.65603776028325,283.9250303602502,284.15866550089385,284.5685141391074,283.9966703813607,283.98711536989964,283.98031806460364,284.1246410773526,283.7512446622589,284.15767702457026,283.8793426787577,283.58937486352903,284.3348696814037,283.85011916268434,283.9057904248569,283.7871570493857,283.9317940814364,283.6945917814173,283.7956298257176,284.31494168888565,283.77988084833015,284.00161396226963,283.5785420058786,283.92673007645595,283.97619873871133,283.8624612360574,284.34593457891657
637,1903-02-15,284.3704044414674,284.6407753209794,284.05800819429487,284.4749606346092,284.5041957743248,284.6118387225737,283.94207018786614,284.45228629283673,284.2940996221538,284.80608905492204,283.9890810266028,284.5533122366949,284.2737287328396,283.738458360522,284.414068710817,284.2798313389253,283.9517977886485,283.8781022702663,284.20093132805533,283.76488370616903,284.1755720064054,284.4700561421234,284.19483293827,284.3477264216397,283.81296691277106,284.29421633471384,284.3196498238684,284.21111753830786,284.79219711992096
638,1903-03-16,284.8449285452173,285.20589527383146,284.6852090888857,284.8454363268179,285.04760720189074,285.21689810915626,284.8627823787989,285.1201651134996,284.8430573718661,285.13121015283514,284.68098403304856,285.17808492605036,285.03336525550804,284.53022473527307,285.26151264620796,284.81901471681647,284.7687702622475,284.75632188507996,284.90304708459314,284.6010144291527,285.0549938608259,285.1500682598009,285.0732477064045,284.9479542296066,284.617380624794,284.8990595280511,285.2233015446291,284.9035067077265,285.3100105237899
639,1903-04-16,285.9483299717635,286.051969845853,285.6633882847583,285.9127481938519,285.93887218711086,286.2135596537082,285.74597728473196,286.11383761816336,285.89667002305583,286.1326917998758,285.64548219909483,286.0212053463729,285.8796591159124,285.51360686719823,286.0317520598461,285.78015611728557,285.9321848524099,285.7837284996989,285.93517111995504,285.5886888818214,285.8331396126134,286.077954358019,285.8974058593315,286.01524071029274,285.5126563071023,285.7860233021238,286.06178282415823,286.0035937794412,286.24261109082653
640,1903-05-16,286.7929805353218,286.81037768375114,286.545614930006,286.7554114828153,286.8763343363505,287.1171218346582,286.87620395395635,287.0928502171657,286.67089941646674,286.95542258070657,286.65502830559535,287.0797737620344,286.7058157665426,286.39988625780904,286.8655003221005,286.75960424068836,286.65048926544983,286.5597640547961,286.6797856557541,286.4268858784182,286.9304039203043,286.96730400067,286.73168340795183,286.8992690281039,286.56986891269065,286.6269143830626,286.83529499033966,286.889342234562,287.1137157415312
641,1903-06-16,287.7126726654075,287.6809187619357,287.402450285992,287.6859035232828,287.7546669404361,287.93778189472124,287.75663040932824,287.97126816781264,287.5811828512015,287.74828659079174,287.3951416856657,287.834034734112,287.42040382213537,287.3141691940036,287.6214592720955,287.5280272441273,287.460492774498,287.46657373867595,287.5238574013723,287.3724548654249,287.7167226150329,287.8429086665298,287.4932498170471,287.6048537423,287.4898526688435,287.49275562078725,287.58750543521313,287.7375217855411,287.9518291445841
642,1903-07-16,288.20429921821625,288.00778712770455,287.754493161282,288.07519091125926,288.0247706899516,288.2898415539186,288.12742934351513,288.3114713411707,287.91867462152527,288.24850264266314,287.7855097272248,288.3838227824206,288.026677203099,287.6983421780611,288.08885667788434,288.13545724151356,287.8893979230138,287.9146852331769,288.0121277732274,287.72634255680975,287.9957603593868,288.1891930588558,287.873939543143,288.10525642977706,287.8071835234137,287.9310711685302,287.94955718505764,288.1220851333583,288.3231181116076
643,1903-08-16,287.9382567517524,287.96465284053414,287.6682024298337,288.0586215933705,287.99820954007197,287.9532710320519,287.80352500682767,288.0889780007922,287.76598326912875,288.2210196965582,287.7030695961573,288.17225090899973,287.7252551302852,287.56551799131535,287.9011236310756,287.7814811289333,287.6847187897781,287.84678382729106,287.9958987323941,287.6239968352139,287.87587903285345,287.9811381304598,287.73591759648446,287.879722772298,287.6743950169154,287.86526703816685,287.8180717026708,287.895088272277,288.0818057142063
644,1903-09-16,287.1737195423879,287.29788036269827,286.9589729651106,287.1128992711987,287.118533523524,287.38675891032324,287.05873318412813,287.3843803200361,287.1728389110976,287.3544838500495,286.9050532156576,287.43536605755145,287.0570138248821,286.75552655803267,287.1793226522472,287.0640344681417,287.0252372472997,287.11676007968566,287.0457880394014,287.0094078303088,287.02244963297494,287.2653457792866,287.047897652641,287.154789097015,286.91622682202103,287.0760749722217,287.13752038084004,287.25804027317247,287.3089400273904
645,1903-10-16,286.1450230038116,286.24475606530456,285.7297882318398,286.13078185639273,285.92550345547113,286.2529180892594,285.90379079925486,286.3203714868493,285.96043861258715,286.3190895980336,285.8823874200982,286.1831977203885,285.77930475902144,285.8317571563547,286.07206253051044,286.08113319279573,285.8695718405305,285.9228420411486,286.1906611403681,285.7741240983356,285.7406173231388,286.21732273071837,285.80040145484867,285.9751707840916,285.7107523402037,285.91124599765027,286.05042213781996,285.89846202999973,286.2032873064351
646,1903-11-16,284.9559399703417,285.0405539169407,284.42320717386656,285.0694577103655,284.64940988930687,285.13874105046176,284.734116978488,284.9776390344244,284.9338084025221,285.31384681958264,284.658609034938,285.11704006205383,284.4461615831068,284.50201593089446,284.76841647425863,284.8854933504901,284.8827665972599,284.64988852905327,285.17378286806047,284.4650131781733,284.62283452463083,285.06099519364614,284.57056737557104,284.82873896191643,284.46527894434973,284.8846230717185,284.83460443799635,284.897593848999,285.1733478482011
647,1903-12-16,284.01192108975823,284.11564510715505,283.7326494792675,283.96337103610676,283.9953859969612,284.44587932815926,283.90345439834255,284.1233937872797,284.1028271563214,284.4038006042182,283.6596297006026,284.24265334396154,283.75854245389536,283.64232205541254,284.0480523426576,284.0141518078746,284.1445923568671,284.05659513272275,284.18321865663216,283.81342938442964,283.97885493241705,284.31177521845586,283.81736551833984,283.8922497774076,283.92529248996385,284.1235702793103,284.2573190970479,284.042817417406,284.42174598894536
648,1904-01-16,283.9653285738294,283.7559639977269,283.8213379103178,283.7059536072666,283.96625979877786,284.14129465862976,283.961529377659,284.0294098106788,283.9520936580203,284.1156114448327,283.6111646128491,284.06717195360847,283.60578360534726,283.6953859348665,283.91776567512767,284.2337487097849,283.7669377579364,283.85749003284695,284.1728104615579,283.801352862229,283.7346018322015,284.31595876207507,284.01547625956925,283.63064042496177,283.6522956096727,284.256407655051,284.1563809980186,283.9727325907214,284.0444199694019
649,1904-02-15,284.1934269171803,284.3128798648423,283.9430246719482,284.2770922305493,284.12019935456624,284.151485950685,284.20279843293577,284.20691808085826,284.43004603306804,284.64998486975077,283.91764320337205,284.2827381293582,283.78015211764665,283.80215243064714,283.9669714578974,284.617016446927,284.18266505588383,283.9277803473181,284.14513514795334,283.93669797068037,283.98179621677235,284.6256449200416,284.1965158843582,283.8583587095744,284.13057199792473,284.51865451726377,284.35076885238357,284.19178082452663,284.3263418290433
650,1904-03-16,285.0038589156344,285.00751237597314,284.55526813828635,284.8212445545819,285.0897037104227,284.8657336068534,285.07241485229736,285.1270993920144,285.0446375323799,285.36358074466426,284.5701104584102,285.0670889268779,284.662137753508,284.53594888271437,284.53180379302324,285.1757664958955,285.061103214069,284.6582152123226,285.08284696093637,284.64188320124475,284.5965227540644,285.13597842093407,284.91502756461296,284.7485587414431,285.011760270812,285.01507000480944,285.0525639632103,284.92643189995636,285.0271881246343
651,1904-04-16,285.9708345959777,286.12230303950076,285.6485798101126,285.88844976901987,285.96015787740237,285.80863432541236,286.0386131946234,285.9263558774625,286.06053378004043,286.17075044330255,285.5280116373537,285.9704296827295,285.6673899245117,285.5060602518151,285.7213027138458,285.96669037025373,285.8024323312353,285.7034585529401,286.2257989207118,285.7373711354894,285.58120636863913,286.246043685667,285.85596093958816,285.66047935815874,285.87023586613344,285.904418882388,285.7289556378193,285.91856171189096,285.9131662070671
