,time,r10i1p1f1,r11i1p1f1,r12i1p1f1,r13i1p1f1,r14i1p1f1,r15i1p1f1,r16i1p1f1,r17i1p1f1,r18i1p1f1,r19i1p1f1,r1i1p1f1,r20i1p1f1,r21i1p1f1,r22i1p1f1,r23i1p1f1,r24i1p1f1,r25i1p1f1,r26i1p1f1,r27i1p1f1,r28i1p1f1,r29i1p1f1,r2i1p1f1,r30i1p1f1,r3i1p1f1,r4i1p1f1,r5i1p1f1,r6i1p1f1,r7i1p1f1,r8i1p1f1,r9i1p1f1
715,1909-08-16,287.3592534788916,286.9888190511178,287.3393607820737,287.2345628009524,287.3935744954722,287.43500852354424,287.46218675336746,287.3310045033972,287.242406148141,287.28115411634997,287.23197244808637,287.2468397993215,287.31326191270455,287.24822863309237,287.27068485432244,287.3453787314293,287.3731133964943,287.467483277103,287.48890933463133,287.44550935861287,287.4578964984004,287.3619052945227,287.2670974227373,287.30224593208584,287.0887279877626,287.2913788197072,287.0768376703392,287.3464882152085,287.48436646146695,287.24394037384116
716,1909-09-16,286.60218272398583,286.3552284381786,286.567322244216,286.4458720455206,286.64901188517223,286.7921425884124,286.62102433012916,286.57524887770956,286.428472796846,286.59336809197526,286.5388252902137,286.717842089977,286.47756068258815,286.386147202317,286.54503039262056,286.6466235921571,286.63440449667,286.7304272166301,286.8072422227962,286.694330535073,286.7320488220466,286.71284774055505,286.6162650312888,286.71124097364935,286.5105493473654,286.4112814436236,286.5523853028703,286.56478238088914,286.7411479348108,286.6315832831896
717,1909-10-16,285.6088209478946,285.2282429329364,285.491813234882,285.35885458759986,285.7449778518835,285.8118590348306,285.30883056221643,285.4316651575279,285.39764191914213,285.2737015748877,285.67373389457947,285.67982345159265,285.48496821047684,285.3419396683024,285.44341856225765,285.60894774930784,285.5509420407326,285.5866717985485,285.7213288859749,285.4712587714023,285.5639008043337,285.72525368034144,285.55835748033405,285.47194898521735,285.4306756706915,285.4049688050117,285.51839855342973,285.54970259493007,285.7214118887051,285.25210138764544
718,1909-11-16,284.33199716132907,284.13139253537844,284.3552438101174,284.46260745813134,284.7319742377888,284.82505586722607,284.5470960432247,284.4670634973208,284.56416471903,284.4560702341316,284.67429842365334,284.5457524048645,284.4265254098795,284.4264577037683,284.3095657933282,284.69213642351616,284.5722967882308,284.6606292213476,284.5198865960778,284.65524208727356,284.5633431172331,284.79234706467594,284.61321421361873,284.4391074915034,284.6752112924849,284.64249279262754,284.61230490691884,284.56831075501657,284.6227160605655,284.2931097655895
719,1909-12-16,283.8865106463024,283.59129389566056,283.69660076316615,283.8854669350348,284.1257298164718,284.15044427419207,284.296120735147,284.09524539718643,283.8707074805687,283.65914716812347,283.75961514236707,284.1845241018023,283.86513582221534,283.68535191712436,284.00027248960913,283.972358367449,283.9332829086426,284.0479988147147,284.09104411108615,284.24387051989805,283.7285618029184,284.03959631318884,283.82576012317213,283.9341461274884,283.93080847426376,283.9018129994981,283.78802194457415,283.8230273923366,284.0959371666591,283.86315509453345
720,1910-01-16,283.99317742092677,283.3500078617612,284.05170748178153,283.3605847746871,284.16721646674085,284.18381342709995,283.88803794257103,284.0791171979053,283.8044025500973,283.6700525133209,283.72468413016367,284.17374492313803,283.8160404630842,283.71093956235944,283.9810898293866,283.6513033267289,283.69859625107966,284.14878763317137,284.0585816009718,284.0389279370638,283.9062008222978,283.4055835957481,283.9050517860166,283.88809178131356,283.7858632369008,283.7871835042014,283.90470456533194,283.9285083516545,284.0583190663051,283.801430114193
721,1910-02-15,283.9322785610786,283.9925264111719,283.95605623219393,283.7865019300163,284.024629391262,284.19358758811507,283.8164730746126,283.9180816791216,284.0282419410744,283.752455401554,283.9892407614191,283.85112735815363,283.95995790392163,283.8746385590777,284.0213658329128,283.75935772236693,283.8521571298311,284.28720784947217,284.39728122081885,284.14646912833,284.12528707288783,283.7760849527066,284.0979365499705,283.6458119129343,284.022868669495,284.1530795092059,283.9073090184533,283.98096039732303,283.96153570654343,284.024724264475
722,1910-03-16,284.6592960156493,284.5223426052956,284.7241434455858,284.2419384128372,284.8043322499312,284.6512765341317,284.4317476383332,284.3367922811125,284.5424592027953,284.32617635092276,284.6174343105938,284.98307231924997,284.52504612379994,284.1788447144038,284.6109192121121,284.44656512283535,284.41949413791957,284.70528791819686,284.9543500363266,284.5707258366203,284.50304249375927,284.47966452942114,284.79792443390244,284.3542536197564,284.28438681980134,284.4727630183482,284.31971246556685,284.6727129711738,284.70894155936196,284.68181620835105
723,1910-04-16,285.54198016895947,285.23953563196045,285.5991074447464,285.1963700870636,285.63758112543275,285.6482432079981,285.23098316122474,285.3260161723838,285.3496788395408,285.3577244126865,285.57484187742784,285.68802128339127,285.4638424669,285.24860028332574,285.497507194957,285.26853580626664,285.2961302935586,285.5294756845219,285.52647327707757,285.5263213546761,285.3577425212655,285.4046258926604,285.4290271089218,285.5029517081082,285.3115517132115,285.5311757068491,285.19872257369235,285.5990322121707,285.53007812934237,285.55271901236034
724,1910-05-16,286.32730895100264,286.2378341468656,286.4230987172101,286.2090441415603,286.56002521542695,286.67605060052307,286.3914285489989,286.32837703892477,286.25102288254993,286.3126844481546,286.41294314092016,286.4787019774798,286.3789887298145,286.26849804448625,286.3210720811744,286.46563117888076,286.18785333852037,286.63324478443036,286.34135492819945,286.676341633127,286.39703454973306,286.30966103892587,286.43864529911826,286.4315106370364,286.2302583739515,286.54977323143305,286.2015810965577,286.538430538886,286.303708167205,286.28439053573607
725,1910-06-16,287.13375960198476,286.9457280908432,287.1226254297866,286.84127076671575,287.16143167004213,287.24049476664953,287.2549850785639,286.962577978986,287.1331080361011,286.91070880653604,286.97544157529194,287.2433371532322,286.9500978496248,287.07721353280306,287.0543398743619,287.0985454576518,286.830693585568,287.25110334047145,287.11004464286276,287.14311409641925,287.16238196321166,287.063769828834,287.03305496809315,287.0886826794863,286.9776976028006,287.23861994378376,286.9390614350783,287.1130626015287,286.9476430676925,286.8962558673903
726,1910-07-16,287.48906684316523,287.2512574635511,287.44784474538324,287.0950470005074,287.59045749455805,287.6034878515253,287.39680701371736,287.3390220084466,287.5531426778477,287.15359478161423,287.4563431241577,287.55475863416797,287.42693329591344,287.4457979386856,287.419673042535,287.43324976594914,287.32664666575477,287.5367120756624,287.5393250336544,287.62083555250973,287.44636901856967,287.489282000767,287.4165026939961,287.540667012755,287.3518435721676,287.5502473671976,287.3589086953347,287.5552722562992,287.3493084398383,287.34410319797365
727,1910-08-16,287.35271533122693,287.1904211569731,287.2965232944825,287.1694064892422,287.49585218474374,287.4771749344716,287.4061290005485,287.3690714505283,287.3520187758802,287.23663243779635,287.24033202849625,287.45466219554737,287.2593771515832,287.2741906542022,287.3955359751844,287.4328449940406,287.4935002210876,287.4215177182585,287.4299517217197,287.61692913127683,287.38940743152,287.4003661863904,287.2770483950108,287.46356573374885,287.2681342100339,287.4722345422129,287.3316146383994,287.5869726213643,287.3561048470858,287.32450708468855
728,1910-09-16,286.5559978860369,286.49638301989245,286.7986212521776,286.3398445942578,286.7541397957832,286.79448621200623,286.66087679206487,286.6146490847056,286.5093217418234,286.40406289030835,286.62492093659426,286.7259834772919,286.6738891754037,286.52570837978266,286.73674355554726,286.5631828556587,286.67624288048097,286.6158407633028,286.8200304526577,286.7663950086153,286.6518580655949,286.535294298116,286.63127882369434,286.6928890692612,286.66564488523625,286.7007565449635,286.6564051906477,286.87011133299177,286.66521156953866,286.80806831919466
729,1910-10-16,285.6388715447763,285.5269250340212,285.6766247155793,285.2849280390907,285.6925598545943,285.63630881255654,285.5691246799841,285.60887778749395,285.612149960762,285.38275200570763,285.48890363906463,285.7978893193662,285.5319975230178,285.37864233881095,285.74676951035826,285.63911509480755,285.5641944085834,285.6834865748674,285.6811376662019,285.8400481560777,285.61850593680936,285.52363732906093,285.68860447992256,285.7486343475922,285.424072772494,285.75702485917896,285.51533069738474,285.96039360574366,285.5180449936885,285.48312693812284
730,1910-11-16,284.747100813491,284.54324754624326,284.6811475163656,284.48056001981314,284.57698415483543,284.61886214515374,284.5633976885822,284.44595437925466,284.83870443134384,284.41979169242325,284.5313820623085,284.61516390946144,284.4253542258283,284.5198527391188,284.84889931623695,284.6222214843119,284.5083219770494,284.54622127645973,284.49319180603936,284.55387167442325,284.5242262732228,284.56337046885653,284.8639238080908,284.75276745922156,284.48847718455244,284.66502913079336,284.4076696264609,285.0941987984662,284.52009905042456,284.50248143616835
731,1910-12-16,284.10452746325706,283.9693533679449,283.9587377386698,283.72256906559846,284.0853705200476,284.0164304728105,284.1904307875099,283.8387415854599,284.1204831872517,283.83058601292134,284.017079824017,284.07541818566517,283.8332985347311,283.96563852610336,284.36585924594766,283.96366582656566,283.99002013126005,283.88183361914867,283.7632294054307,284.18547429322643,283.82928024711725,284.1172512549967,283.9538453162525,284.1556186107561,284.0753560413344,284.03929100583747,283.9825351851551,284.3285649790483,283.8404465830076,284.3654470540442
732,1911-01-16,283.982897669992,283.7720722581337,284.14698259806556,283.57586393548024,283.97705477375047,283.98009621787463,284.11046822089264,284.28844134024547,284.037515024818,283.70382539278995,283.6308951495089,283.9674493114214,283.62660435941433,283.6562904511216,284.37524041456186,283.8872234623835,283.74231359466455,284.04319284722794,283.8737138860193,284.1345749125105,283.95852129903585,284.09743029755964,283.651337625743,283.8825821353527,283.82984554310985,283.9504141088218,283.6265065130358,284.2565076778928,283.7659028811623,283.951246198495
733,1911-02-15,283.9903112514493,283.766286952837,284.1577497764675,283.5239737160994,284.02161885190577,284.0751771388638,284.38761696468447,284.32881459035514,283.9807631692763,283.4880546162932,283.79428600995647,284.0934881761501,284.264803128781,283.9488290358987,284.44979954228745,283.98496672749656,284.0177047012948,284.07510504031956,284.2797335237977,284.03983414808204,284.17051879267586,284.3195624760603,283.9859354941083,283.9707355884952,284.0351520853878,284.342979299437,284.04615063355976,284.3985055321927,283.87746129954405,284.3211487536218
734,1911-03-16,284.3635140416507,284.37438308044506,284.48411335786943,284.04933667321006,284.5406283273781,284.5734342048691,284.63240019864685,284.64712334711294,284.46130035181955,284.2424697054545,284.52553508814117,284.48938165166066,284.46740970722516,284.28803147530965,284.9095332953632,284.6516271041166,284.5251787986218,284.8081116194422,284.58965511696096,284.63608414106795,284.58434467051507,284.47841973222796,284.4391400991579,284.4408295160476,284.5716216613121,284.7866144791104,284.36882927048254,284.8087596694336,284.47255581400253,284.8137230513906
735,1911-04-16,285.42909241152665,285.2843850814942,285.44160826850293,285.0930365624306,285.4557615596524,285.3727880068254,285.5303530818136,285.58039998332885,285.4031163185744,285.3508080525943,285.2845327294107,285.5767296005344,285.27075796737927,285.1890779847869,285.755050042471,285.5317458787022,285.39028054479513,285.51553023520506,285.5807918264986,285.65573736058906,285.46498619222655,285.45670781863845,285.3298107713539,285.373217762194,285.4831599040381,285.735512165869,285.4171182123725,285.58995356158636,285.44337288268804,285.47597076750407
736,1911-05-16,286.4625459659239,286.34774930334356,286.2759992721771,285.9790139265795,286.331306664097,286.48309909975495,286.439449649195,286.60296257509225,286.31444982424676,286.3563806055462,286.2087718255466,286.5685439169718,286.38872661938444,286.11725353273687,286.59888495715325,286.4555667390183,286.3633419083458,286.4520429584386,286.50251971245996,286.53572744483694,286.38107601638177,286.2673351808024,286.2045708121655,286.48854788819267,286.4390310727966,286.5833891001673,286.6247748820747,286.7172634334133,286.5464557629482,286.4754470642864
737,1911-06-16,287.00570548889306,287.0410990849455,287.0795697777361,286.66870295928646,287.0266766965283,287.15963856542095,286.8613855128413,287.065596894067,287.1065996251311,287.0134336965062,286.878106405795,287.07600339941354,286.87336351719637,286.85060947455156,287.2434497583521,287.17259992760785,287.09155230735905,286.9025737240418,287.18660645775304,287.38047033200144,287.0354356114048,287.04130938330576,286.9403758473849,287.05018118174155,287.0119879578095,287.37774841896083,287.26043103641103,287.342154367979,287.3721250466162,287.02846588311803
738,1911-07-16,287.44458867517324,287.4589991105423,287.35708459313895,287.19997465691654,287.428427210311,287.5924964977935,287.3269280286501,287.3480845219576,287.481556526972,287.2650077848452,287.39553433056875,287.5588400012893,287.3715441343522,287.3314722935723,287.6639838285782,287.58375572626016,287.31011314433846,287.4184357511754,287.512329519736,287.747056410801,287.40259109847887,287.4348673425653,287.2134689261304,287.48363976031794,287.3449636471718,287.51689926421346,287.57242008503033,287.500143659907,287.6096545820783,287.3860843209278
739,1911-08-16,287.33733382262886,287.4172025836188,287.32719446336495,287.2893085484437,287.3602033850113,287.50925711958115,287.1322581843891,287.30392317389374,287.2659415502161,287.2031689683108,287.4217392107184,287.4360961692005,287.2745780992153,287.1078189629547,287.49001232330136,287.46551028695677,287.2840018712062,287.41858444033596,287.4408687315517,287.56080678083356,287.296819348426,287.4035229066851,287.06659963805913,287.50955156549867,287.3687629578691,287.33051279702676,287.3877199598203,287.4750395043671,287.38383225708867,287.31695638948435
740,1911-09-16,286.560548864762,286.59960452560074,286.4776885469993,286.3571122533925,286.63979073689205,286.5838229864542,286.39560456351563,286.45168295367273,286.49673132678333,286.6129120594681,286.713029239046,286.7637593125841,286.5359238074843,286.5315030038148,286.8760123476502,286.6773208379025,286.7860191043625,286.7571852365719,286.6361242734189,286.7461934211164,286.58640948735905,286.75794321283144,286.4340073248497,286.8933999270071,286.6261623852266,286.589119815187,286.7539075848026,286.78054505877446,286.76055027952356,286.57621167758316
741,1911-10-16,285.493705746509,285.5663117741315,285.5597247986146,285.3419492292065,285.6380609840649,285.64859060761086,285.49716741454387,285.538414714692,285.5492218857114,285.42534071366475,285.48976644196233,285.66699897628024,285.5717160048278,285.53551341669345,285.71570652099416,285.63747698144675,285.6800655199941,285.72204967750986,285.5361458714128,285.8678185830514,285.7115143027549,285.5005901934191,285.4142216589012,285.67321812488086,285.4560998577331,285.5298253542898,285.72860225448727,285.7920926010823,285.73866375511085,285.4793469379029
742,1911-11-16,284.3801338875384,284.9657069541136,284.660737718052,284.38408223752634,284.52878486484065,284.73222260005065,284.4581601021001,284.62495563532343,284.4261567978559,284.3746350387643,284.75845750713705,284.6424989855864,284.4512753244687,284.47467502858865,284.78469817164546,284.5305755792731,284.9110890415291,284.6048308646181,284.51725812072135,284.75364948337636,284.73457203007587,284.5746987691123,284.4230307615628,284.90217394846024,284.60211333500496,284.61625359058195,284.65716424897823,284.7073113997123,284.5448166214271,284.5028779274924
743,1911-12-16,283.6498266117503,284.20617389960813,284.06470222410286,283.9082060412331,283.9837841007001,284.25911179647596,283.7769777381375,283.913213932979,283.7549040903489,284.15429436807574,283.912648890396,283.84826880531085,284.07707869801413,284.0414403089474,284.04054935456674,284.0077857656569,284.1397446723683,283.8513918517602,284.0053822708256,284.43948862838516,284.0038031529486,283.97036295063305,283.7099107254458,284.19592589531294,284.02342325300606,283.8854806904319,284.2545281100629,284.1705771875911,284.00314103864633,283.9858756488696
744,1912-01-16,284.0007784228597,283.91539742641214,283.8605677279566,283.72704508901154,283.9059547957559,283.961128087235,283.8575871200765,283.6604257807886,283.58453751571847,283.81813107355606,283.8056069570903,284.23502469784177,284.0524113234518,284.0819097106595,283.87228087041007,283.95636605750536,284.15548421294096,283.6208028964563,283.9822059774442,283.8613893257364,284.00437780757375,283.68272189496514,283.5595921025647,284.1000356201901,283.7305501611676,283.76552608957434,284.13016695314184,284.02945005610775,284.0137522348435,284.04939918116963
745,1912-02-15,283.8174332970878,284.06184974898065,284.27082240306214,283.7070020493557,284.1326049398372,284.30348559652964,283.76655986337295,284.1376795473914,283.78155948187435,283.9182992678897,283.9661662586128,284.3419984604554,283.99185123537313,284.0812877126956,283.97678716319837,284.1861143327009,284.11386257219766,283.9691999328733,284.09207662208223,284.23956218748646,284.58783435028556,283.93717153001876,283.98105483733923,284.26177627995264,284.0310905120598,283.8823244698375,284.28940621806595,284.1227453742763,284.0595275449482,284.15336071722106
746,1912-03-16,284.5737147258703,284.48753832957794,284.33550678658577,284.3529035637336,284.5505333133709,284.6593291873322,284.3250345149909,284.48783178063366,284.56824886973726,284.5385474949211,284.5472302780367,284.64611112493304,284.5956398398362,284.28072816523854,284.5060035408677,284.58083638335376,284.5220069903454,284.42882191743655,284.5836740166566,284.7323087641491,284.61043008668986,284.7947226652322,284.48426275323584,284.8636584629419,284.6950658408112,284.4875944155951,284.6199148372665,284.59410792481924,284.8362181529985,284.65834425065015
747,1912-04-16,285.3756602493326,285.3709282356297,285.1818652929997,285.4267580005869,285.4107231141267,285.50484367966635,285.37343754360927,285.4897661919604,285.2990231200723,285.3728877797938,285.4362587360398,285.3425247648611,285.5224116758892,285.30913907347957,285.3805657805988,285.44729106912257,285.532987931343,285.30420135707124,285.37025749408514,285.7413880983018,285.4202911870944,285.634041789827,285.3029097056835,285.80774515196333,285.5091821151063,285.27839258839185,285.65865577246257,285.6435963472436,285.7030468780199,285.45937617596695
748,1912-05-16,286.28323336073686,286.46298101092486,286.38280367327775,286.51700506823715,286.2997048917972,286.53621533465207,286.1763058776885,286.32845800923764,286.0795569811453,286.1007912972824,286.26120021801705,286.3294841665266,286.54639971274804,286.3857823229926,286.45926852291484,286.4581495530804,286.42357329684586,286.3133099788947,286.1576488126878,286.51804480239275,286.25625433384727,286.3680666898338,286.3239185632693,286.57065817622447,286.30119622666444,286.3474365018062,286.4499559790763,286.4117654779148,286.53596549005056,286.4352716400327
749,1912-06-16,286.8716384489564,287.08043985120554,286.9843342176505,287.03051512604355,286.82198510369085,287.082242540677,286.96008225923663,286.78246795918375,286.9322721788281,286.94830050411815,287.0891311789392,287.2770699432182,287.0455260836925,287.0501084096108,287.0153970893594,287.1015441613466,286.95192265711853,287.0734144510694,286.93208328042476,286.8830914451266,287.10548324537444,287.02206271279476,286.8200872302142,287.18031250986127,287.07457275749806,287.12433962661197,286.9313883439349,286.9784512240072,287.1364713820579,286.9516530034049
750,1912-07-16,287.1714798978537,287.4191730006976,287.32023158814474,287.35625914992727,287.21268643404505,287.4012484555833,287.33899061256136,287.2660097812091,287.2674286629233,287.17058956118973,287.37630456490416,287.45387347165325,287.3834608062966,287.37221359766824,287.29783977437387,287.3861762370292,287.4377021367986,287.29676126435743,287.27039564035795,287.3110701187543,287.39997408070974,287.3377214658507,287.1433016143407,287.37319824902687,287.39538458576743,287.3569837092405,287.3315736975775,287.4562035485578,287.2319544990039,287.27260290571803
751,1912-08-16,287.2327828861868,287.30175311228487,287.1332714783208,287.2703656382021,287.02732392862845,287.2190449149001,287.20799572147695,286.9619797126807,287.16425227007215,287.04469392057547,287.2332310731798,287.26160588912967,287.2965134890411,287.1869032144032,287.1338572028014,287.37867266494715,287.2995232808087,287.2546028500428,287.07261185573174,287.21072913901486,287.2252465571693,287.1557332385081,287.1135176967432,287.236823141344,287.25044763813025,287.18591375615654,287.3151285106822,287.26274376784767,287.1520118126411,287.1181293282384
752,1912-09-16,286.3538319734797,286.475872411951,286.55424446017105,286.494649991412,286.3319665666052,286.6093333614135,286.46618654318644,286.29414786739915,286.4299090116458,286.3949493360208,286.41551079444656,286.5903003906016,286.4909077058314,286.4234103031226,286.2943824229162,286.542214768547,286.44821101935776,286.5562772409017,286.42267748409023,286.4745184921939,286.6471592675203,286.3216286757691,286.3983808409438,286.4313645371994,286.4480012227709,286.4137942755158,286.630045574409,286.41845520770727,286.3358801333719,286.32758439279763
753,1912-10-16,285.0845365460685,285.3762904591965,285.6047017737098,285.5197187784748,285.25582013562,285.58564745586636,285.25022438051695,285.23151657055354,285.1469036452896,285.41654518629025,285.4035550179753,285.5628873352788,285.4908680560738,285.52353683822344,285.1431002312194,285.3053018657242,285.3953568957467,285.45258282854934,285.2367671215861,285.48618356315507,285.52271019626,285.4260293006721,285.3596264647882,285.4295888073051,285.2749126635956,285.3106666495129,285.4819934205629,285.4392099961172,285.36022826148474,285.38303587064576
754,1912-11-16,284.2610533770885,284.53480346834607,284.3082008329923,284.5452889240115,284.3013982783086,284.52592087087993,284.1171811067649,284.30654279922317,284.3803699252043,284.7177561549369,284.67123213164507,284.64202187069475,284.5051313545574,284.5102650401143,284.29885557413735,284.28374996135733,284.45533658479206,284.55049591542553,284.3349486113382,284.32260835388223,284.5880720215871,284.47400140200693,284.2369066461888,284.4131788123005,284.610542304495,284.33283348573775,284.4775519080379,284.3935469984626,284.1899991073909,284.4288746414395
755,1912-12-16,283.9061524616223,283.9761288033718,283.72085464825017,284.03603218805335,283.90121597619736,284.03860880329637,283.61689609580134,283.8021375453013,283.90109608345045,284.07170934303826,283.8813159413867,284.24827363059353,283.7487277085145,284.2035864137315,283.676809549118,283.71613316582716,283.74418729705235,283.90386577656557,283.9372674212907,283.93525920602485,283.89894188107667,283.7883891674146,283.80339009589716,283.74469018578964,283.91923571284303,283.84632969431715,284.1867204127728,283.71644798257586,283.7903648337875,284.0226785538879
756,1913-01-16,283.4944053998067,283.38131334059295,283.82564975620477,283.8524231965237,283.7818824329118,283.9001891444117,283.7540292665014,283.79774774674337,283.7609568303191,283.95203061717825,283.93179855464507,284.0825108953561,283.3850764749199,283.9429703928826,283.5631975198138,283.79602842028567,283.5140551886595,283.89567421265605,283.82322433064365,283.82740886911216,283.80268043692615,283.663569044823,283.503898652885,283.70046074565687,284.211724735715,283.8150968811382,284.0578124675267,283.7340190140682,283.7020777106711,283.3066299415309
757,1913-02-15,283.69522690528606,283.7458610452961,284.0538769527558,284.2705174844821,283.9413001492373,283.70036260333296,284.09942821756334,283.9076410439673,283.7445456564239,284.2768409381681,284.2608002799908,284.24630022601855,283.6537831222872,284.140005554764,283.8458249441073,283.7533655501895,283.7657608169249,283.74674171799325,284.04374543007907,283.80665542895144,284.3256294645467,284.01510351593436,283.8956594637599,283.93880766548114,284.3999900477918,283.9269114777623,283.9847293225842,283.8494252447476,284.0266215647233,283.5249524482646
758,1913-03-16,284.31739687879804,284.6240714257731,284.6302446251581,284.73817399073306,284.48258094233853,284.61638568802454,284.6025747351158,284.32336608272675,284.4145831327988,284.46971830210117,284.6502096886352,284.55164600704103,284.5144138673689,284.742767058204,284.5639832981245,284.33004572186314,284.3493353072618,284.4263909356015,284.48286712172046,284.5922978748674,284.4609547627031,284.4273629344474,284.41615958226913,284.65325113298775,284.6150958372221,284.44205307133353,284.67348076656765,284.4606556833011,284.320514796397,284.21074238158633
759,1913-04-16,285.31014026572353,285.24280091923646,285.26977951608416,285.5334679499887,285.4834704781551,285.46728602747385,285.30391943168274,285.05205581623005,285.1643425833148,285.5400534676096,285.5405729459913,285.457753964464,285.55961593542236,285.4116632642332,285.4144617975614,285.2149924750663,285.38056196765086,285.28584836892287,285.4377635160935,285.4422390417667,285.44921304364016,285.44141729316146,285.30482225264086,285.47992114662253,285.5632117955131,285.5006460634781,285.1612392716848,285.3913142251277,285.43334305255183,285.2315921335665
760,1913-05-16,286.3684660502552,286.1322410017212,286.2763232615922,286.408826342698,286.40878296622054,286.15509191198635,286.17226276392756,286.2050945621258,286.21578975283364,286.4518593260048,286.4524688840959,286.37303932838296,286.45398547627985,286.3548166094412,286.1527696931264,286.1372968963794,286.2439296001016,286.3662829556542,286.40081985787674,286.24322176054255,286.24856143540114,286.17216222150887,286.1566370134012,286.5431357645526,286.36165605468517,286.45636456584947,286.1259980385863,286.15617626588556,286.2910486487375,286.34337047303956
761,1913-06-16,287.0502749310716,286.8767312837012,287.05540824284674,287.00105101349914,287.13720014113863,287.10714486323184,286.92812151779754,286.98061509482795,286.9263290435814,286.97162909198084,287.1744194167547,286.89994091738424,286.89495497039843,287.03283178421356,286.80645096436984,286.845896726521,286.9821471593392,287.07793566143624,286.92816102374474,287.03941565758043,287.03180194461606,286.9692742224508,286.8486982956651,287.2013019042689,286.99784669886384,287.107946001923,286.8277196576914,286.8240367697651,287.0181902732841,286.94919360075437
762,1913-07-16,287.47575877345383,287.4073336923787,287.2951201211905,287.29615168405746,287.38772964673274,287.40834329236935,287.24904867225615,287.1054185540976,287.15967785847744,287.4172303368163,287.43284005031455,287.4167305687304,287.4468610506726,287.3658437591479,287.2792692897617,287.2978947172748,287.35506909179065,287.46709695041255,287.3591769606379,287.5527752504576,287.51080446266445,287.3775512758348,287.3016211395666,287.3717655349399,287.1958439426186,287.27716710098855,287.25365991311173,287.3182791060709,287.23064300185865,287.3300630548163
763,1913-08-16,287.3265658831553,287.38154834084196,287.2485031306245,287.2289440457294,287.3088918062843,287.32092029392027,287.1784590787685,287.1336364439079,287.26948014055847,287.3184032615238,287.3006651007225,287.32255088234734,287.3404685741726,287.2169947132439,287.0760516148651,287.27586145443723,287.2441987414863,287.3483794897704,287.22455825858225,287.3583329584386,287.3930975957276,287.32983642514034,287.2311284874219,287.275800739548,287.36153496365233,287.151767705642,287.1340575089066,287.1125050826521,287.2569005379498,287.2163725243805
764,1913-09-16,286.5971614191144,286.6020825332738,286.4492018404241,286.3680981606825,286.60980110006886,286.630513244238,286.4379939913846,286.3468615657677,286.47729666404166,286.56934027728545,286.56901469409286,286.473915598235,286.6877701382448,286.34289403454454,286.4297793882518,286.4837332453076,286.67821395327957,286.69735097784303,286.45809867275335,286.58637973433827,286.4994790578117,286.61479544028447,286.48776140578394,286.65946581075525,286.60459215757925,286.5821647597915,286.4553832056962,286.3623135217075,286.59492100066643,286.5911014712193
765,1913-10-16,285.5405312163579,285.36141568686094,285.4287399147327,285.50924867382406,285.35928823352066,285.60718327361775,285.3562229137628,285.39634116567845,285.3258657439616,285.58897657677505,285.5136071271458,285.32279835606766,285.4944592293901,285.3600997907697,285.41246566525143,285.5461387358496,285.55733727370074,285.5134473786176,285.1974326171329,285.45394318002434,285.45060131896633,285.4312075782813,285.5363783139296,285.665728670712,285.6793657735413,285.4335450894484,285.3380300501567,285.53011398367454,285.3879327913127,285.3265700927685
766,1913-11-16,284.33899238787706,284.64046109840234,284.4533920538067,284.4788940720094,284.6345186760141,284.57510176908755,284.2802502303474,284.4423881790147,284.4379307005354,284.78395511779604,284.72976246971245,284.3473477668487,284.5248939923016,284.35860563157314,284.4854531299526,284.66256598142303,284.62309721288545,284.69639802756507,284.6685294463218,284.48688647394573,284.4876683370787,284.5829947130839,284.42421910972735,284.57420342087005,284.6203164394309,284.42330553119103,284.2601091560001,284.47208542219664,284.29840205616387,284.54277544509864
767,1913-12-16,284.00485179967893,283.738289260646,283.72903220160475,284.00748184430415,284.13280950210475,284.0790330607284,283.8505217446232,283.64381196339264,283.8583694599278,283.9387246628409,283.91866423244653,283.75568273314803,283.7918384490643,283.74960765957997,283.8270828449841,284.09288287539056,283.9970363725646,284.01570994344496,284.0462374737942,283.6758017142905,284.0005593387282,284.3533367153271,283.92624062356674,283.921960286145,283.91354505513806,283.83272829519586,283.68919910272007,283.9818147342523,283.77928111183445,283.7652483255665
768,1914-01-16,283.77068064086075,283.7927467786981,283.51629181256146,283.6882925796858,283.7960129516485,283.90692958165397,283.6230419473416,283.61991991040685,283.6720396430437,283.75459080350964,284.0312614877165,283.66672817182655,283.9757174011934,283.641097428137,283.4577630100427,283.92468924526753,283.9056621788374,283.8632411416772,283.7635213413934,283.74430161335744,283.64292909696235,284.02586426349336,283.8784316679425,283.9188320508996,283.7351979209179,283.6597616073792,283.70393537597084,283.62895088198843,283.6473807134779,283.73903783016834
769,1914-02-15,283.9674214435128,284.1772820957933,283.6020476184671,283.9754223761365,284.04520790082876,284.00186404098133,283.5259992952173,283.7772590771811,283.79019461473945,284.08514256095197,283.9023931850762,284.0558261498201,284.03964684000823,283.63597391320656,283.62903513486924,284.06036715823194,283.85697203426867,284.01516153296393,283.9741486591525,283.8838434118334,283.69972917630963,284.29371967181424,283.92241891967524,283.8924573229259,284.00680083763956,283.95942119462745,283.7969906946874,284.1927151503994,283.8980311635379,283.94949360700167
