,time,r10i1p1f1,r1i1p1f1,r2i1p1f1,r3i1p1f1,r4i1p1f1,r5i1p1f1,r6i1p1f1,r7i1p1f1,r8i1p1f1,r9i1p1f1
46,1853-11-16,285.0270741627532,285.12630909632463,285.22964909615774,285.36270301077366,285.36270301077366,285.27323593233405,285.0438850446503,285.07255166298734,285.07695911247527,285.17395118147624
47,1853-12-16,284.5497066587373,284.57442252660707,284.56892289441015,284.71969271421176,284.71969271421176,284.61184650031385,284.2747011973993,284.54520294465755,284.41997667121313,284.6390650928059
48,1854-01-16,284.2598037958469,284.231500849678,284.3630472974882,284.27688790199744,284.27688790199744,284.2573586670627,283.9077089219783,284.3500177443753,284.01368358081584,284.3788666111031
49,1854-02-15,284.5329407740045,284.61608854725733,284.63446199952205,284.63740288245515,284.63740288245515,284.4902455469848,284.3758630618627,284.5018449142381,284.4062278804573,284.3739369368254
50,1854-03-16,285.20873409849304,285.37621462171586,285.32888835629933,285.40673473187326,285.40673473187326,285.1876997067747,284.90404670971833,285.1623477585616,285.216304842709,285.2107111828842
51,1854-04-16,286.32830512161246,286.5380625670956,286.5357888889569,286.56170907172447,286.56170907172447,286.3586054646132,286.06116623815205,286.1224499130138,286.3628703885398,286.31908361401565
52,1854-05-16,287.31975505654475,287.4841812720817,287.5425287223065,287.55445715800494,287.55445715800494,287.32823978097736,287.2511076320891,287.2266522588455,287.2882104887704,287.4590283332238
53,1854-06-16,287.99032183358634,288.0689669321336,288.1749124256426,288.204524028468,288.204524028468,288.00976006409735,287.9793680727961,287.9815857828956,287.8512395550798,288.0833687452281
54,1854-07-16,288.26901747418185,288.39797618206507,288.42401044813704,288.5064897077116,288.5064897077116,288.1838124121017,288.24592791553215,288.18059330121145,288.1481678081882,288.37583109193463
55,1854-08-16,287.91603530369196,288.10375497937275,288.16457406232604,288.23963171989527,288.23963171989527,287.939833765247,287.87264560068417,287.89429010184034,287.8909249500354,288.1119431028275
56,1854-09-16,287.14423496173384,287.28769538935825,287.33214653039636,287.35709472531926,287.35709472531926,287.2117316262952,287.0401314526729,286.9946852597809,287.1766926494279,287.2627823684426
57,1854-10-16,286.1824005571063,286.20535844195194,286.31468754814176,286.4422955381081,286.4422955381081,286.3059700732064,285.94053772776635,286.00074635732665,286.04890879348403,286.24858400366446
58,1854-11-16,285.13227668656464,285.1074806624129,285.33320945523343,285.2679074354464,285.2679074354464,285.1514778280738,285.01403185735677,285.1244061798926,285.0382210186839,285.22825224675216
59,1854-12-16,284.450246193687,284.6011504262779,284.4800698836016,284.7812569490843,284.7812569490843,284.5902130964788,284.42279318414325,284.54747326786946,284.44030973269065,284.6079743520363
60,1855-01-16,284.2072534782569,284.37847296736726,284.4231456539429,284.4535535104851,284.4535535104851,284.2078967977222,284.156386679824,284.2979386931988,284.18849691818986,284.3097811219664
61,1855-02-15,284.2609635979805,284.8284426509862,284.6714999428814,284.6481763703014,284.6481763703014,284.69340275177456,284.3399221738706,284.53241430970303,284.4410284719939,284.4276187774506
62,1855-03-16,285.1025711647135,285.4522279323808,285.4065836751514,285.4876084951645,285.4876084951645,285.28629980935494,285.0958982827293,285.24444958446287,285.17878564568116,285.2646718069347
63,1855-04-16,286.25798438591016,286.47990325437024,286.4871538370047,286.45687945000407,286.45687945000407,286.37525674897324,286.1880129591528,286.32662638059514,286.3002366401895,286.44194378298573
64,1855-05-16,287.3107171362326,287.4788813267327,287.50867079426035,287.5155882130711,287.5155882130711,287.5113230172456,287.282035617581,287.3372457060558,287.2896905169382,287.2659330901189
65,1855-06-16,288.0409095668858,288.15182985270934,288.15885591084145,288.10787424797627,288.10787424797627,288.1198164636628,287.9842712476431,288.0477128283979,287.97671253770477,287.9670917134316
66,1855-07-16,288.25163791837105,288.42886887472554,288.32596653637717,288.41883891767145,288.41883891767145,288.35261659045364,288.31235596715237,288.3833398222786,288.1696766768851,288.3408985191397
67,1855-08-16,287.8625011053024,288.1039858740732,288.0856823486602,288.14623090420446,288.14623090420446,288.098732010912,288.0074139614195,288.0827410823951,287.91975207601706,288.02318893154654
68,1855-09-16,287.2628043501465,287.34903447705364,287.28497008042234,287.42283680123984,287.42283680123984,287.35867186979556,287.17867728243186,287.27529046018486,287.05875532085753,287.1640572083523
69,1855-10-16,286.04874107030435,286.37295079740767,286.30110819116356,286.225206673525,286.225206673525,286.34734400051394,286.04668563890624,286.2762850501748,286.02335985167247,286.17798986750324
70,1855-11-16,285.09010834193697,285.2849230880116,285.23091590957574,285.23439879743455,285.23439879743455,285.3983473530493,285.03779020427214,285.27147216851125,284.8837553582562,285.2037198972655
71,1855-12-16,284.4664678850188,284.57395520483897,284.3295729218533,284.79836071800963,284.79836071800963,284.6285308152545,284.3987869321381,284.59596668542673,284.34293395011565,284.68146226551426
72,1856-01-16,284.21022294163674,284.4069119535308,284.34579288369423,284.4726872123484,284.4726872123484,284.4256492269894,284.09077042223197,284.47711051048196,284.2284706213488,284.34710377150077
73,1856-02-15,284.4687157111598,284.5725173728073,284.6993756281209,284.5863835121055,284.5863835121055,284.6082816193532,284.47670318770497,284.66455163872575,284.4371824781752,284.5298518056148
74,1856-03-16,285.2283422785323,285.35328750249744,285.3510485054137,285.3206835944097,285.3206835944097,285.4307460663351,285.1184069525187,285.36836495566206,285.12710266898796,285.3999649853142
75,1856-04-16,286.42772726599327,286.5045698541445,286.3735385999948,286.51030842207365,286.51030842207365,286.4259071263171,286.2783937927091,286.4219840004087,286.16905700971233,286.4098635175209
76,1856-05-16,287.47344838615885,287.5697168200007,287.48257877689105,287.42596242997257,287.42596242997257,287.40618413243175,287.26000889867703,287.4464662202054,287.2363367024805,287.35990717110883
77,1856-06-16,288.07363846265974,288.1722941581408,288.1604553851382,288.2311188495945,288.2311188495945,288.11489720594284,287.90412820572163,288.0264153141761,287.89947443006065,287.96827233057866
78,1856-07-16,288.32403213019217,288.373728930864,288.3934937826977,288.44595643150467,288.44595643150467,288.27012967582147,288.14248581909965,288.3623143902262,288.2560162608278,288.26945087731946
79,1856-08-16,287.9721366172472,288.1979583029184,288.0731479188941,288.1160092407336,288.1160092407336,288.02349647448676,287.8025642400556,288.00516788709166,288.01416737808927,288.0255517219621
80,1856-09-16,287.13113834266807,287.2999590439506,287.2828261758752,287.25883543122666,287.25883543122666,287.2540156371539,287.04947252220296,287.1912129321254,287.1020682037874,287.1154507965136
81,1856-10-16,286.10739623131354,286.255982774532,286.36487962325316,286.2442980884097,286.2442980884097,286.2786520066884,285.905532985921,286.31861251362824,286.17305804049414,286.101465574903
82,1856-11-16,285.03961467097434,285.32806539565627,285.30716738999246,285.1823398893553,285.1823398893553,285.30264761219564,285.0176473673681,285.2017227785382,285.1336522952639,285.19233352991745
83,1856-12-16,284.31648007294433,284.6001224122793,284.7092296315321,284.5903181917363,284.5903181917363,284.4768518206556,284.277209633345,284.5560895529926,284.48538042484535,284.53718878161953
84,1857-01-16,284.27946386065645,284.3291813943704,284.2444533162927,284.2400426177875,284.2400426177875,284.4458622157462,284.11610686404816,284.1742165906389,284.27126599717076,284.0427674960412
85,1857-02-15,284.4082229543787,284.57175684051197,284.65772233858235,284.42248354481353,284.42248354481353,284.5909344586371,284.42092073102225,284.8044821866761,284.57647556399786,284.5701423555523
86,1857-03-16,285.0380544740219,285.33160425029206,285.3160929789236,285.1171799804424,285.1171799804424,285.406039368305,285.2127303930818,285.2363622348851,285.2100861918355,285.3261783380777
87,1857-04-16,286.1058222649232,286.50228831419844,286.30411888422765,286.1732172281131,286.1732172281131,286.44020415864327,286.0913818769579,286.3117088969552,286.203136019245,286.34792630511134
88,1857-05-16,287.1907957616514,287.43406244676567,287.3376621134396,287.23473675011377,287.23473675011377,287.3268162014557,287.22203449988643,287.3184955047394,287.3518741494542,287.3432533843302
89,1857-06-16,287.86099796324606,288.11087890193943,288.0556722008096,287.87364928829805,287.87364928829805,287.99470208430716,287.89010167278565,287.9604534441791,287.99672548128206,287.96902530259274
90,1857-07-16,288.1290730752524,288.4279850993775,288.3260192900267,288.3102497606847,288.3102497606847,288.2205621852185,288.12833781518935,288.23821573300665,288.21511713105855,288.24667278097877
91,1857-08-16,287.86096491628194,288.19851600029244,288.1323071169787,288.0335076920584,288.0335076920584,288.03131134782234,287.76334931179804,287.91857695218613,287.8832005731092,288.0446592743998
92,1857-09-16,287.1082857182152,287.2978523680904,287.2783903901661,287.2150106009535,287.2150106009535,287.2122872820203,287.0456007393632,287.0944482982872,287.07555132339485,287.27589692863995
93,1857-10-16,286.0742798696456,286.3227158719044,286.2081965913597,286.2003099701031,286.2003099701031,286.0442864314833,285.9432368729312,286.160619619551,286.1421032476607,286.2147327781855
94,1857-11-16,285.0066807606043,285.439812701076,285.27595393856996,285.14084774003516,285.14084774003516,285.0880459915785,285.0032907951089,285.15758586072457,285.15774991594327,285.1966152493659
95,1857-12-16,284.4154079869291,284.7548999446045,284.4400911926331,284.48689558513524,284.48689558513524,284.420010471954,284.28174081410555,284.5922449671124,284.3737600466339,284.56739046891715
96,1858-01-16,284.1970987278128,284.586385652282,284.33794330926173,284.1196542867491,284.1196542867491,284.10601232688185,283.99655337339817,284.3209959048866,284.2099840424814,284.1970129486058
97,1858-02-15,284.3552185003768,284.6453754458396,284.55992811887387,284.2911081816885,284.2911081816885,284.47812837357543,284.3281275024224,284.45756644552364,284.55377328839705,284.1701913319377
98,1858-03-16,285.0500266791615,285.36520859785963,285.3106772316083,285.10083411951854,285.10083411951854,285.1789095754323,285.06608577997565,285.17488422917194,285.24704816026775,285.2844871470863
99,1858-04-16,286.2783420024079,286.36624902354123,286.48609976863025,286.3371696349449,286.3371696349449,286.30781813499203,286.1380704256382,286.23532458489154,286.3018470371064,286.4038589260367
100,1858-05-16,287.09499344721723,287.4505142597168,287.4424182254816,287.405961194276,287.405961194276,287.35402112797556,287.2267940783828,287.19344347921134,287.2898580357461,287.50437473682666
101,1858-06-16,287.84557282526197,288.19666221011715,288.20391864928774,287.9831300442856,287.9831300442856,288.00850635494623,288.087608366093,287.9634016548701,287.899920516079,288.13718648831167
102,1858-07-16,288.10028478266497,288.4511796476512,288.39500585802716,288.23432197819807,288.23432197819807,288.24822510431966,288.16429144444163,288.1590837876657,288.28196527652267,288.3185995095813
103,1858-08-16,287.7471935101993,288.05570688053797,287.984796909679,288.0280064584845,288.0280064584845,287.9909732897979,287.9063332558777,287.7825215765515,287.93045125557546,288.0483219476164
104,1858-09-16,286.9630909513408,287.26621429420993,287.2373881020394,287.1591462790671,287.1591462790671,287.2421383497618,287.06495669642595,287.0978431554606,287.2896250752795,287.225518134997
105,1858-10-16,285.92699657089577,286.16052822953026,286.2511521594721,286.1201507665653,286.1201507665653,286.2299823625342,286.0142485885914,285.9678364564328,286.24090724069316,286.2556082926161
106,1858-11-16,284.9825729543534,285.37596389856486,285.1723131194388,285.2101221021967,285.2101221021967,285.16548224423013,285.00572460798475,285.17737743050577,285.40605865772943,285.368069383517
107,1858-12-16,284.48270611484304,284.7172424867282,284.7055810395896,284.6898920474334,284.6898920474334,284.4911816495,284.5067576286176,284.4467225186445,284.50885791765756,284.76707604424115
108,1859-01-16,284.35268435665074,284.45354236578356,284.6218186866191,284.3352730981378,284.3352730981378,284.14549186126294,284.2787043786558,284.22232857132553,284.22542545248854,284.4948427442698
109,1859-02-15,284.4277990305183,284.67166877280016,284.71152983431944,284.51113836523433,284.51113836523433,284.54329070455026,284.5750527354608,284.46612341041697,284.3909170184386,284.6407282539987
110,1859-03-16,285.16424235418475,285.4679593369528,285.3717848313236,285.2345611111267,285.2345611111267,285.1926771093019,285.0405395656304,285.2223489200067,285.2572862669593,285.26955787933616
111,1859-04-16,286.406233378822,286.4915267726302,286.44853322345756,286.3171583380571,286.3171583380571,286.2251465278116,286.25923336135907,286.27681818533625,286.2663872730832,286.32807891917065
112,1859-05-16,287.26085522587937,287.51724568726587,287.48615437540093,287.45192673393063,287.45192673393063,287.2138793154334,287.3764776082455,287.1259047653707,287.2998817568118,287.4626019354284
113,1859-06-16,288.03307137836276,288.14544293783007,288.0994676157876,288.12495700967617,288.12495700967617,288.01923261787846,287.943957854055,288.01646330742284,288.0064119671443,288.09533834999047
114,1859-07-16,288.2276303352954,288.4675471500453,288.43292153449136,288.3993787192221,288.3993787192221,288.27874972504145,288.2050623283126,288.30572503552105,288.2826507115195,288.24227617340705
115,1859-08-16,288.0141899426858,288.2482692753558,288.16496428577364,288.12551125365144,288.12551125365144,288.05909751591633,287.99168550274413,287.9986587736843,288.0308236564322,287.94031650392344
116,1859-09-16,287.02453111652545,287.28584742531854,287.3550375057392,287.26179913573276,287.26179913573276,287.0613688541541,287.0872963957108,287.12028972149307,287.1377554558107,287.25894566436574
117,1859-10-16,286.0664940420666,286.07074763574644,286.2967283990046,286.18210484482734,286.18210484482734,285.976989236847,286.0028073156728,286.1326729834958,286.13596172630145,286.27329555070804
118,1859-11-16,285.2597358039527,285.1365850757673,285.2676322930093,285.2381370788264,285.2381370788264,285.0382104258607,285.1367812901784,285.34047801243435,285.1570884525468,285.3306378977569
119,1859-12-16,284.53831565728785,284.5238871797365,284.7786118149283,284.6917168532988,284.6917168532988,284.54693878838685,284.547370361063,284.65137444904144,284.71994477837217,284.700281927655
120,1860-01-16,284.2389254321408,284.4818298570419,284.37278169573176,284.4433994238473,284.4433994238473,284.330624083462,284.17223503042067,284.3285645097631,284.374797924081,284.43854266658656
121,1860-02-15,284.26827498394425,284.69592077955923,284.3981597122496,284.49318036118245,284.49318036118245,284.39289252312585,284.55725782056885,284.29545029113257,284.40339666687686,284.4762251295979
122,1860-03-16,285.1185691509869,285.51823891378444,285.2754404677719,285.25029089891495,285.25029089891495,285.2535711691026,285.31704784146405,285.22878196909755,285.13987119868204,285.2279999912361
123,1860-04-16,286.1931155648584,286.67177291459745,286.56038662808953,286.29533438679573,286.29533438679573,286.36133877391535,286.21423491782724,286.3468694407545,286.42134297958114,286.2523577764307
124,1860-05-16,287.2610457912481,287.5063902661362,287.7144470201221,287.3903397589497,287.3903397589497,287.3430208311088,287.3055175341561,287.43419406723433,287.3819430803754,287.26592935376766
125,1860-06-16,287.97515550881985,288.0662801871668,288.2555326081459,288.0931744282598,288.0931744282598,287.950693521082,288.03121739824394,288.07161449338946,288.0522788467581,288.0380319032771
126,1860-07-16,288.21806149846054,288.3324440233543,288.36200916527196,288.3468428259827,288.3468428259827,288.1898570986937,288.2677567539983,288.3106283078853,288.24593774987335,288.275620023873
127,1860-08-16,287.95309545219067,288.0011226634673,288.195674228765,288.10763878076233,288.10763878076233,287.9142529617166,288.04795969887266,287.9860980871053,288.08001641804606,287.8984599424311
128,1860-09-16,287.1996795913549,287.32782532585003,287.37908786152457,287.2935521199223,287.2935521199223,287.0920922212287,287.2300922402345,287.15732763099135,287.0959560182423,287.1689919487025
129,1860-10-16,285.9868900224478,286.32417833915696,286.3455878240038,286.25798874832844,286.25798874832844,286.16846687688053,286.24591134855706,286.15153440642536,286.1653050006499,286.3114897372316
