,time,r10i1p1f2,r11i1p1f2,r12i1p1f2,r16i1p1f2,r17i1p1f2,r18i1p1f2,r19i1p1f2,r1i1p1f2,r2i1p1f2,r3i1p1f2,r4i1p1f2,r5i1p1f3,r6i1p1f3,r7i1p1f3,r8i1p1f2,r9i1p1f2
73,1856-02-16,284.64365047193695,284.2956919706358,284.6404084788318,284.62611638105994,284.6959785531846,284.6899222492976,284.8300387647772,284.89134804702553,284.40825201447,284.6367963205795,284.74959930631854,284.487987318495,284.32882591708136,284.45433657031214,284.3402748736759,284.49788029857353
74,1856-03-16,285.19043201975967,285.0152324378726,285.75049575825767,285.4473961929515,285.5851718425918,285.56574450788577,285.5178811897556,285.2269308786374,285.2071301317402,285.58061255521784,285.48942552397585,285.40315328536934,285.2807468631195,285.42005374282485,285.2750567188338,285.4352467891081
75,1856-04-16,286.3475164153372,286.0477681100008,286.60690562861714,286.68601984344485,286.5065507551749,286.3402331014433,286.61844737242313,286.29674217346303,286.3238173737504,286.3775692819073,286.4744077730669,286.67218099551314,286.1114862869719,286.3826998288407,286.06675191067933,286.502397028045
76,1856-05-16,287.2464422141159,287.0658214700125,287.43115424741825,287.60867393086306,287.5704317393217,287.23798729623445,287.47459836726335,287.3825446997512,287.3978728672704,287.43490494932735,287.5446428692358,287.52776534161484,287.07990298663776,287.5023383252354,287.18592963048735,287.45435914611863
77,1856-06-16,288.1666077736539,287.94042680099034,288.3296337820526,288.39810807360254,288.32803336482004,288.0812866177393,288.3631813106598,288.1658505473052,287.94438132970896,288.02709469154695,288.40569948508835,288.31110397177275,287.9542114441427,288.22226067991375,288.00184932883343,288.0916079240363
78,1856-07-16,288.70559399753193,288.39585179426473,288.6927924697474,288.716178190331,288.9927312843558,288.60107662605867,288.8068239172099,288.7837894840103,288.5639067839824,288.5624763515054,288.7481160303894,288.6972859728009,288.437317790196,288.676937612727,288.48356643616324,288.7509560544567
79,1856-08-16,288.5884952339972,288.4362409979536,288.63567421427143,288.58333038167876,288.8824723774626,288.41615750821035,288.64601292348743,288.69468255899073,288.4240037864656,288.5406121554544,288.7214842859912,288.56477708286627,288.4112142929901,288.6887850644569,288.33385727683657,288.65577532840496
80,1856-09-16,287.94990328978804,287.6730992730334,287.8733285686622,287.9782732716878,288.2299096216743,287.8783085289317,287.9528811309926,287.87471442104004,287.91138882260384,287.9525193628098,288.0643774487935,287.9850378958175,287.6804506709075,287.870498746323,287.7568313158017,287.9249038970581
81,1856-10-16,286.91715001931215,286.464771814725,286.8952636920222,286.94165915430955,287.2572072901477,286.9022579902054,286.98098739287434,286.8603827360539,286.8552542858367,286.9536035775987,287.0603756105421,287.08663174108085,286.74809528901045,286.96118191109116,286.7669209360216,286.8561869455871
82,1856-11-16,285.85086117636166,285.2813228409515,285.8118421235308,285.6825366355954,286.04760877529037,285.69632148011056,285.8563954941785,285.86391491311446,285.6933954362466,285.77886572750185,285.80939859754795,285.78141442865706,285.667172554858,285.7087415806361,285.52950265598196,285.5719154700148
