,time,r1i1p2f1,r2i1p2f1,r3i1p2f1
341,2043-06-16,288.3332,290.0633,287.97742
342,2043-07-16,290.98587,290.99417,292.457
343,2043-08-16,294.26755,293.39978,291.8484
344,2043-09-16,292.68628,292.01294,290.75192
345,2043-10-16,289.5834,288.7519,287.85138
346,2043-11-16,286.16754,284.95462,283.51135
347,2043-12-16,282.5732,281.6656,282.95203
348,2044-01-16,280.57495,280.5671,281.7187
349,2044-02-15,280.25748,280.88535,279.97137
350,2044-03-16,281.3824,279.78732,280.0627
351,2044-04-16,280.22342,283.0016,282.8088
352,2044-05-16,286.62692,284.18933,286.26575
353,2044-06-16,288.34888,289.73315,289.57718
354,2044-07-16,292.03494,292.95892,292.32788
355,2044-08-16,294.09995,291.69254,293.268
356,2044-09-16,291.98203,292.2273,290.03165
357,2044-10-16,287.59802,287.73465,287.86194
358,2044-11-16,283.7621,284.35727,283.3917
359,2044-12-16,282.62582,282.3051,280.7501
360,2045-01-16,280.39923,282.35684,279.9911
361,2045-02-15,279.19745,281.53198,278.90915
362,2045-03-16,280.39548,282.32755,279.44693
363,2045-04-16,283.24414,282.7355,280.78467
364,2045-05-16,286.4642,285.6014,286.46896
365,2045-06-16,288.5857,290.2777,290.8313
366,2045-07-16,293.9327,291.86295,291.72653
367,2045-08-16,295.6184,294.46683,292.48776
368,2045-09-16,292.59427,291.95132,291.2356
369,2045-10-16,290.19632,287.97458,288.0091
370,2045-11-16,284.46317,282.8027,283.53003
371,2045-12-16,281.77957,282.41135,281.37384
372,2046-01-16,282.28995,281.78802,280.9625
373,2046-02-15,280.7498,281.23535,280.23615
374,2046-03-16,281.337,282.1701,280.61145
375,2046-04-16,281.554,284.02197,283.67612
376,2046-05-16,287.76483,286.32153,286.717
377,2046-06-16,291.0821,288.6796,290.51053
378,2046-07-16,294.68152,294.88593,293.75833
379,2046-08-16,294.21622,293.26797,293.11392
380,2046-09-16,290.84424,290.75006,291.50125
381,2046-10-16,288.31683,287.11743,288.5075
382,2046-11-16,285.07587,283.64642,283.733
383,2046-12-16,281.98254,280.63153,280.6011
384,2047-01-16,281.6205,280.23276,280.5687
385,2047-02-15,280.51294,281.4229,279.8376
386,2047-03-16,280.6025,281.49854,279.97028
387,2047-04-16,282.5757,282.98154,283.01328
388,2047-05-16,285.48596,285.79712,285.27255
389,2047-06-16,288.55325,289.95764,291.43472
390,2047-07-16,292.09784,293.77768,295.14758
391,2047-08-16,293.3815,294.76877,295.4951
392,2047-09-16,290.64514,292.14175,294.86362
393,2047-10-16,286.88055,290.40668,289.64685
394,2047-11-16,285.565,285.58585,285.89368
395,2047-12-16,282.02768,283.52243,283.24197
396,2048-01-16,283.39948,281.5647,281.23758
