,time,r1i1p1f2,r2i1p1f2,r3i1p1f2,r4i1p1f2,r5i1p1f2
75,2021-04-16,287.625339426212,287.37563153785305,287.6943476580249,287.5160869793406,287.6326670048529
76,2021-05-16,288.5728337336526,288.3768969659523,288.5946420726203,288.33888857815083,288.6554971612048
77,2021-06-16,289.44406654491183,289.4693996436501,289.3737099447883,289.2383818918027,289.51040676787005
78,2021-07-16,289.9439691357028,289.8263771397965,289.83786729541504,289.8584311261266,289.8860630003592
79,2021-08-16,289.85858654338716,289.6491905897359,289.5892674749267,289.5791547745851,289.73918201914597
80,2021-09-16,288.98575755555,288.8300401919347,288.88488432322544,288.81323189331516,289.0204978098961
81,2021-10-16,288.01912765940773,287.6535759226877,287.7170169690495,287.7298868011394,287.70448368289874
82,2021-11-16,286.91288751767365,286.5221178081201,286.6208554314585,286.8217982910223,286.566536550168
83,2021-12-16,286.1625389654882,285.8608038737931,285.8022549837154,285.8911177371587,285.74042598008083
84,2022-01-16,286.0547297104243,285.51208250464197,285.7290437814067,285.78915313698576,285.43336123161345
85,2022-02-15,286.336323377694,285.63054443428194,285.91965413975765,286.0323062893894,285.8571329004434
86,2022-03-16,286.93783163377174,286.4647287450367,286.6399079772041,286.61296902498077,286.5113357400514
87,2022-04-16,287.89428708289006,287.456038407157,287.6973523030649,287.64752754027296,287.38876755621857
88,2022-05-16,288.7118190275191,288.2589028618173,288.49437651874865,288.671510633207,288.3957733509292
89,2022-06-16,289.6610204314563,289.1599589756149,289.31699032553956,289.5043592450713,289.2468947897917
90,2022-07-16,289.9905832489345,289.67693234871854,289.6774698841636,289.8966943292145,289.64783271333704
91,2022-08-16,289.8790223135442,289.64391456222063,289.46444942367077,289.6519385244337,289.4586287793415
92,2022-09-16,289.0560474860367,288.79212531729337,288.83323876155583,288.99895544873937,288.7184874043065
93,2022-10-16,287.80674958673023,287.74647462178837,287.6187380788204,287.98594610489863,287.6816923780163
94,2022-11-16,286.9108592724327,286.55908786259937,286.47416523893304,286.7873281311803,286.6384550964073
95,2022-12-16,286.19519176444715,285.6116560681923,285.8474451816985,286.1127185695646,285.9606674820774
96,2023-01-16,286.1341874982197,285.4830864206958,285.650837843054,285.8120486582242,285.6171547081157
97,2023-02-15,286.29623352199394,285.86639362925723,286.2289802699325,286.29020027051826,286.1035482394297
98,2023-03-16,286.9558146683942,286.480915050521,286.70470872039823,287.007705441182,286.64123736252003
99,2023-04-16,287.8683747112447,287.31841604086344,287.4332920397252,287.8511634945659,287.591069718906
100,2023-05-16,288.80030899763517,288.29431288014064,288.3098642794698,288.6632628895377,288.6245934007777
101,2023-06-16,289.61548910986903,289.1713479041189,289.1226113922235,289.59738354380096,289.5811317844991
102,2023-07-16,290.09441777562006,289.55586674213566,289.65868753559874,289.9819359849038,290.02008345162875
103,2023-08-16,289.8774705092972,289.34192060745636,289.6214698316902,289.87829203451076,289.92751217241675
104,2023-09-16,289.06613099569546,288.6147692325035,288.8912430157389,289.10603857327914,289.22973799000636
105,2023-10-16,288.00183757882536,287.71442677205505,287.74723047914875,288.0151898845403,288.1449680152274
106,2023-11-16,286.816833873759,286.66884280488597,286.65327691197814,286.8797679330496,287.0097019747215
107,2023-12-16,286.208089681101,286.0237619250968,286.02731151894073,286.1624288666625,286.10201427741106
108,2024-01-16,285.94717361407663,285.5700265154558,285.84563838285715,285.7874226670592,285.9797570091102
109,2024-02-15,286.0132400179908,285.5359443229205,286.0192363158384,286.1106414242907,286.2780307273067
110,2024-03-16,286.70529389658776,286.3198468171562,286.8250840065395,286.7304239399255,286.7363905285604
111,2024-04-16,287.6275147133507,287.1240955543866,287.7606410203023,287.6276050005558,287.83003133373256
112,2024-05-16,288.59729378058483,288.214734863417,288.6517132683606,288.5121516833164,288.79110287140986
113,2024-06-16,289.4967177458458,289.18033519484845,289.4840907402973,289.5207159781487,289.6219878623933
114,2024-07-16,289.9163004116943,289.5956298558994,289.8852716562469,289.96367936547784,290.0594022381204
115,2024-08-16,289.8857532086687,289.4161623776501,289.8751712808542,289.7321444517308,289.77404509186135
116,2024-09-16,289.1726058275231,288.6861058579757,289.09429855493994,288.97324060058236,289.1293877137951
117,2024-10-16,287.87312213835486,287.6309340285564,287.815138015543,287.88135058475626,287.9126889608918
118,2024-11-16,286.81342194967533,286.5519490794545,286.75282537903865,286.8666746746302,286.90842321382297
119,2024-12-16,285.9682998449207,285.8108936919856,286.19197457929914,286.20400010050076,286.1269101649827
120,2025-01-16,285.8781152053559,285.6509604077923,286.11044190450485,286.11347823422574,286.06844859325537
121,2025-02-15,286.06992989970774,286.097048118836,286.44231391968884,286.5356562165112,285.9528942102667
122,2025-03-16,286.72144244726564,286.8718745074547,287.01044725159767,286.86532563137473,286.8269246815938
123,2025-04-16,287.5904402203124,287.67542173514585,287.7272640029158,287.5865211702428,287.7263440377207
124,2025-05-16,288.64723796841713,288.43070306009434,288.5953005199116,288.64817646795865,288.74630402178343
125,2025-06-16,289.68151917008953,289.38256044708714,289.4383741541327,289.56633320879416,289.6198300399244
126,2025-07-16,290.0596673256571,289.85457424884163,289.87840572301815,290.0155502232244,289.9921148154243
127,2025-08-16,289.8387117312008,289.6808768884424,289.70517461935634,289.9412801236171,289.89169511240993
128,2025-09-16,289.18943932248425,289.0073339117678,288.84289888396665,289.2302246085371,289.05972035604844
129,2025-10-16,288.08258227186263,287.86382564436127,287.91696123303893,288.15301036410517,287.9914960477199
130,2025-11-16,286.8944811648632,286.77761828643116,286.6722877252684,286.91496452486876,286.9739772863511
131,2025-12-16,286.06656283911167,286.15900464519467,286.03453266662774,286.0942795789557,286.2707730932787
132,2026-01-16,285.88103722110037,286.11418558888795,285.8862640724075,286.1182654002433,286.10695489368015
133,2026-02-15,286.324586487965,286.4324975900566,286.0590884426821,286.4348410950826,286.2140662361529
134,2026-03-16,286.90417107770804,286.92754543793353,286.52170761462133,287.0382576543011,286.76181470799384
135,2026-04-16,287.7587867128608,287.80977989086904,287.6678725976106,287.89980986956743,287.56679796624957
136,2026-05-16,288.6660289427322,288.75526287249556,288.5400068561388,288.91375165091983,288.5144624512589
137,2026-06-16,289.59517072138465,289.692377165086,289.40509437018926,289.78942606562435,289.63706409479516
138,2026-07-16,289.9635634904785,290.03924743209274,289.858476573855,290.17724301061475,289.9261472783593
139,2026-08-16,289.85941520183445,289.97834212410777,289.74460901450135,290.0347676025817,290.02142199349055
140,2026-09-16,289.2558348942022,289.00543258670757,288.9941583092873,289.2490980665104,289.200606811492
141,2026-10-16,288.1766532644782,287.84618589399656,288.0024046776396,288.112751556667,288.01929219134496
142,2026-11-16,286.9636041022346,286.76688437390663,286.92915724432163,286.7728515891941,287.01789532004653
143,2026-12-16,286.26148165754273,286.03470067876293,285.950890142426,286.15611881844814,286.3144323321391
144,2027-01-16,286.3124391520297,285.7201653465631,285.8297766793349,285.9588202426069,286.1262597718365
145,2027-02-15,286.6247083477542,285.92234274885027,286.2104139396376,286.0627337546521,286.22479973817013
146,2027-03-16,287.1277469606556,286.69876455447564,286.8258422159956,286.8880531492623,287.04929103668474
147,2027-04-16,288.0036856777809,287.6337452106736,287.88902675704287,287.70244470134577,288.0399031948805
148,2027-05-16,288.83415812054983,288.60349562804004,288.6979757675864,288.5444585483809,288.8584314237129
149,2027-06-16,289.78228589613553,289.46219173379023,289.62762851515043,289.46113514840596,289.75572096910673
150,2027-07-16,290.06039237227293,289.9051604978474,289.981034161261,290.01975667716744,290.2008993006209
151,2027-08-16,289.95477022054996,289.68981336273504,289.81803572295274,289.8635623923674,290.0787271580842
152,2027-09-16,289.3611997636294,289.0852227438373,289.1849135046535,289.23214109529493,289.2384625008831
153,2027-10-16,288.09868230874963,287.9476329144539,288.1501699302608,287.974564309064,288.2065046959306
154,2027-11-16,287.04892112823757,286.8417025675394,287.0174137130521,286.9043584043068,287.05925485526404
155,2027-12-16,286.2854270170267,286.1308812612127,286.13730044330714,286.11285562305505,286.4709904006557
156,2028-01-16,286.038008041365,285.8734265983933,286.0725988900416,285.98214281553106,286.19544326108746
157,2028-02-15,286.23626520811655,286.0825183746327,286.2322929039404,286.27318547222274,286.5556393748714
158,2028-03-16,287.12288115624915,286.72254835002076,286.68049647744766,287.0370381765396,287.0825963835916
159,2028-04-16,288.0093698328374,287.5577488556321,287.8116422678804,287.7525224777565,288.01452591434264
160,2028-05-16,288.9561438715737,288.6481644827547,288.8493326733714,288.66794401247637,289.03260572823984
161,2028-06-16,289.80597853890146,289.5058513192472,289.7603198798754,289.6553831014141,289.9403229816184
162,2028-07-16,290.1439708906209,289.98665436622133,290.1293264996364,290.09599181287,290.2648407627725
163,2028-08-16,290.05878046188485,289.877823824516,289.8720315153722,289.89076570595734,290.1524334701379
164,2028-09-16,289.29765795354047,289.1908845348006,289.06724179538577,289.06554668797594,289.2914549212684
165,2028-10-16,288.15790251432156,287.97796018639343,287.94248618262475,287.9689717389546,288.20916649235636
166,2028-11-16,287.0472331023661,286.64246959189944,286.7395111710301,286.9145796534335,287.29346990215794
167,2028-12-16,286.2550814163608,285.9473397416964,285.9924748870262,286.07072694842816,286.4006577517907
168,2029-01-16,286.1251800084644,285.887365997207,285.6441155052657,286.02313570361065,286.26261455837135
169,2029-02-15,285.97668091280104,286.11804035403173,285.9641470081636,286.1315003161603,286.35693086403717
170,2029-03-16,286.7700228591341,286.8373586447729,286.3837880317952,286.66635581182,286.8611512535145
171,2029-04-16,287.635006500867,287.6324444877055,287.41683459012825,287.6500416785757,287.68269576882665
172,2029-05-16,288.64821150853993,288.63586517995407,288.3596063965441,288.63606524972283,288.8687399813195
173,2029-06-16,289.5406406051295,289.4764072883828,289.27382157574954,289.55060879212346,289.67266452115183
174,2029-07-16,290.0241590378403,290.1346106983365,289.71230445683057,290.04999867588754,290.0927648621078
175,2029-08-16,289.9130709173237,289.89242575519944,289.62267218425825,289.8538834099805,290.05227573146396
176,2029-09-16,289.27495726249487,289.0908111777456,288.82250393554864,289.1194465489034,289.1906916101603
177,2029-10-16,288.2009427934168,288.14024798644425,287.7808839566688,287.97101423449624,288.13652145934356
178,2029-11-16,287.12413936308945,287.0352561192366,286.6915150260871,286.8439986904598,287.0004836442804
179,2029-12-16,286.2832263969237,286.2057613240025,285.9255444507942,286.0812082101006,286.1076143412093
180,2030-01-16,286.12898173802716,286.2322513624444,286.01101272348296,286.0352867716302,286.05263241154796
181,2030-02-15,286.56369573092576,286.37294306968147,286.0863168745141,286.31468526693055,286.4983103025349
182,2030-03-16,287.16866486035156,286.9927991208503,286.724279503884,287.16379932018964,286.92319803559917
183,2030-04-16,288.12516401307926,288.06943017446054,287.64038791371695,287.79591721825113,287.94741262111484
184,2030-05-16,289.07964027704617,288.9795744459197,288.71534442534164,288.64895498570024,288.91534184294784
185,2030-06-16,289.9239820595127,289.8928079174051,289.5334269297864,289.71933403760727,289.7722065996152
186,2030-07-16,290.33811392442124,290.2372087672336,289.9232709437815,290.118059543669,290.22428247717903
187,2030-08-16,290.025781749575,290.14778250617275,289.7900943161089,289.9594055180524,290.05819294116077
188,2030-09-16,289.3596070820035,289.3235512173182,289.1483807054478,289.113686575594,289.2848579072712
189,2030-10-16,288.33612925848917,288.18317000538383,288.06140104208515,288.24665722674285,288.09914841243847
190,2030-11-16,287.23105909892575,286.95708347270596,286.9067441762782,287.19075949737504,286.96275350703615
191,2030-12-16,286.6045126939862,286.22435031949027,286.14926572797026,286.33289316987697,286.1932346783164
192,2031-01-16,286.3305637905231,285.87728709511936,286.0686592791599,286.0865230745913,285.9465585688004
193,2031-02-15,286.759490796597,286.1330097434634,286.1179508745654,286.49568679074406,286.4919107236042
194,2031-03-16,287.1469148270953,286.79076902165315,286.94124557606114,287.13289040125534,286.9880085066385
195,2031-04-16,288.13497175248347,287.7685145540479,287.9660358188798,288.00978691712,287.9433173544724
