,time,r1i1p1f1
882,2088-07-15,293.04276
883,2088-08-15,295.5894
884,2088-09-15,291.78845
885,2088-10-15,286.23465
886,2088-11-15,283.96765
887,2088-12-15,283.05435
888,2089-01-15,282.12357
889,2089-02-14,282.36032
890,2089-03-15,283.17853
891,2089-04-15,283.24362
892,2089-05-15,285.37106
893,2089-06-15,289.22473
894,2089-07-15,293.3829
895,2089-08-15,295.57928
896,2089-09-15,290.9191
897,2089-10-15,287.01453
898,2089-11-15,285.64297
899,2089-12-15,282.93408
900,2090-01-15,282.19653
901,2090-02-14,282.5166
902,2090-03-15,283.47354
903,2090-04-15,285.22308
904,2090-05-15,289.25977
905,2090-06-15,292.9311
906,2090-07-15,293.48547
907,2090-08-15,296.33844
908,2090-09-15,294.79288
909,2090-10-15,290.60254
910,2090-11-15,286.47092
911,2090-12-15,282.72845
912,2091-01-15,282.81784
913,2091-02-14,282.07416
914,2091-03-15,281.66168
915,2091-04-15,282.9729
916,2091-05-15,286.73633
917,2091-06-15,290.4554
918,2091-07-15,294.0942
919,2091-08-15,296.10962
920,2091-09-15,293.0343
921,2091-10-15,289.44907
922,2091-11-15,286.05008
923,2091-12-15,283.38977
924,2092-01-15,281.1107
925,2092-02-14,281.6263
926,2092-03-15,283.10962
927,2092-04-15,284.44727
928,2092-05-15,285.49982
929,2092-06-15,290.06204
930,2092-07-15,292.16263
931,2092-08-15,293.02356
932,2092-09-15,291.05414
933,2092-10-15,286.9215
934,2092-11-15,285.00516
935,2092-12-15,283.7631
936,2093-01-15,280.9459
937,2093-02-14,280.10303
938,2093-03-15,280.29492
939,2093-04-15,283.32364
940,2093-05-15,286.682
941,2093-06-15,289.53754
942,2093-07-15,293.15134
943,2093-08-15,293.23578
944,2093-09-15,292.35318
945,2093-10-15,288.92908
946,2093-11-15,286.8429
947,2093-12-15,284.05942
948,2094-01-15,282.88596
949,2094-02-14,282.16687
950,2094-03-15,283.50864
951,2094-04-15,283.3
952,2094-05-15,286.7687
953,2094-06-15,290.4324
954,2094-07-15,293.01398
955,2094-08-15,294.7255
956,2094-09-15,291.69968
957,2094-10-15,287.60254
958,2094-11-15,284.67273
959,2094-12-15,282.6039
960,2095-01-15,282.0335
961,2095-02-14,281.3366
962,2095-03-15,282.66245
963,2095-04-15,285.3697
964,2095-05-15,287.0678
965,2095-06-15,293.32446
966,2095-07-15,294.27054
967,2095-08-15,295.8827
968,2095-09-15,294.4678
969,2095-10-15,289.9572
970,2095-11-15,286.96573
971,2095-12-15,283.9312
972,2096-01-15,280.57492
973,2096-02-14,280.77075
974,2096-03-15,282.2949
975,2096-04-15,283.5564
976,2096-05-15,285.9179
977,2096-06-15,290.76953
978,2096-07-15,295.10648
979,2096-08-15,294.32718
980,2096-09-15,293.79514
981,2096-10-15,287.90726
982,2096-11-15,284.95584
983,2096-12-15,282.62292
984,2097-01-15,281.5266
985,2097-02-14,281.239
986,2097-03-15,281.78278
987,2097-04-15,284.0175
988,2097-05-15,288.90683
989,2097-06-15,289.02838
990,2097-07-15,294.15585
991,2097-08-15,295.40216
992,2097-09-15,293.3184
993,2097-10-15,289.55072
994,2097-11-15,285.7833
995,2097-12-15,282.39975
