,time,r1i1p1f1,r2i1p1f1,r3i1p1f1,r4i1p1f1,r5i1p1f1
283,2038-08-16,292.14774,293.3402,291.3046,290.5017,292.691
284,2038-09-16,290.58887,293.11807,289.53787,288.84473,290.57828
285,2038-10-16,285.932,287.42188,288.0542,286.29465,287.2885
286,2038-11-16,282.13815,283.20276,285.3454,283.41324,283.75485
287,2038-12-16,278.94037,281.18823,282.13126,280.78897,280.8085
288,2039-01-16,280.2376,280.0212,277.63602,280.0885,279.97504
289,2039-02-15,281.8976,280.19135,277.4534,279.83383,280.2177
290,2039-03-16,282.12906,280.50366,278.80023,281.63474,282.222
291,2039-04-16,284.08774,284.42938,281.4949,283.0304,281.51138
292,2039-05-16,286.2457,284.88812,284.1805,286.03754,286.8188
293,2039-06-16,289.0966,287.22244,289.47815,290.39413,288.14694
294,2039-07-16,292.2056,291.26572,291.34268,294.38052,290.97803
295,2039-08-16,291.6711,292.6263,291.0355,294.22714,292.33673
296,2039-09-16,288.72443,290.66397,289.72507,289.9477,289.41385
297,2039-10-16,287.55716,287.07166,287.46085,287.32104,287.37906
298,2039-11-16,283.91058,284.032,283.2241,284.2106,282.94684
299,2039-12-16,280.10803,281.67752,282.40155,282.45496,281.47394
300,2040-01-16,279.01077,279.05014,281.84595,280.84262,280.14264
301,2040-02-15,280.85284,277.8951,281.5156,279.77982,280.2094
302,2040-03-16,281.54935,280.44455,280.71884,280.44626,280.53073
303,2040-04-16,283.81894,281.82025,283.27304,282.17657,282.42865
304,2040-05-16,285.97107,284.5138,286.9956,286.58475,285.514
305,2040-06-16,291.46094,289.7709,289.22076,291.6251,288.24396
306,2040-07-16,292.64023,293.0885,291.56125,293.59122,291.10297
307,2040-08-16,292.81253,291.3475,290.89136,293.84558,292.31375
308,2040-09-16,290.47083,289.2249,289.2784,290.23312,291.07132
309,2040-10-16,288.33292,286.01227,288.13995,285.8491,286.64474
310,2040-11-16,282.73383,282.62726,283.68646,283.521,283.00998
311,2040-12-16,281.7736,279.4858,281.0223,280.10693,281.44986
312,2041-01-16,277.54663,279.38943,280.74136,278.70334,281.92545
313,2041-02-15,279.48746,278.59567,280.99323,277.63336,279.2021
314,2041-03-16,280.5212,280.39807,280.45142,282.18173,281.2111
315,2041-04-16,280.1403,282.34882,282.87878,283.65732,283.21167
316,2041-05-16,285.12796,285.53613,285.34152,286.3107,285.52777
317,2041-06-16,289.992,289.6236,289.29013,289.97052,289.00888
318,2041-07-16,295.05453,291.10837,290.5389,292.53934,291.3219
319,2041-08-16,294.10968,291.19498,292.79108,292.58084,291.86392
320,2041-09-16,291.61746,289.98557,288.09933,291.67905,291.58063
321,2041-10-16,286.6249,286.94296,287.25308,289.60583,288.31827
322,2041-11-16,283.188,283.9172,285.0125,284.38376,284.03397
323,2041-12-16,281.5082,281.37378,280.22052,281.72018,281.82697
324,2042-01-16,280.929,280.57404,280.34546,279.91995,280.32455
325,2042-02-15,280.7627,280.99323,278.12643,280.4831,280.9183
326,2042-03-16,283.12476,280.73813,281.2671,282.1852,279.1355
327,2042-04-16,283.6612,283.37405,285.12088,283.86868,282.85815
328,2042-05-16,287.20673,286.4772,286.49863,287.83072,285.72098
329,2042-06-16,288.9667,289.35852,290.9063,289.80862,288.23587
330,2042-07-16,292.2741,292.52008,294.38022,291.55194,291.54437
331,2042-08-16,292.52155,293.2518,291.87125,291.38852,291.9887
332,2042-09-16,291.68552,291.0782,288.85114,290.99255,289.4796
333,2042-10-16,286.5336,287.9252,286.2304,286.95157,286.8382
334,2042-11-16,284.6921,284.6953,282.2788,283.2283,284.0066
