,time,r10i1p1f1,r1i1p1f1,r2i1p1f1,r3i1p1f1,r4i1p1f1,r5i1p1f1,r6i1p1f1,r7i1p1f1,r8i1p1f1,r9i1p1f1
73,2021-02-15,279.3598,279.65134,278.9836,279.94562,280.2431,279.96625,277.8838,278.33548,276.25772,278.28284
74,2021-03-16,277.7299,279.1287,279.3655,280.6573,280.3478,279.01724,279.5172,279.24994,278.77502,277.79803
75,2021-04-16,279.85898,281.2584,281.41254,282.57608,282.44696,280.71002,279.83658,280.8112,281.2065,280.884
76,2021-05-16,283.72842,283.82474,284.13187,284.8051,284.82904,284.31015,283.9405,283.76447,285.28354,283.21518
77,2021-06-16,287.65253,286.37796,288.22333,288.17026,288.22717,288.06473,287.06287,286.229,287.63004,288.85413
78,2021-07-16,291.90588,290.846,291.20114,291.55447,289.5637,289.81018,290.01117,289.8801,289.6478,288.4043
79,2021-08-16,289.3375,289.98193,291.21863,289.46225,289.78967,289.42102,289.96655,290.0545,290.49835,289.65042
80,2021-09-16,289.4674,288.57697,287.7895,287.34766,288.6049,288.7763,288.67932,288.2617,289.03806,288.63663
81,2021-10-16,286.23575,286.20624,285.8466,285.34103,287.06223,284.20593,285.69153,285.80527,285.0022,286.199
82,2021-11-16,283.3003,281.95312,284.2884,282.5836,281.67447,282.70883,282.82114,283.54535,284.202,283.98904
83,2021-12-16,281.0392,279.5804,280.1938,281.49197,278.8107,278.3209,281.5156,281.6382,280.70947,280.73154
84,2022-01-16,279.60556,274.7008,279.1048,277.83316,278.2283,279.35013,278.76495,278.54965,278.06232,280.66104
85,2022-02-15,279.0841,277.5686,277.87668,278.00952,278.50317,278.0103,279.70645,278.6199,277.99933,277.94147
86,2022-03-16,279.8868,277.37302,279.1179,279.06665,279.7784,279.26147,277.16006,278.16205,281.61108,280.28055
87,2022-04-16,281.9047,281.67883,281.85138,283.07114,280.78757,282.1938,279.81885,279.34204,281.30707,280.50464
88,2022-05-16,284.56445,283.32043,284.56143,285.8339,283.92728,284.69272,283.5312,283.5054,283.84085,283.53223
89,2022-06-16,287.86374,287.29828,288.03757,287.32993,287.55066,289.15714,288.0681,287.04645,287.1277,288.16653
90,2022-07-16,289.7182,288.3274,288.98978,289.95847,291.1292,289.85583,289.7809,288.79,289.0883,289.39822
91,2022-08-16,290.26685,288.76932,289.6633,290.467,291.79196,289.8443,290.46252,289.27887,290.19763,289.64658
92,2022-09-16,289.06018,287.77133,287.1852,288.8609,289.01462,287.752,289.84674,288.1726,289.19913,287.9062
93,2022-10-16,286.18918,283.1632,285.3985,286.89856,287.98642,286.20117,286.26462,285.34805,286.4003,286.99866
94,2022-11-16,281.93347,282.64114,283.3612,283.56677,282.96173,282.60257,282.69852,282.5874,283.33505,283.82846
