,time,r1i1p2f1,r2i1p2f1,r3i1p2f1
152,2027-09-16,290.2301206215922,289.7233476935373,289.7866171021074
153,2027-10-16,289.301632770341,288.79393831215424,289.0277453258459
154,2027-11-16,288.31535262190357,287.8946036985104,288.2774372375177
155,2027-12-16,287.5008911572884,287.15645477129243,287.45110739093826
156,2028-01-16,287.0025527535713,286.6962797337667,287.1812462874572
157,2028-02-15,287.23735649883173,286.66878126549284,287.116552102301
158,2028-03-16,288.04461861228685,287.4216277939631,287.84807888506066
159,2028-04-16,288.7187565216668,288.6572963467875,288.7699092148962
160,2028-05-16,289.61777729144495,289.5613069148544,289.87033024848915
161,2028-06-16,290.3614901302986,290.3230507027385,290.37887638666933
162,2028-07-16,290.80640928083125,290.57380266784673,290.8837743939939
163,2028-08-16,290.4846344932522,290.4620279671056,290.7794497319054
164,2028-09-16,289.74757987864626,289.8971911331477,290.01098228013
165,2028-10-16,289.00763379826077,288.9300211134508,289.2446627774716
166,2028-11-16,288.11795212312927,288.27175570480574,288.32364363510464
167,2028-12-16,287.21031143207216,287.4036943303956,287.5194263782471
168,2029-01-16,286.99340773832904,287.0682620723133,287.28783023918936
169,2029-02-15,287.3281451547406,287.25832649705717,287.3037334876542
170,2029-03-16,287.6610178312561,287.69860021783956,287.8625434294367
171,2029-04-16,288.9107580600811,288.5766842680103,288.93972129720595
172,2029-05-16,289.8765866334015,289.56654061258223,289.56723295276646
173,2029-06-16,290.5078673151684,290.3038683069587,290.357750425692
174,2029-07-16,290.6946381352873,290.63072156476,290.8295008312073
175,2029-08-16,290.7248501975362,290.4275021865815,290.7436759788668
176,2029-09-16,289.98415598796765,289.8411337088406,290.04287089464486
177,2029-10-16,289.08841940656146,288.87194763810203,289.0136725888247
178,2029-11-16,288.34271334294505,287.9963717979085,288.1900661488461
179,2029-12-16,287.67589768719114,287.413497146117,287.4055657861167
180,2030-01-16,287.2898442653407,286.93383134031427,287.12137136136033
181,2030-02-15,287.3812525370766,287.1496719514179,287.22363156222997
182,2030-03-16,287.83640174746546,287.70963937867134,287.8188788700797
183,2030-04-16,288.93931401861613,288.7760816078096,288.7752076591777
184,2030-05-16,289.9263059084735,289.776249609233,289.7584446945437
185,2030-06-16,290.6006531650861,290.5718731745743,290.4684425271714
186,2030-07-16,290.994627946117,290.78320560147523,290.8091690913873
187,2030-08-16,290.8974468582563,290.6884646238226,290.5912450620405
188,2030-09-16,290.25516090852756,290.0210047536152,290.0162538077646
189,2030-10-16,289.13482969840123,289.2664790195474,289.0681484394852
190,2030-11-16,288.2833793706166,288.39403897753886,288.31232861395864
191,2030-12-16,287.8387138127284,287.66441777390725,287.5933767560625
192,2031-01-16,287.3228088199343,287.2346083051204,286.9254943859732
193,2031-02-15,287.6371810599128,287.30524073568427,287.2834520838426
194,2031-03-16,288.1764693732929,287.7892315096376,287.8207233824572
195,2031-04-16,289.0762582848272,288.79187670697127,288.75341564723453
196,2031-05-16,289.9271319164602,289.8351373111537,289.75730544144665
197,2031-06-16,290.7499108492321,290.5318975361425,290.5926048428877
198,2031-07-16,291.1229720798951,291.0206617787443,290.96179934055414
199,2031-08-16,290.9697292212501,290.628764389374,290.68571462532924
200,2031-09-16,290.3530155363345,289.9390743778271,290.03481366698054
201,2031-10-16,289.42510356219924,289.0910465732056,289.25866049943585
202,2031-11-16,288.40284270404385,288.1539857748949,288.39792743403245
203,2031-12-16,287.988231349932,287.2926146850394,287.6093051525912
204,2032-01-16,287.72954753164447,287.0749234053959,287.1162119941631
205,2032-02-15,287.7436752111693,287.1965505943711,287.4198845269037
206,2032-03-16,288.3589712170945,287.8029488404276,288.0344111267099
207,2032-04-16,289.04799833827747,288.76203568625675,288.8183330787066
208,2032-05-16,290.01385361740506,289.5808116796947,289.8391210662681
209,2032-06-16,290.8975332366575,290.372357219964,290.57937251124184
210,2032-07-16,291.06586461755955,290.69907625719253,290.98669493523704
211,2032-08-16,290.8750045967882,290.62268464147695,290.836374129874
212,2032-09-16,290.17575743104226,290.0625013101638,290.1965677119731
213,2032-10-16,289.21824820296536,289.1600078271682,289.24152148587746
214,2032-11-16,288.31508005004025,288.30330754606155,288.6309776790155
215,2032-12-16,287.5779987489626,287.58132001008545,287.8593916931083
216,2033-01-16,287.1299614724377,287.11418134378926,287.468379417979
217,2033-02-15,287.4531130170344,287.3475887710459,287.35357864762307
218,2033-03-16,288.0838677312723,287.8910847510115,288.03258803017894
219,2033-04-16,288.938217651151,288.9343967000422,288.9112625264235
220,2033-05-16,289.97729309987255,290.0456709668519,289.81346664704193
221,2033-06-16,290.7959030166453,290.73436190608754,290.6351323560399
222,2033-07-16,291.04965233361145,290.91105822715934,290.9512958203281
223,2033-08-16,290.99914627997185,290.86394913695665,290.9416581774452
224,2033-09-16,290.2648344799935,290.022440273745,290.15406549231653
225,2033-10-16,289.4879764178185,289.23048574921717,289.4189678193535
226,2033-11-16,288.5015618559915,288.43314771783486,288.3871953636455
227,2033-12-16,287.7983828881073,287.5951732113744,287.92722041488355
228,2034-01-16,287.645546215917,287.3828953822843,287.49144177692517
229,2034-02-15,287.83400361452306,287.14577032260814,287.58892886328675
230,2034-03-16,288.2916427994739,287.80649309186583,288.11372794563835
231,2034-04-16,289.2365650144269,288.7867597869895,289.08320886528895
