,time,r10i1p1f1,r1i1p1f1,r2i1p1f1,r3i1p1f1,r4i1p1f1,r5i1p1f1,r6i1p1f1,r7i1p1f1,r8i1p1f1,r9i1p1f1
67,2020-08-16,291.93323,291.27426,290.7025,288.43332,291.69003,290.53314,290.5755,292.9239,292.14334,290.79083
68,2020-09-16,287.82077,289.8541,289.95013,287.85812,289.64612,289.2675,289.0363,291.6945,289.76736,290.52637
69,2020-10-16,284.81778,287.2013,286.27353,284.11014,286.46344,284.92126,285.08005,285.70276,285.8291,284.97665
70,2020-11-16,281.99225,281.8026,280.07996,279.57675,282.13678,281.87558,281.42737,282.3321,282.116,280.91702
71,2020-12-16,280.83685,280.47974,278.14206,278.937,276.02213,280.37762,275.56754,278.93613,280.10938,278.21774
72,2021-01-16,279.98334,277.57565,276.30798,275.5892,275.3313,278.2991,279.5903,277.92462,277.41782,278.85712
73,2021-02-15,277.6719,280.0319,275.5142,276.6562,280.01276,276.50662,278.5171,276.7655,278.11557,278.3364
74,2021-03-16,278.98355,280.38272,280.13672,278.5466,279.10855,278.21466,278.39957,277.92743,278.21136,278.60956
75,2021-04-16,282.5295,282.04996,282.1485,283.74365,280.97125,280.09232,281.22714,281.44614,281.99002,281.35504
76,2021-05-16,283.9871,285.14166,283.35312,285.46875,283.61713,283.7881,283.4874,284.8854,283.26492,284.65732
77,2021-06-16,287.76184,287.75113,287.6893,288.85092,288.73947,287.1134,289.04996,286.64078,287.61276,289.3004
78,2021-07-16,290.59866,291.43277,289.9072,290.85312,290.04773,289.50763,289.9363,289.27173,289.64453,292.48007
79,2021-08-16,289.54626,290.10745,290.29974,293.7578,290.14548,289.25412,291.05563,289.42307,291.1414,293.09378
80,2021-09-16,286.97675,288.17468,288.19754,291.1582,288.99002,288.7314,289.7198,287.38873,289.38132,294.1624
81,2021-10-16,284.27206,282.97366,285.7317,287.6429,284.9402,284.43906,285.13943,284.59314,285.78854,286.45297
82,2021-11-16,280.78912,281.32248,281.59613,280.86505,283.35687,283.06964,281.7585,282.28082,283.09756,284.52325
83,2021-12-16,279.94733,277.95633,280.5003,279.1996,280.43872,278.01782,280.02594,279.38425,280.02997,280.84268
84,2022-01-16,276.66388,278.84195,276.8021,279.02322,276.69073,277.1477,279.17078,278.28976,278.80472,280.4287
85,2022-02-15,279.6598,278.15628,278.18436,279.27545,273.37497,278.81317,276.6949,280.2014,277.76233,277.54938
86,2022-03-16,276.77432,278.57062,279.4201,279.51447,278.39108,276.68335,278.7683,280.25052,276.11993,279.20767
87,2022-04-16,281.97324,280.73038,279.73825,280.76108,281.55746,281.3787,282.1195,282.03333,282.56937,281.92316
88,2022-05-16,284.75385,284.80685,284.78027,284.66104,282.2948,284.5982,283.7817,285.60782,284.96738,285.00198
89,2022-06-16,287.37366,287.6466,287.05603,287.92963,288.03592,288.18994,287.42715,286.94882,288.51508,287.73853
90,2022-07-16,289.87457,289.30243,290.28357,289.53088,289.99014,290.21185,290.36746,288.986,289.5775,290.90408
91,2022-08-16,289.84277,291.55386,290.91498,290.39648,289.04428,290.84497,289.4132,290.60736,289.75705,291.8814
92,2022-09-16,289.6095,291.4673,289.28345,289.20023,289.2323,289.6913,288.3693,291.4467,289.8442,290.81863
93,2022-10-16,286.21533,285.06815,284.34445,286.66626,284.9638,286.2193,286.13696,285.8617,285.2674,288.1
94,2022-11-16,284.17737,284.0911,281.69568,282.39465,282.3889,281.65842,281.6622,283.51035,281.5889,282.94727
95,2022-12-16,281.0509,279.3494,279.4204,280.17133,281.11542,280.08896,279.77173,280.52225,278.744,280.50806
96,2023-01-16,278.73053,279.67905,277.92636,278.64426,278.65897,277.1421,279.60965,278.30426,279.0714,279.8945
97,2023-02-15,277.26434,280.16006,280.38217,275.4342,279.81873,272.43842,279.69547,279.01733,277.46555,280.5719
98,2023-03-16,279.33044,280.66602,279.09146,278.1676,279.23563,276.59464,278.2878,280.5058,278.52832,279.50293
99,2023-04-16,280.67386,281.73132,280.89258,280.3425,280.63254,280.55072,281.55084,281.8671,280.87888,283.79272
100,2023-05-16,284.9136,286.5009,285.0639,284.40506,284.81152,283.70676,284.75964,284.44473,283.9155,284.94354
101,2023-06-16,286.60785,288.50812,287.5511,287.02478,286.6268,287.2847,286.7185,287.29993,289.11023,287.99725
102,2023-07-16,288.43848,289.66437,290.73395,291.2835,289.31592,290.14682,289.88852,290.21964,290.9022,288.71246
103,2023-08-16,290.1308,290.64902,292.88797,290.70767,292.22852,292.85748,291.05524,289.91577,291.2231,289.2243
104,2023-09-16,287.92007,288.5779,289.69882,288.6523,292.11282,289.32324,289.30878,289.37762,290.4611,287.881
105,2023-10-16,285.86182,284.76947,286.443,285.07184,285.3207,287.28824,286.7921,285.67212,285.66705,287.7147
