,time,r1i1p1f1
459,2053-04-16,289.05594968499133
460,2053-05-16,289.8995689329142
461,2053-06-16,290.5890440835395
462,2053-07-16,291.0035920372594
463,2053-08-16,290.95256483437475
464,2053-09-16,290.2261029274793
465,2053-10-16,289.501336505276
466,2053-11-16,288.4434354521375
467,2053-12-16,287.8755022797264
468,2054-01-16,287.57841039472163
469,2054-02-15,287.35533474292146
470,2054-03-16,288.3148561911733
471,2054-04-16,289.14692494763943
472,2054-05-16,289.9170457088321
473,2054-06-16,290.51374811755085
474,2054-07-16,290.8866358665778
475,2054-08-16,290.9367254455931
476,2054-09-16,290.39589968755627
477,2054-10-16,289.4165977285071
478,2054-11-16,288.6428740956349
479,2054-12-16,287.77964378358257
480,2055-01-16,287.43171949641277
481,2055-02-15,287.6022625704464
482,2055-03-16,288.3703489568127
483,2055-04-16,289.1489769768355
484,2055-05-16,289.9114244880095
485,2055-06-16,290.46369703959414
486,2055-07-16,291.00598087793094
487,2055-08-16,290.9951351741156
488,2055-09-16,290.47937620195097
489,2055-10-16,289.5083372570773
490,2055-11-16,288.43508994982864
491,2055-12-16,287.8392690216069
492,2056-01-16,287.8318037341815
493,2056-02-15,287.85465612869194
494,2056-03-16,288.21139037069634
495,2056-04-16,289.13914889504247
496,2056-05-16,289.8644508709762
497,2056-06-16,290.5476586605897
498,2056-07-16,291.0261142448929
499,2056-08-16,290.9607020955183
500,2056-09-16,290.42088873530764
501,2056-10-16,289.54634591289624
502,2056-11-16,288.6339049238759
503,2056-12-16,287.98094385982216
504,2057-01-16,287.6302248190279
505,2057-02-15,287.81414383951704
506,2057-03-16,288.24184470571737
507,2057-04-16,289.1935784872972
508,2057-05-16,290.16546808859067
509,2057-06-16,290.75617437416025
510,2057-07-16,291.0531079141009
511,2057-08-16,291.0270493773823
512,2057-09-16,290.3956383243857
513,2057-10-16,289.5772311591592
514,2057-11-16,288.70481949024435
515,2057-12-16,288.03003287816534
516,2058-01-16,287.8702081491476
517,2058-02-15,288.04481602160075
518,2058-03-16,288.44090235924597
519,2058-04-16,289.4797345660734
520,2058-05-16,290.3336563978814
521,2058-06-16,291.06240277473927
522,2058-07-16,291.4627454947236
523,2058-08-16,291.3255561490163
524,2058-09-16,290.6088219231701
525,2058-10-16,289.62877998119416
526,2058-11-16,288.7319142993715
527,2058-12-16,287.9316378098609
528,2059-01-16,287.6786505207538
529,2059-02-15,287.443106690581
530,2059-03-16,288.1545037714134
531,2059-04-16,289.04602674795535
532,2059-05-16,289.8892579266516
533,2059-06-16,290.4802327948179
534,2059-07-16,290.9760684270298
535,2059-08-16,290.8403168825864
536,2059-09-16,290.3004994100053
537,2059-10-16,289.18628586345005
538,2059-11-16,288.417928334054
539,2059-12-16,287.81917775731034
540,2060-01-16,287.43458718468037
541,2060-02-15,287.4867288317184
542,2060-03-16,288.1214934907288
543,2060-04-16,289.10334202248015
544,2060-05-16,289.96123385075873
545,2060-06-16,290.66168158813645
546,2060-07-16,291.0377937348427
547,2060-08-16,290.8267205066934
548,2060-09-16,290.42932842966786
549,2060-10-16,289.5443867851724
550,2060-11-16,288.6525063517209
551,2060-12-16,287.81674764195435
552,2061-01-16,287.4698685038097
553,2061-02-15,287.87454472191456
554,2061-03-16,288.3597620137174
555,2061-04-16,289.32746068913053
556,2061-05-16,290.03934091672755
557,2061-06-16,290.69594589740785
558,2061-07-16,291.0906095884554
559,2061-08-16,291.19494651760743
560,2061-09-16,290.5232928297987
561,2061-10-16,289.6479989354203
562,2061-11-16,288.6979241917042
563,2061-12-16,288.0070393662198
564,2062-01-16,287.8549686357941
565,2062-02-15,287.90744378116864
566,2062-03-16,288.47759127424325
567,2062-04-16,289.37887155682256
568,2062-05-16,290.28111314939645
569,2062-06-16,290.7640443369931
570,2062-07-16,291.3082750840125
571,2062-08-16,291.19286103811385
572,2062-09-16,290.693279775482
573,2062-10-16,289.7043336958876
574,2062-11-16,288.63453089370273
575,2062-12-16,287.7910839196873
576,2063-01-16,287.63161413004065
577,2063-02-15,287.70011149251854
578,2063-03-16,288.25282025746077
579,2063-04-16,289.10839020404404
580,2063-05-16,289.9699081908594
581,2063-06-16,290.59717503932285
582,2063-07-16,291.0600823442781
583,2063-08-16,291.0194694641833
584,2063-09-16,290.3586171669034
585,2063-10-16,289.24030806002963
586,2063-11-16,288.4826826865755
587,2063-12-16,287.78029619122844
588,2064-01-16,287.57171241773125
589,2064-02-15,287.6887998562874
590,2064-03-16,288.0733852349446
591,2064-04-16,288.9182566746267
592,2064-05-16,290.0129994682096
593,2064-06-16,290.7014207620948
594,2064-07-16,290.8693405612171
595,2064-08-16,290.93737333444767
596,2064-09-16,290.3920565894137
597,2064-10-16,289.4922656072294
598,2064-11-16,288.6183883834797
599,2064-12-16,287.96625655632783
600,2065-01-16,287.6972295469324
601,2065-02-15,287.87553609917177
602,2065-03-16,288.4222109395065
603,2065-04-16,289.2351604229936
604,2065-05-16,290.1333418517548
605,2065-06-16,290.7206549069093
606,2065-07-16,291.3417740028428
607,2065-08-16,291.22130384636785
