,time,r10i1p1f1,r1i1p1f1,r2i1p1f1,r3i1p1f1,r4i1p1f1,r5i1p1f1,r6i1p1f1,r7i1p1f1,r8i1p1f1,r9i1p1f1
35,2017-12-16,286.3750999688839,286.4938881356889,286.45821188071335,286.5387156634967,286.32621574022374,286.073489212477,286.52520944404637,286.621105988499,286.46429024508103,286.7429804461674
36,2018-01-16,286.4311324855692,286.1725939644415,286.3152313685923,286.22993495884333,286.22464319963416,286.01715868742195,286.4499527558925,286.38955936827995,286.14823942965967,286.6395353381797
37,2018-02-15,286.5392777535325,286.6086208408818,286.55237159164506,286.5398486336135,286.65034360613237,286.3163980280417,286.6492905731927,286.64776567903215,286.5886699615578,286.7744847008631
38,2018-03-16,287.4239835231998,287.36812450333946,287.46047523686184,287.280370810105,287.3732828593518,287.0228052639481,287.355778927266,287.2303890778715,287.3444931268813,287.3382061559805
39,2018-04-16,288.39228431444764,288.3702824416391,288.281649188751,288.21403942147117,288.2606868211017,288.1437240455732,288.38282665600434,288.28393922628163,288.1864088847315,288.3307051205393
40,2018-05-16,289.30414566609016,289.38484803151584,289.2942685277517,289.175228523911,289.1665247783018,289.0870125471814,289.3923440083345,289.375099359237,289.1880476155608,289.2438188403901
41,2018-06-16,290.11456639961347,290.18340088517493,289.97995508004647,289.9148983651672,289.90636335342526,289.7457863419729,290.0689952295583,289.9369342999276,289.949356163977,290.002245188085
42,2018-07-16,290.15290345887183,290.4346406331429,290.20740572540717,289.9786883114459,290.1157064214145,289.9407719076358,290.2145066498232,290.10937893278117,290.03502493552486,290.149248111393
43,2018-08-16,289.92259568417137,290.17403751980294,289.91487270781965,289.6614685470868,289.93989948143025,289.6735881656402,289.98283541379845,289.91088357846974,289.9458041205798,289.99610338726427
44,2018-09-16,289.2245996474192,289.53127652087727,289.1661385277922,289.0388142319035,289.1022291659279,288.95409092438763,289.24698837023607,289.02686612262903,289.1763505249321,289.35182355093076
45,2018-10-16,288.30624434716367,288.44853036086687,288.2260006849849,288.095525428519,288.20805595802614,287.9401047070146,288.20789582036906,288.1821837832918,288.18081557049726,288.3298426926857
46,2018-11-16,287.3579071533983,287.664581179116,287.1799816398668,287.11262340711835,287.13144081487457,286.99179157505944,287.2123350105757,287.32187808995377,287.3176600790223,287.2169447522623
47,2018-12-16,286.5486187067151,286.8297332549236,286.31733016420395,286.38982364572325,286.3725871968153,286.13434851697866,286.45902932024046,286.3762878513623,286.62021969897205,286.50765530820377
48,2019-01-16,286.46776046434434,286.4451617004655,286.3804056264779,286.1781127337459,286.23255262436135,285.98987105374755,286.32314618109297,286.1462777930862,286.46513011634954,286.49299101096983
49,2019-02-15,286.82574556290615,286.86449154369,286.6341583335087,286.37347088737454,286.4856215300748,286.0601785804416,286.6705715475419,286.4164057065674,286.6473761904704,286.82287238382
50,2019-03-16,287.3547904152359,287.59386965542666,287.3206920218619,287.17337255355176,287.16039318527436,286.8894215823915,287.3713775753573,287.3368820436014,287.15501926647687,287.45960392217836
51,2019-04-16,288.4693351447161,288.41461347476616,288.21315451357685,288.25842043541815,288.13660705816807,287.9992726971044,288.39186161441904,288.1377003661654,288.2105770299651,288.22597884789997
52,2019-05-16,289.30574461755896,289.63478701735295,289.2042788094081,289.25892462134385,289.3012452021845,289.0388534048085,289.32915933233824,289.2194607304384,289.39507415781446,289.298359589369
53,2019-06-16,290.01253219192574,290.36400097496977,289.96621992489423,290.15246013011495,290.0245900471436,289.6704184116683,289.96701455823415,289.93098977786383,289.9578844161238,289.93858748153673
54,2019-07-16,290.23455414368794,290.4663772635481,290.12139033871387,290.28409758816554,290.1716452559417,289.882649602069,290.1797232706457,290.0620098865989,290.1134235165494,289.96837253675994
55,2019-08-16,290.0053462680719,290.2669753149602,289.7673301849952,290.0188714779012,289.92891021298703,289.58555931394113,289.98524258331764,289.85178593307404,289.8098444638535,289.9824163034969
56,2019-09-16,289.2632527861211,289.4514621139374,289.1767495472893,289.3378956866182,289.33629378415543,289.00780494962913,289.25740975054407,289.2168673739727,289.04717980217356,289.2218378457572
57,2019-10-16,288.23665033623263,288.55276542581703,288.20302279076844,288.4185938442733,288.33667382329645,288.0240085133088,288.27815795585093,288.23439834405144,288.29295198233217,288.2384304115291
58,2019-11-16,287.1048998337984,287.2793845453571,287.1313688539837,287.30938768637503,287.24213976519286,287.0552806681105,287.3779613663563,287.0316105908517,287.32122378684426,287.3572769894283
59,2019-12-16,286.35858794189437,286.7678461441489,286.3128471566813,286.6253605170342,286.58829121347156,286.203825744794,286.6360890951766,286.21895705402216,286.48111066892716,286.5127501838479
60,2020-01-16,286.2687855101663,286.56539778685095,286.30943934145796,286.43642022528707,286.0724227634313,286.0483772292463,286.42982270259597,286.1141100373082,286.252657766794,286.21960132100526
61,2020-02-15,286.7257006468106,286.99368064872556,286.6854322378105,286.6019091411916,286.6307334587696,286.3192226052148,286.6640469108972,286.5276266799778,286.54483529554403,286.8598602408173
62,2020-03-16,287.5376153249169,287.5112985114048,287.2741522527409,287.48841383846315,287.4766661711043,287.3093862391719,287.3609941581927,287.12517946604953,287.3454969161904,287.4566273761986
63,2020-04-16,288.22178000820674,288.12305857512064,288.2882704286303,288.2635107631128,288.3347086793934,288.1238510289888,288.12367968934643,288.234448356215,288.3827865310018,288.5598175631844
64,2020-05-16,289.13986459724777,289.2933130533912,289.188864236187,289.26210796099195,289.26576673846205,289.08947425641355,289.0892010605956,289.17165405805366,289.3159806228071,289.4852898482168
65,2020-06-16,289.91558566235284,289.91491481631795,289.90853071185086,290.0865738456998,290.03693141378665,289.8170735303241,289.95297979038196,289.93294091757934,290.1277628640443,290.0079502308164
66,2020-07-16,290.07145637671056,290.04560761292487,289.97101108449164,290.2486003747762,290.20252054448497,289.86739220554045,290.1789240250397,290.1097226056105,290.4165941678661,290.20911712273477
67,2020-08-16,289.7509853929699,289.88615008906754,289.75162921967603,289.9851056835778,289.8987949190882,289.7627605001423,289.87368604268414,289.92854465068797,290.12506244168986,289.91576888217935
68,2020-09-16,289.1502637903577,289.20478920753806,289.1095794912285,289.1972523097593,289.2253582779192,289.0111656407935,289.10101379954244,289.1902760450718,289.4101194055008,289.19403815823244
69,2020-10-16,288.19747058882996,288.26706633790127,288.1417473192972,288.3193293346396,288.2183654052672,288.03859343100277,288.20901040386127,288.2693646126939,288.47515211987564,288.2404820747586
70,2020-11-16,287.1944830529292,287.2269138642615,287.22496811469006,287.2838502064,287.329087906815,287.1084969003578,287.1092109260323,287.12515770171194,287.47763857369466,287.2324947073986
71,2020-12-16,286.549451054846,286.52040154138274,286.41115752837425,286.5147977520966,286.575808638838,286.2299029687349,286.33764043693276,286.4304599034044,286.77561601285515,286.53634545899325
72,2021-01-16,286.15908964028904,286.1789076955384,286.1789210722967,286.2336444098064,286.4585269143653,285.95170185237856,286.45160225624915,286.320507591464,286.65186565194017,286.49899268577246
73,2021-02-15,286.44581652765106,286.7252845182565,286.6452707606668,286.6524748125507,286.77583174202533,286.43028009997863,286.6635359696956,286.50281222642946,286.82324496414225,286.6014916529499
74,2021-03-16,287.3840670095502,287.2491525436835,287.4038059070877,287.32411142950383,287.4198953026731,287.2254139209362,287.43637873436927,287.23466046264133,287.5217230862005,287.62614380224613
75,2021-04-16,288.3066793418726,288.12534313832475,288.307480523634,288.3024653797052,288.2989012670565,288.26258308313277,288.0864970080229,288.25610910651,288.4449433498768,288.6702676361036
76,2021-05-16,289.21228342439633,289.1746383789771,289.3333738612046,289.36608177391963,289.44317663862597,289.1610833721013,289.212323385485,289.2207009993814,289.4622124683465,289.51338471777285
77,2021-06-16,289.84557256961415,289.8057724832405,290.0581555056974,290.11279674071335,290.2207996227868,289.89495575826453,289.8682553743475,289.94452344552934,290.25224104074437,290.2156271958379
78,2021-07-16,290.0435273437335,289.9815432977117,290.07353173113665,290.30384417444674,290.38948114626703,290.085098584474,290.09713552380657,290.1261604665009,290.39299806743537,290.4380250035128
79,2021-08-16,289.52421375780153,289.6526846549921,289.8966499900216,290.0650795348938,290.1821732316357,289.7758727848748,289.9539285011899,289.95859252914806,290.1174432250477,290.1017143563744
80,2021-09-16,288.860944868943,289.0328368160505,289.1843985835884,289.48987419827074,289.4468227891441,289.0146769511061,289.2033000474078,289.2519521788713,289.45931117474487,289.4658058750871
81,2021-10-16,288.08230685158344,287.9971719461802,288.33111846343246,288.3736193785441,288.412244747997,288.1175789942998,288.1162579773172,288.2659412887388,288.4016084391063,288.49714247368166
82,2021-11-16,287.18495445507193,287.1780040180577,287.22016956315827,287.53618307497834,287.3513232631823,287.37391435263623,287.22999780841815,287.40237400014746,287.4912974279715,287.5770466107703
83,2021-12-16,286.25488939710584,286.23930406574385,286.4237200563017,286.736412384955,286.8927521309521,286.44558801286803,286.5899035953724,286.4976943633072,286.75173814593876,286.8241655472874
84,2022-01-16,286.16983287823257,286.1942406724672,286.2397350226632,286.4291656853774,286.737027956126,286.149654914511,286.34811002735404,286.38463800712304,286.3803926872673,286.94201672871935
85,2022-02-15,286.5467247301695,286.32240490584184,286.5979843925762,286.78801076273083,286.84991456999524,286.6326077034249,286.78601327586773,286.7264934669067,286.8993971002067,287.1439478730154
86,2022-03-16,287.27507708961474,287.34486307192446,287.51848289563935,287.57035302515453,287.3328748718317,287.1794482647474,287.3611190907817,287.32605826775057,287.44659586989974,287.6922493049874
87,2022-04-16,288.2628208519374,288.3633787218383,288.31334999581594,288.35320238604976,288.51048373460384,288.0863333895641,288.345021359561,288.30094371093276,288.46341259789506,288.62892635938573
88,2022-05-16,289.2019390061909,289.26442652568556,289.29752695074876,289.3029954983349,289.476150156968,289.1761402356211,289.33322100509804,289.4304907452541,289.39154071555635,289.5485981477666
89,2022-06-16,290.002780654597,289.93239204720265,290.0405643613956,290.0874356995096,290.22652873759637,289.9754889473886,289.90510439647346,290.09444257281393,290.2391618857049,290.4319388319662
90,2022-07-16,290.2002948852806,290.1173390530964,290.33206721164606,290.2048432164449,290.36972929751056,290.04080652018007,290.0878957456807,290.2761031382042,290.4520943453942,290.4920166276618
91,2022-08-16,289.8331709094212,289.7758430175125,290.0374443850602,289.8581862702014,290.0678929669679,289.79645814347657,289.98897492446656,289.92229698552467,290.1144552228919,290.1092359337349
92,2022-09-16,289.2658161904539,289.10183200061357,289.49404098045216,289.18322814103533,289.46547920343426,289.140009794469,289.1429324457012,289.2966568025902,289.2930879373985,289.4339427130693
93,2022-10-16,288.2116091264932,288.3209148253856,288.4728933688632,288.3167042499364,288.6009969527002,288.170290002568,288.1463514881506,288.39423215506486,288.3516457688729,288.41444648371476
94,2022-11-16,287.25634924837783,287.5632443503531,287.48855131492104,287.59641327817747,287.49434829829164,287.1323615782745,287.14678191588985,287.44127307635705,287.298277675336,287.4667369668436
95,2022-12-16,286.43969326728615,286.7408186991421,286.65917873605054,286.6008641365697,286.65588510470224,286.3164842884566,286.1901306690673,286.4935276940084,286.7156119095946,286.67943860037946
96,2023-01-16,286.38037409616175,286.3456560102904,286.50898460215507,286.4051583231002,286.6042390603622,286.24738368906026,286.1011812145151,286.24237960956424,286.6466124795616,286.52637668615705
97,2023-02-15,286.70911370861813,286.5690158314632,286.86403615927725,286.86558341740385,286.6897201559748,286.69096965965133,286.5138669511996,286.6503113431856,286.8489943357965,286.91629399898596
98,2023-03-16,287.40898810718556,287.25810914460243,287.5688243775658,287.72068304881566,287.29200362091524,287.12771811129915,287.55479985656456,287.48009254225605,287.5991603329909,287.72664318018474
99,2023-04-16,288.38025378072405,288.4501567757707,288.5104263714225,288.43301101292934,288.26999075199757,288.2345470386315,288.4180867864376,288.48919332117595,288.4922550234485,288.3583620172943
100,2023-05-16,289.29357587828986,289.13977855230377,289.48206606399316,289.44629536843667,289.1990189070022,289.33940339015976,289.32073549977724,289.4498236854262,289.40132577888835,289.5215464827196
101,2023-06-16,289.9368258887016,289.9253112357193,290.0794653247762,290.22386666755324,289.953554794441,290.1134802547524,289.97678786981567,290.1801784702753,290.1719565693436,290.1424801290794
102,2023-07-16,290.10912726599037,290.142889051901,290.29073397090673,290.3160360008268,290.16224587960954,290.0813762852844,290.14259023543974,290.34774770072323,290.3375184796024,290.3439873619299
103,2023-08-16,289.9835277269726,289.9346231939759,290.08914746357897,289.9951825069154,289.8719016029237,289.86995866256797,289.9755154359707,290.1050540607265,290.0909725361379,289.9959915920863
104,2023-09-16,289.25594630921137,289.2654915173748,289.29455538505357,289.42968822238834,289.1766781354351,289.1816598004533,289.32889167606567,289.3549913978416,289.31189294174266,289.38184293568594
105,2023-10-16,288.3103015626389,288.3402010209654,288.3455726601186,288.398155846111,288.10690813772635,288.25644414197774,288.23483533853744,288.2201781196415,288.47105538178823,288.4611392402963
106,2023-11-16,287.2844647602432,287.421533478947,287.4340631480114,287.3955494974198,287.0633626515695,287.2813084211544,287.38068694740093,287.1647276327041,287.5436578608843,287.46166446839084
107,2023-12-16,286.47120045458706,286.5452847082268,286.6136336510092,286.8446317311313,286.4046193351751,286.3638283938895,286.5301640310448,286.3404215417709,286.72532063015655,286.9321716254803
108,2024-01-16,286.19102878256837,286.3459127165726,286.50155494632014,286.52305473071357,286.3547353481026,286.1830369451462,286.1544759259984,286.3927039604265,286.61937326184744,286.55152160591825
109,2024-02-15,286.55854882247166,286.58134949810966,286.8422151808782,286.72595343362093,286.6584798092849,286.62527428989006,286.6408400324249,286.5470381046483,286.81465332207176,286.6254428374948
110,2024-03-16,287.4010008068327,287.31283173404927,287.19892606826727,287.25983357689574,287.29906613248716,287.33688397492,287.4349866675521,287.2896702027733,287.7293762857941,287.52832496879915
111,2024-04-16,288.19614133832545,288.27946537933406,288.4143739473636,288.4206730296387,288.2595367911073,288.3019023319466,288.53715038752927,288.1412058442099,288.6973412756374,288.55964165622186
112,2024-05-16,289.2206752798408,289.23856258247275,289.37188553042483,289.4745580896006,289.0778136621542,289.39395559198334,289.45175418905995,289.20674933437283,289.5376474719002,289.43929964608367
113,2024-06-16,289.9832796725256,289.88462011517805,290.1624941212571,290.17220337952347,289.85319861764435,290.10878779450644,290.0355586583513,289.9621460945104,290.1658980346617,290.131219871199
114,2024-07-16,290.1538282332234,290.05738626803713,290.27613570385284,290.2095652306187,289.9866791685127,290.15484044051874,290.23297330459354,290.0715259677436,290.31978999608265,290.30103602840893
115,2024-08-16,289.871871614296,289.79227782280054,289.99556929718,289.99764790082224,289.72578454783826,289.8760438543172,289.9508738451602,289.8220380485304,290.03669501125677,290.03230842802924
116,2024-09-16,289.31743642040493,289.0385008221266,289.3193812145675,289.27009359235456,289.1205984738236,289.34642772388287,289.2512555062677,289.0296414364884,289.357338082334,289.32911281071637
117,2024-10-16,288.45339145499594,288.1114008193701,288.3227097865804,288.21931948821646,288.1103985389231,288.34362362807127,288.246996771683,288.0282274196786,288.38035676716675,288.4000053437648
118,2024-11-16,287.46892877552915,287.0718403392755,287.1374580232529,287.23159306002066,287.1640265174842,287.3842247134159,287.3769651629436,287.2329067446553,287.4505430057933,287.5513777065546
119,2024-12-16,286.85276430752384,286.3303228275167,286.43949211016064,286.3693812699715,286.40795695500407,286.6149581787747,286.5360170391992,286.3760026583295,286.7405676262098,286.86897639638147
120,2025-01-16,286.5352074835766,286.1132040005458,286.2942737167469,286.45567250489637,286.2143082538743,286.4113195784352,286.4583294629252,286.1624513393832,286.59155758880576,286.49291740627314
121,2025-02-15,286.8157652880774,286.50630377967855,286.3793678308608,286.5878788867226,286.47871695538475,286.75798365695215,286.83963620100644,286.50911125097974,286.76263430419624,286.8281466640375
122,2025-03-16,287.53034937204535,287.1958879615272,287.3743652239676,287.30187039598337,287.4170544428274,287.6814784924533,287.3646759877161,287.34267160077593,287.5705334694502,287.510161901751
123,2025-04-16,288.5264461631402,288.20801246833423,288.2886523183584,288.2013548984519,288.47077803819445,288.4408862433163,288.54095906281924,288.0659458655226,288.54178637214613,288.52436321217255
124,2025-05-16,289.4921946285613,289.277093702976,289.19470444361815,289.35136393070223,289.3502452850202,289.5756355658415,289.44630266376885,289.0484578835142,289.4473447976156,289.4500197557578
125,2025-06-16,290.2241307956961,290.1022215666218,289.9235060957984,290.0477711986256,289.9136181096893,290.2939670355478,290.05125309055455,289.8919722526774,290.2401023662296,290.1153641804465
126,2025-07-16,290.333344760958,290.3162318610512,290.2092172586802,290.1758208718232,290.024215253384,290.3633690408888,290.1438817289389,290.1042207347803,290.4068023952604,290.3241070350242
127,2025-08-16,290.0882359266673,290.0635128534613,290.0284779845553,290.01170929067564,289.7883916556177,290.0954782940243,289.8613841563054,289.9015882798461,290.21356532572963,289.9867948848325
128,2025-09-16,289.41735596391186,289.3222157123161,289.2501488697319,289.29970766776967,289.0503915718968,289.2834449512434,289.18710509341173,289.0152331350578,289.523851749336,289.30248702246286
129,2025-10-16,288.4779501132209,288.5408907090531,288.2500399334334,288.3450248957234,288.0877750519171,288.3079612344382,288.2535756176086,288.028728348066,288.5527286582834,288.3704012843737
130,2025-11-16,287.63604859561525,287.4557040581815,287.33542520295236,287.29809070390127,287.2788994137059,287.2741932265231,287.24187914920213,287.04390076167067,287.607894785731,287.2878402978904
131,2025-12-16,287.0730679356283,286.8576431982219,286.5231295748587,286.40191486490556,286.62372424848405,286.60397299143256,286.49780037969737,286.3693855336248,286.7805190679579,286.7094667353886
132,2026-01-16,286.69580907108707,286.57420538344957,286.2114924750335,286.3148151119071,286.3165760246636,286.41502570243347,286.29204281224787,286.3637283412699,286.6765229734071,286.45322763369813
133,2026-02-15,286.89773306355363,286.9391355688137,286.78504174074357,286.7044956676654,286.47508608409555,286.67120721890865,286.4255605329606,286.6432932420249,287.10933324913736,286.9587701468133
134,2026-03-16,287.5672908495594,287.63839918870934,287.47685583581085,287.28372764180705,287.35433326264206,287.18921068368223,287.27591669116885,287.3165611325939,287.7359768913411,287.6944398392765
135,2026-04-16,288.52871693721096,288.54129309669594,288.4466084856108,288.1740431585776,288.28074045944277,288.1671022457964,288.2787021179041,288.27329076059664,288.4619794486673,288.4725851715098
136,2026-05-16,289.3605696665496,289.34934175856256,289.35216301694425,289.2916577740823,289.32701559056136,289.3408976624301,289.3397143549484,289.3208546028555,289.48250808832444,289.5135762653215
137,2026-06-16,290.17502231319116,290.17904710966735,290.1198870536778,289.99215122756107,289.9813692437972,290.1612197887934,289.9144357985707,290.03067461786054,290.19099572991547,290.2673728911055
138,2026-07-16,290.4441553326711,290.34650405543243,290.28923109553244,290.1662845519426,290.13788975231034,290.24537996252144,290.12052920350965,290.27838065332276,290.4173744602888,290.34864806244525
139,2026-08-16,290.19953843621624,290.0766351232882,290.055728500064,289.9033865844216,289.9633062995959,289.99274612715817,289.8574108289048,289.95650128578325,290.16376083094264,290.1675049507751
140,2026-09-16,289.43233866962083,289.4451808050172,289.4773396714934,289.2297990368551,289.13484834841336,289.1411966441634,289.13931856561686,289.2085907546212,289.3980777086827,289.3811175911803
141,2026-10-16,288.5023133770378,288.56752735677725,288.54199190422906,288.26720801889695,288.12192695636213,288.23833066824926,288.1761061884262,288.31785039899944,288.610262422937,288.5458822539244
142,2026-11-16,287.4389799625976,287.6690122044979,287.5952823047388,287.1834600254795,287.16562928537076,287.16814604853425,287.3502169767193,287.3045708834041,287.56026375476387,287.6604349888533
143,2026-12-16,286.855443627911,286.77850084419856,286.9249587008992,286.50824499827144,286.6063751361678,286.4449412737719,286.466617501984,286.48076612976064,286.69610974584606,286.8182073545883
144,2027-01-16,286.77798914840673,286.57202661029163,286.6324023747228,286.29762719865545,286.32534089868085,286.19139171879567,286.2821877958282,286.1465106801476,286.3561300651862,286.59808150350733
145,2027-02-15,286.7673308645745,286.7967893130197,286.9284639914881,286.63435492853756,286.5197473459446,286.6230241961361,286.7247453662245,286.5735781299322,286.7775154484595,286.99651742434395
146,2027-03-16,287.61410480215096,287.55925561711047,287.61025451687584,287.61139606812907,287.40361607786747,287.1892282897526,287.31842169226076,287.3344362920137,287.6326814682978,287.8621137067715
147,2027-04-16,288.5955198658027,288.5534312654101,288.5757813029896,288.5150225777886,288.2474636942122,288.30173363076614,288.20458466804314,288.3590681085518,288.39936281212425,288.7114377808713
148,2027-05-16,289.5691523926348,289.6117049801767,289.6965885261308,289.3913312672487,289.367318804018,289.26457255521956,289.1709957459267,289.2338076974986,289.370698847666,289.65856358868473
149,2027-06-16,290.36332403251555,290.2766307638174,290.43086378108944,290.16377000681837,290.0901998269443,289.96510435563727,289.9874481467228,290.0831157258063,290.1582590826925,290.3419852096276
150,2027-07-16,290.5519731581515,290.34883743635373,290.556959253608,290.19819173190905,290.2976415311543,290.2132111037403,290.12185423321966,290.1434284262471,290.24639541843754,290.47322783025066
151,2027-08-16,290.26313056721835,290.04076719869175,290.35830212179144,290.11911414344326,290.0062876205031,289.91872202556743,289.9452261795896,289.89934953930117,289.99494945197245,290.3171465642874
152,2027-09-16,289.57645901457715,289.2730908149234,289.6124395453885,289.2444081206725,289.188685578896,289.3001011687681,289.20609390036446,289.18034210764114,289.31221833536324,289.4238031160266
153,2027-10-16,288.65897854717684,288.43334062763745,288.744812151301,288.29487439775784,288.4044805731199,288.1868662168561,288.11846332073895,288.1525073545577,288.45249074256725,288.54127031014536
154,2027-11-16,287.45256093129024,287.2886452291444,287.53423222273886,287.3407465875679,287.2986134446742,287.0543046389007,287.3356486733098,287.28670379497004,287.5230259621911,287.66264534846647
