,time,r1i1p1f2,r2i1p1f2,r3i1p1f2,r4i1p1f2,r5i1p1f2,r6i1p1f2
244,2035-05-16,288.17545168152685,288.3914317381264,288.4620788578002,288.36507243071577,288.3927366716788,288.3653057182599
245,2035-06-16,289.0940986897143,289.38238867007584,289.30321116655267,289.3436680815315,289.2290327632453,289.203104198866
246,2035-07-16,289.6396664402742,289.7424515059417,289.7452233573305,289.6793363852069,289.8053686996988,289.57485121391375
247,2035-08-16,289.527685851516,289.58236757638525,289.4501736818396,289.7310813792611,289.7324951713603,289.2941975906854
248,2035-09-16,288.79596635477,288.83618897382877,288.80843908852336,288.86783271374895,288.8331437064548,288.74375316109604
249,2035-10-16,287.7508908426045,287.83484783652744,287.69296432071724,287.7670962494597,287.924118904468,287.67259908491985
250,2035-11-16,286.6900967447075,286.706957642823,286.73077039581256,286.5132887396404,286.91134119092993,286.67586273340305
251,2035-12-16,285.93963184288816,285.8928240978802,285.95759880152036,285.89873744054904,286.12506087511974,285.88302195874604
252,2036-01-16,285.7688447210769,285.64337531080645,285.5129948058574,285.67810675265736,286.1454737621418,285.5075093816281
253,2036-02-15,286.06209101205536,285.7800784591797,285.83670009959815,285.83098845245075,286.5270430346336,285.916461047067
254,2036-03-16,286.695078762386,286.5900539657715,286.2541889393309,286.31774705426034,286.96298595708095,286.31489754601165
255,2036-04-16,287.4397082941011,287.65692053249836,287.4906124568627,287.3017742882629,287.785978918478,287.3068260837073
256,2036-05-16,288.27905275693246,288.51130024945326,288.31449944155645,288.3462721363737,288.76696086736507,288.14963130141473
257,2036-06-16,289.3288462227651,289.35656196163745,289.26679780083725,289.40409028734405,289.50016620688064,289.0517928372854
258,2036-07-16,289.8787395241509,289.76505987884633,289.6005373632341,289.72794017765847,289.91668898918937,289.52681730758786
259,2036-08-16,289.71989188575714,289.65419058276933,289.49213500914493,289.584416434951,289.7367146768107,289.56131316326406
260,2036-09-16,288.84945795628505,288.8424886619852,288.84870529067916,288.85088937551626,288.9102156402657,288.8310273789715
261,2036-10-16,287.61403118085616,287.6699521870419,287.8316009585554,287.6520957143067,287.8622900364366,287.68557485331013
262,2036-11-16,286.5517404172853,286.6730593148274,286.7768356324601,286.69298131956907,286.75071942573896,286.5242371708342
263,2036-12-16,285.7605067411944,285.90159613194413,285.9541525917916,285.6171317784371,285.99291062228946,285.92270299354226
264,2037-01-16,285.7032451942086,285.50208991148276,285.7140660518458,285.75318116289554,285.7321364323301,285.83407248554846
265,2037-02-15,285.85471988550984,285.91938073846916,285.87074137388026,285.92956659827325,286.06605987580826,285.7729143840828
266,2037-03-16,286.5451575537375,286.3834834024371,286.302713414258,286.4325331312872,286.5563795767438,286.58069110665247
267,2037-04-16,287.4117454072457,287.25638924442706,287.5086268202329,287.69571568267065,287.5570759714949,287.5240011140732
268,2037-05-16,288.3645223438263,288.2503492095007,288.58683007087615,288.4584465526291,288.490984204162,288.39293780239996
269,2037-06-16,289.1258022543082,289.21447142001057,289.4824277210491,289.29377586525936,289.2644283938354,289.4363494617291
270,2037-07-16,289.57516602130045,289.70622573228445,289.8862216480095,289.7384090065943,289.66628480242633,289.952015939825
271,2037-08-16,289.59790796878826,289.5885978786527,289.64660010057213,289.62614428405425,289.6425380368539,289.75488912686336
272,2037-09-16,288.8901828471577,288.9658485069798,288.9545379888006,288.89912661248604,288.7700537980338,289.1040512960106
273,2037-10-16,287.52841069207415,287.74459390668653,287.6345686296228,287.84760452566275,287.6977963532188,287.93569587449986
274,2037-11-16,286.4831029831753,286.66244572623293,286.6996626434416,286.85374474861015,286.6307443232757,286.98115956894566
275,2037-12-16,285.70466989507463,285.7652021085688,285.9508736059792,286.1288966335327,285.7353892466765,285.9969297481451
276,2038-01-16,285.52082743863576,285.65922033229714,285.8438684930737,286.0434981725839,285.68146705583695,286.0153696721873
277,2038-02-15,285.7776966019437,286.14129674971514,285.81743818315175,286.1688086046068,285.8373253329614,286.0408275042782
278,2038-03-16,286.3346442250515,286.805055037379,286.6733323850196,286.8934946677886,286.4767348181924,286.6280401703172
279,2038-04-16,287.3031015181757,287.733134329154,287.62350410044974,287.7330251034659,287.4296621098963,287.7275345995874
280,2038-05-16,288.25531665387587,288.59410463210946,288.5960093100271,288.4765578274672,288.3800482185487,288.57366531760516
281,2038-06-16,289.19839391162526,289.4531437044661,289.5241135785487,289.2022635689419,289.29872470000595,289.4506058593475
282,2038-07-16,289.79121093632847,289.9679941976903,289.8539276552932,289.7407989412399,289.7471771186291,290.0432082381621
283,2038-08-16,289.41350944298364,289.80196554802626,289.6690183090779,289.5629377050926,289.6225885889814,289.8332716256398
284,2038-09-16,288.7730360444757,288.9712636255448,288.9024779425056,288.9906404927492,288.9521044942134,289.1959476733489
285,2038-10-16,287.73761786658156,287.7262000920214,287.8451674992573,287.84400167609084,287.7605914592788,288.1897297583624
286,2038-11-16,286.52277474865144,286.49291357616386,286.5369867023429,286.69553675898834,286.66667165425184,286.91309470198104
287,2038-12-16,285.73780521057563,285.7540379815922,285.77698763487524,286.0234024615338,285.85967886925357,286.0340785234615
288,2039-01-16,285.4472548545648,285.63176167889753,285.333305640869,285.9016732970035,285.8978091225144,286.18749001265
289,2039-02-15,285.55589469966776,285.7244673827151,285.7346839100032,285.99052260938515,286.129643625382,286.2278081634569
290,2039-03-16,286.25552213279514,286.57690863681955,286.40720398604594,286.62763188727973,286.6807269416091,286.87455761417505
291,2039-04-16,287.3860799055081,287.25267634905515,287.4911150664105,287.46206772025283,287.50729189473213,287.8440038833606
292,2039-05-16,288.30887402401555,288.27463306601527,288.3438781977337,288.4930937509977,288.3465988458498,288.7471222315827
293,2039-06-16,289.2299247925567,289.26275104579736,289.1638438914804,289.3758962911906,289.3906428210019,289.7628570794145
294,2039-07-16,289.70018612180235,289.58873095775635,289.6068717298537,289.76422650955,289.9003694837717,290.04816299593983
295,2039-08-16,289.6789500361178,289.49627953696404,289.6266650667477,289.56330689559974,289.8101433070976,289.83101625095225
296,2039-09-16,289.01775986695293,288.7952095974067,288.8045850593924,288.9535976027636,289.0883269365572,289.14772413270174
297,2039-10-16,287.8679349185608,287.6605013442283,287.7712003436387,287.93801245051213,287.99229934653374,287.89937412667757
298,2039-11-16,286.7349693410126,286.4962137644677,286.6936152569268,286.68487324700715,286.86689048843476,286.8629710447746
299,2039-12-16,286.0962326998767,285.8495777389798,285.8402943496463,285.8323691151064,286.12031683629914,286.13947991311636
300,2040-01-16,285.9460712709698,285.74130240979497,285.28169358483444,285.67759723471204,285.88606055400237,285.79231410354237
301,2040-02-15,286.00077386783505,286.1014718625181,285.7813583709281,285.76746443221407,286.06433297483505,285.8566419077372
302,2040-03-16,286.6143188319946,286.63774347149746,286.32814985424193,286.44916638944807,286.8314458515051,286.7234383816761
303,2040-04-16,287.79238792565377,287.5833318940605,287.44781058328914,287.5398009917265,287.5643397244138,287.5375556650246
304,2040-05-16,288.62714161057215,288.40745722268304,288.4919334265415,288.62351221586584,288.5743415080579,288.6092970799035
305,2040-06-16,289.4766756513967,289.39744317290285,289.29878640204055,289.5405091736442,289.5621776442066,289.325237103265
306,2040-07-16,289.67989886563294,289.9337298648581,289.63206046546304,289.97474533527674,289.9877641515513,289.86677339827787
307,2040-08-16,289.56606826706087,289.7358869940851,289.62320040071205,289.74215233726005,289.78171110696235,289.8159063416302
308,2040-09-16,288.95381247686845,289.07323208408087,288.9106225385871,289.0375449660015,289.0777485401219,289.0893802874702
309,2040-10-16,288.0332841260655,287.9318588687394,287.74914278716886,287.90256703505116,288.0255356849359,287.91468848177635
310,2040-11-16,286.7451738545084,286.8718716553609,286.73207597829884,286.8427044066937,286.8436962338397,286.75270116190813
311,2040-12-16,285.96996183001215,286.20769178954356,285.83927206961886,286.3216122053494,286.0859373143169,286.1627951757533
312,2041-01-16,285.82311625186645,286.1017494093211,285.71784035616423,286.2986990876373,285.91299963007134,285.9358100697919
313,2041-02-15,286.0369980182363,286.65672142051176,285.9633581501254,286.36493508075966,286.34198376359535,285.9358089694344
314,2041-03-16,286.91047498032793,287.0734776494839,286.67576026601023,287.01726619479984,286.7679923440231,286.4255456879902
315,2041-04-16,287.77164283179496,287.64878824479126,287.33855642363216,288.01885087635185,287.80811573559066,287.4846277000195
316,2041-05-16,288.5574616502254,288.64555993304367,288.357237878696,289.09358137823045,288.72761586371547,288.4619345497819
317,2041-06-16,289.49889599468776,289.5355395675088,289.25388887865296,289.79064024967215,289.56213706951115,289.5026686684898
318,2041-07-16,289.8761059020135,290.0887375760187,289.7377681183841,290.12421218827797,289.96799124259445,289.8772985836648
319,2041-08-16,289.9531911978902,289.9085258404094,289.6518794980801,289.8428192315115,289.77850293900116,289.93819683143244
320,2041-09-16,289.079334340505,288.9731042215393,288.8321237007721,289.07655603195695,289.13844274196833,289.10258429210296
321,2041-10-16,287.9690801896857,287.9656819443078,287.7406380950947,287.9166723824718,288.05776771157264,288.04408745113443
322,2041-11-16,286.96153446128204,286.8419435995522,286.65346718338674,286.68236420507,286.9939889099508,286.9377771671537
323,2041-12-16,286.1953983178429,286.059075109799,285.7381557726956,285.62273903132944,285.9923037481172,286.0446565898609
324,2042-01-16,286.14841468728207,285.9251275314976,285.4084894202657,285.30676917701066,285.79956683758013,285.9490544849004
325,2042-02-15,286.49241434747404,285.97702917924215,285.65852207586596,285.65123124157043,286.21202282351334,286.0334305281165
326,2042-03-16,287.07486286660594,286.73519124878385,286.38735563722867,286.4509796512531,287.0004229366124,286.6569358041867
327,2042-04-16,288.0060494433669,287.5943697958878,287.4396795740346,287.34510433944797,287.83659587349007,287.833931668575
328,2042-05-16,288.7193947405885,288.6304206597084,288.323900436055,288.2636593549489,288.5948025213723,288.7708723713417
329,2042-06-16,289.6409887375544,289.41908459561347,289.11896234876235,289.20974678482605,289.4983167563324,289.6003855078223
330,2042-07-16,290.00200572363195,289.7758472432217,289.6950925823713,289.67505804880216,289.99492240764164,290.0406942087709
331,2042-08-16,289.9365124373149,289.74614719142164,289.5572640643469,289.5107420083907,289.8638634715988,289.9315278282381
332,2042-09-16,289.14869468793034,289.01743807826495,288.8456644877033,288.7663998347531,289.2798882739797,289.32934987070865
333,2042-10-16,288.09966965517077,288.0002463067756,287.8811799285759,287.77473960601,288.00093383989616,288.02020907290205
334,2042-11-16,287.01859738883593,286.73560630642464,286.7510026195528,286.5108518196792,287.11498913480546,286.9911911156625
335,2042-12-16,286.3630438206572,286.2330930791721,285.8618222536,285.5955278801908,286.26961896880397,286.10438178020854
336,2043-01-16,286.1152803595186,285.98933853925047,285.75077014516614,285.38998351830037,285.7982601186218,286.23236611247387
337,2043-02-15,286.31319699909403,286.17469661921467,285.94495243711617,285.6467628813467,286.14324646086976,286.41537281721355
338,2043-03-16,286.8414883565573,286.82893344798435,286.6824378254442,286.4911944945355,286.7257484418219,286.933768478539
339,2043-04-16,287.6365259647959,287.8694680527657,287.4306218592996,287.34563381808266,287.5681302183846,287.8182620755519
340,2043-05-16,288.52938840367426,288.654942933452,288.4138489202753,288.35425806899343,288.47805986793344,288.7703906976347
341,2043-06-16,289.44413805685866,289.49860848390995,289.39173845243454,289.46132690770924,289.45401539323876,289.56012139044174
342,2043-07-16,289.9012968699032,290.0188862947648,289.8727943874317,289.8522356765451,289.88733965917584,289.9873554189528
343,2043-08-16,289.8796820859148,289.97979288065756,289.83255913993,289.6484246787972,289.9597551909316,289.96222874962723
344,2043-09-16,289.1106648610793,289.28086517007364,288.99449044113084,289.11879207401154,289.12876976472376,289.31428430461546
345,2043-10-16,287.9891378981336,288.09365012919415,287.8859222821528,287.9433595262801,288.0772056845364,287.9967286282194
346,2043-11-16,286.85325752775566,287.0850376072847,286.7995606552172,286.84166039558,287.0658850895773,286.7370629056263
347,2043-12-16,286.37705583389686,286.3687796839856,286.03356266236625,286.1954937513821,286.11920820666546,286.2006845433335
348,2044-01-16,286.1397261479066,286.1852340033508,286.188860933379,286.0961019024581,285.886949067773,286.0863943260952
349,2044-02-15,286.3453361237698,286.48218123320754,286.26691589261503,286.42994569435126,285.90840283780136,286.4479507607858
350,2044-03-16,286.98459996606726,287.13942531336653,286.9089506320605,287.14496935081314,286.3214290358859,286.9017825342762
351,2044-04-16,287.8614543433254,288.06663818792845,287.79342843740034,287.825977257792,287.669178984083,288.02226037926636
352,2044-05-16,288.76829688514897,288.8217813699624,288.7017186650383,288.74562347813253,288.65558477711045,288.87007845654614
353,2044-06-16,289.71459976619946,289.7170187130043,289.6254871978856,289.61155845553,289.50324047763866,289.7508613254981
354,2044-07-16,290.0475480560156,290.07539643979356,289.99999809795594,290.0815268664575,289.91361425501645,290.28574139814873
355,2044-08-16,289.8147235844585,289.9549689958357,289.9334429777562,289.87324268663673,289.857719480529,290.06400969486845
356,2044-09-16,289.1533833626585,289.1635049115391,289.1279502858608,289.16068758779153,289.1144897029502,289.41211789377115
357,2044-10-16,288.0364331813885,288.0516882119161,288.1957306550717,287.97024305530806,288.1384491671334,288.39489098421586
358,2044-11-16,287.0198988578477,286.961926060064,287.2476154874744,286.8759824131,286.9933280407769,287.0972262941889
359,2044-12-16,286.2355904096272,286.0715415111731,286.3410059831756,285.87972234248576,286.0623216852193,286.2696523001055
360,2045-01-16,286.24089550811846,285.5677556482738,286.02274405847385,285.68326772749094,285.77493035964204,286.2748581649359
361,2045-02-15,286.65762875787436,285.9191057697552,286.34374547530734,285.83060495512103,286.0906588539832,286.3589569858077
362,2045-03-16,286.808488731599,286.5083641052406,287.0027588551827,286.67724830696216,286.9466974080501,286.9662403942575
363,2045-04-16,287.85327469267025,287.5104094988983,287.82346479369613,287.741361238516,287.7261609950025,287.81982290441437
364,2045-05-16,288.7177922187872,288.38828211176263,288.80788357713556,288.5174737930475,288.73179841809747,288.7438197138215
365,2045-06-16,289.70796715666796,289.27130200195023,289.72383161845664,289.38873762534865,289.7371147422863,289.6703784652323
366,2045-07-16,290.17661240161874,289.8519804397328,290.04379110817297,289.90233076202566,290.02825354108455,290.12190555974
367,2045-08-16,290.14786241863214,289.6887465160507,289.81408172399216,289.71023611536725,289.9378571403536,289.9819624159721
368,2045-09-16,289.3872474576216,289.03984492021146,289.08564926356644,289.002907010798,289.1392286208056,289.2472180596986
369,2045-10-16,288.1374359204324,288.04912586070697,288.018620890688,287.9306923868202,288.0735299937539,288.0864691550139
370,2045-11-16,287.0550858664326,286.9938801824476,286.754759413801,286.7151927218244,286.9407088908735,287.0570944286478
371,2045-12-16,286.2658278340593,285.97988863208764,286.12410518295303,286.0677685488735,286.261355124572,286.22158140780846
372,2046-01-16,286.0645862711178,286.0325406132183,285.9686682330609,285.5523917620346,286.1250954701893,285.69650704532125
373,2046-02-15,286.36552959957623,286.1456740910147,286.17404019687893,286.03621996929127,286.32864419985236,286.1407060372544
374,2046-03-16,286.68404638875296,286.8131098388289,286.58511965235124,286.7366918878891,287.00508647437783,286.86615901307226
375,2046-04-16,287.59797544120755,287.89550044287057,287.57968999984234,287.52357829897335,287.7596689422051,287.80449468667524
376,2046-05-16,288.73829444335337,288.77888620911324,288.57469333640427,288.6167469904238,288.60618480104125,288.6720192319984
377,2046-06-16,289.63343195079545,289.57764033561944,289.45284138550085,289.47429439673726,289.56746655110834,289.6085656015828
378,2046-07-16,290.1459153474411,290.13838416779964,289.96474091918066,289.98181734676615,289.94178664284806,290.0700925359474
379,2046-08-16,289.9972141133442,290.0198142783563,289.85537832766533,289.8964310899675,289.9094781882794,289.9263943005084
380,2046-09-16,289.1218372452606,289.34162887656095,289.0821698131209,289.14439197470705,289.30574990904114,289.3127565964929
381,2046-10-16,288.20280039166056,288.33343438797675,288.19815995676856,288.083056481517,288.2406281628695,288.17603917036865
382,2046-11-16,287.1119765466364,287.26940976744095,286.9833566729799,286.97740345638493,286.91347066598263,287.10185904469006
383,2046-12-16,286.2541657752433,286.483097010441,286.37322360160186,286.1148451772889,286.07357596718725,286.56699562629854
384,2047-01-16,286.08825084931954,286.3452702896186,285.93999401862493,285.8074836332513,285.6700914978242,286.5325132449615
385,2047-02-15,286.1764594502667,286.45153837120824,286.2752870936104,285.94135704854256,286.08027265257044,286.49614063485575
386,2047-03-16,286.9558159383032,286.9929755769538,286.8842911383972,286.7171250165133,286.64549784260095,287.18941961996416
387,2047-04-16,288.0157744791156,288.0068334326881,287.7734775202113,287.8348476259597,287.5561139821091,287.92044451847414
388,2047-05-16,288.72950016823063,288.94391098599937,288.61356339330115,288.5819689117053,288.5333097621487,288.9428789116823
389,2047-06-16,289.6137877915525,289.8182192437184,289.58394751319173,289.52544741318576,289.5482685771479,289.89500830903705
390,2047-07-16,290.02044202866415,290.205794769624,289.92403148394567,289.93235995046007,290.06465697013124,290.2599015180056
391,2047-08-16,289.84361671899114,290.00116791847375,289.8672221180631,289.9454775117783,289.9135084241312,290.1361630488223
392,2047-09-16,289.2059309606023,289.296511318136,289.11358387811134,289.2232463366448,289.14691934602433,289.5283292152385
393,2047-10-16,288.22047350042635,288.2233559745062,288.0171612575259,288.00656434341016,287.9573978106324,288.410640827611
394,2047-11-16,287.1827569301334,287.1243079271848,287.0389946221206,287.1163180810735,287.0532473035601,287.2699312475289
395,2047-12-16,286.39909534082403,286.4705949709173,286.33430721162915,286.3865459032173,286.29649041698497,286.4175906452431
396,2048-01-16,286.0855255333049,286.0375527564442,285.906306834562,286.2918555083264,285.8307308477689,286.06924783957373
397,2048-02-15,286.16847645928544,286.30768690044687,286.06345572056665,286.10441713143763,286.2727532847975,286.49616877950086
398,2048-03-16,286.9453419740959,286.9564142942516,286.9992840627014,286.8809329178426,286.90996500941486,287.08952129583395
399,2048-04-16,287.9930984215479,287.7757912827877,287.8706824935215,287.77129895952385,287.69083471338786,287.93679894693264
400,2048-05-16,288.74025700047184,288.59099688572223,288.7962791411892,288.77612743059865,288.758824926481,288.71438191111065
401,2048-06-16,289.55021584578174,289.5675227695585,289.7227276326833,289.4541574813211,289.6340355883858,289.56637623314805
402,2048-07-16,290.0001105646486,289.9804512603164,290.1115157076727,289.96100901451433,290.0977917258449,290.14864592517296
403,2048-08-16,289.8901365145288,289.9616585035556,289.86903965990695,289.9019926156499,289.9840958750459,290.10456426515924
404,2048-09-16,289.2744991032563,289.1169964811686,289.19464970971205,289.1899544383903,289.3161971789164,289.41995625857635
405,2048-10-16,288.31455589633066,288.02402118935595,288.01473798653967,288.1064626528633,288.2424623851726,288.15925642948486
406,2048-11-16,287.1719810313502,286.899746686981,287.0950817563942,286.9751310124425,287.0359289598452,287.31174646235155
407,2048-12-16,286.36818914236454,286.32789148592553,286.1372328912253,286.08642747476176,286.2722600091271,286.49849416197446
408,2049-01-16,286.2605197238605,286.23903125215304,285.938736267276,286.0113845371567,286.073026983945,286.22481762433216
409,2049-02-15,286.57169461541787,286.4093679546486,286.0039666577624,286.2459263520978,286.50005867068455,286.19139866790647
410,2049-03-16,286.9944754949231,287.18707791826165,286.7902415863991,286.9867541668038,287.1106286966628,287.15376359044234
411,2049-04-16,287.9948965042595,288.0358388100228,287.8957565449926,287.83362773398454,287.83556449386936,287.9310615510807
412,2049-05-16,288.7557089959037,288.9876784108543,288.74414608838094,288.77624711414194,288.70479695045793,288.9729327062992
413,2049-06-16,289.67385946471035,289.70436189874783,289.6674760007384,289.61276139972637,289.65915193131497,289.8833935953742
414,2049-07-16,290.0592763363276,290.1187947352103,289.8904631231147,290.1953113035944,290.07876267238225,290.26735399461853
415,2049-08-16,289.96463353900805,290.09789370694926,289.8513099819523,290.08415530374253,290.03326061719076,290.0779238398533
416,2049-09-16,289.3674079493064,289.2046220645203,289.3108199961824,289.22102482349226,289.3002496787083,289.4438854163991
417,2049-10-16,288.2424573225416,288.20759242946224,288.11923643126426,288.037090518418,288.1667627614311,288.24804289038536
418,2049-11-16,287.1293916589679,287.1774595294824,287.132803507114,286.993598285178,287.40471259720834,287.10225454821307
419,2049-12-16,286.2238780344887,286.3853303033212,286.3160781380674,286.22860474727474,286.589607263442,286.38441492934913
420,2050-01-16,286.18731651064786,286.25994782867735,286.13170078198186,285.9778480414995,286.35676123942653,286.29894666653854
421,2050-02-15,286.4291394048996,286.2938384214308,286.111658107957,286.1073501653114,286.714439248652,286.28595452005374
422,2050-03-16,286.8670402498569,287.14280422674346,286.88636641538176,286.62678454474536,287.14957027143106,286.9546218950214
423,2050-04-16,287.8067863964225,287.8603970170074,287.7343671068816,287.5759035703397,288.1872387499851,288.0015608534627
424,2050-05-16,288.72682486249846,288.84477570942454,288.76059268514587,288.39944994357313,289.14429640216105,288.86175877238077
425,2050-06-16,289.5223498845013,289.84009110211394,289.6009741105464,289.48258773306503,290.01617914328864,289.8829554263724
426,2050-07-16,290.01362121235127,290.27735195782464,290.1604110906767,290.0628051951155,290.41923568098207,290.3563517089014
427,2050-08-16,289.98914476459845,290.19013043270576,289.93424591876516,289.8559608526106,290.22306925952756,290.1681737827619
428,2050-09-16,289.3059231917789,289.46020143948954,289.28419877092864,289.15400887863797,289.41649740947605,289.5101887742927
429,2050-10-16,288.19574061917325,288.3133594393241,288.2279029128468,288.16279703013805,288.38544448656734,288.4206149135286
430,2050-11-16,287.1898370450149,287.37898475365307,286.93447317679335,287.08478972806256,287.3237344353515,287.45166180885764
431,2050-12-16,286.57628855406887,286.59762354548894,286.42395259018906,286.23310105195657,286.57416175136586,286.59978475423344
432,2051-01-16,286.5090802886484,286.311870120461,286.23771272157626,285.9486966295253,286.1838637865608,286.47457147599727
433,2051-02-15,286.5178278740871,286.4778113653517,286.4107482901244,286.33940403471365,286.4871779709803,286.4831120464993
434,2051-03-16,287.0872663616937,287.10770750659685,287.26962483534084,286.9491220205043,287.22444021196003,287.1636086078157
435,2051-04-16,288.0953410184075,288.1008981146573,288.2629503475272,287.811640327357,288.0517458254047,288.1091183201115
436,2051-05-16,289.0180856480375,288.9869376400095,289.16129807651276,288.86361314347954,289.05263693258104,288.93498226854507
437,2051-06-16,289.9583405676927,290.0118777931454,289.9881540145286,289.6636141483042,289.92725099334405,289.8428453778876
438,2051-07-16,290.39943262709653,290.53220338610873,290.41042977053775,290.1049619234656,290.39402949579215,290.26052382705876
439,2051-08-16,290.1756613045365,290.35719824300713,290.30164536577934,290.3501011126545,290.2884924177684,290.2367608505184
440,2051-09-16,289.41016646794407,289.63245380163204,289.600385965841,289.58584490629715,289.5062249069856,289.45810502854033
441,2051-10-16,288.47136903845893,288.4789305544603,288.52625601802225,288.3341964098634,288.4097633069503,288.3751722026082
442,2051-11-16,287.53528801926086,287.52912238447726,287.46328799677445,287.2472468584449,287.3822815068713,287.28615201309844
443,2051-12-16,286.8096225207231,286.7265125891854,286.5074474391726,286.6038237824403,286.52298530488093,286.4981166244599
444,2052-01-16,286.58493539375775,286.4839504950826,286.3526534860486,286.611643838702,286.2723928288593,286.25412043608003
445,2052-02-15,286.67500383149513,286.62540327789753,286.68046837714843,286.78495516179106,286.54055508387165,286.40915412974704
446,2052-03-16,287.18211002658353,287.3423216547141,287.3730192280843,287.480194993368,287.27646145154046,287.1391324818751
447,2052-04-16,288.02858079146745,288.33152970078993,288.2166680434037,288.3944613286177,288.2326882169679,288.0772505779724
448,2052-05-16,288.97903207431256,289.18441777908987,289.0353633459854,289.3232218870707,289.0299676267358,288.96621197408246
449,2052-06-16,289.8565854509142,290.0102143169003,289.8702167718131,290.1291157166,289.88294153223393,289.90218517683434
450,2052-07-16,290.4043754248403,290.3269421278863,290.3553156299469,290.56030102399126,290.28814784599416,290.39926506064
451,2052-08-16,290.2322795397788,290.26531269480074,290.2512245745125,290.35745446982463,290.2604400331924,290.2475901055585
452,2052-09-16,289.63880726424986,289.45137364283454,289.5142383167083,289.57594573814475,289.5464135406602,289.66589822062116
453,2052-10-16,288.4200122314222,288.43555305316767,288.3882981551031,288.42704682817725,288.3254812245877,288.5637267461446
454,2052-11-16,287.28557848099,287.2593617672739,287.27239991143176,287.26798039024857,287.0871085483488,287.3701028961063
455,2052-12-16,286.3413125823579,286.59155966018386,286.5009610434935,286.4498946784073,286.2551542594436,286.6664568527487
456,2053-01-16,286.3339625007086,286.2202360631333,286.2094295117691,286.1451575266701,286.23558157396667,286.4091046652955
457,2053-02-15,286.4714024241801,286.51185861990496,286.3242020320174,286.31289881453995,286.30973298622564,286.6200321681534
458,2053-03-16,287.01660589070417,287.23366946848756,286.94580768670494,287.09274713573035,287.06098184664125,287.05941344588416
459,2053-04-16,287.9635235739808,288.1842695284523,288.0439716813985,288.02676209259425,287.999269085801,288.02861078649806
460,2053-05-16,288.7508571811518,289.195871139629,288.8350713764324,288.98182240129125,288.71856062176863,289.0285032663191
461,2053-06-16,289.6890008874908,290.0865900333955,289.7830701880798,289.79476547145856,289.7638339095765,289.9509790969613
462,2053-07-16,290.13115286135235,290.65468274919897,290.28039165835514,290.35285247046073,290.232050155148,290.37021729133204
463,2053-08-16,290.1115597453645,290.28103858884964,290.16806589260983,290.33786261431464,290.1821579915324,290.10331209155595
464,2053-09-16,289.54923398512216,289.54209999565717,289.54934812690135,289.4952980971064,289.57664827882735,289.43536126728014
465,2053-10-16,288.457331856331,288.5172330879766,288.50256217370134,288.38599989998846,288.4358850470899,288.4152355399751
466,2053-11-16,287.31137800915394,287.1635254248025,287.34604310436936,287.3022720546348,287.45853237643513,287.32477074881314
467,2053-12-16,286.5525482779843,286.2166191533026,286.4606632284194,286.7343708339623,286.67218829048926,286.34485405859334
468,2054-01-16,286.6106663171317,286.1796945964095,286.467816582579,286.5089763712138,286.13921412605816,286.27413887869096
469,2054-02-15,286.81508208336214,286.3694941190781,286.62325959852217,286.92342906664754,286.6649890936564,286.4908555817445
470,2054-03-16,287.4416413767266,287.05200567218617,287.2712864600938,287.4510547799129,287.3661158945016,287.19075931513316
471,2054-04-16,288.39590493478084,287.9700909956933,288.080705803146,288.244470078387,288.1836988074498,288.08528714633525
472,2054-05-16,289.16851116658466,288.9199343273421,289.07311602111366,289.07101447521296,289.0104970720563,288.87118720777426
473,2054-06-16,290.0508791933064,289.7340512026117,289.98069759753315,289.83756616822564,289.93832500160454,289.93856179639766
474,2054-07-16,290.494308547916,290.2315628186976,290.3876520554109,290.2478058335836,290.3969309421672,290.20725443264797
475,2054-08-16,290.2619521349992,290.3348052326673,290.2685771172036,290.3285165903093,290.2238571352017,290.02071168728054
476,2054-09-16,289.7191406443471,289.3206309512681,289.5476744638126,289.608355841618,289.4544001410872,289.4154659416221
477,2054-10-16,288.65550594975014,288.28102401127063,288.57044712343054,288.4506965518282,288.4729838601422,288.2488494438223
478,2054-11-16,287.4801850878231,287.1917459276062,287.3348884947778,287.5464349317003,287.15358683125805,287.2314662131094
479,2054-12-16,286.81835480354846,286.34064357208695,286.583326702611,286.88168298136003,286.4295473741405,286.4309609363204
480,2055-01-16,286.44471993639416,286.1553441314836,286.3612116486585,286.43967088797467,286.26208377191443,286.61339291788744
481,2055-02-15,286.78324605197037,286.3820964694978,286.82806026333543,286.80344897501124,286.31420239665806,286.6243134904548
482,2055-03-16,287.4196428824011,286.92258313571494,287.2552945136252,287.27622403925017,286.78572400380307,287.1159456099687
483,2055-04-16,288.2541648353054,287.94200764998146,288.40951836817993,288.2433389080285,287.8146434562985,288.0447616073528
484,2055-05-16,289.080599159127,288.7530800416998,289.31051818236625,289.1427465708331,288.6362635635184,288.96649735810297
485,2055-06-16,290.0293285854894,289.76853434561696,290.28033115173594,290.0472746484666,289.64841579438064,289.8221010999601
486,2055-07-16,290.5045681998097,290.2772358449491,290.62684488262795,290.46507081168295,290.213133902286,290.3935827170446
487,2055-08-16,290.38795787356054,290.24711102471406,290.5018559040673,290.38283875073785,290.2425829237096,290.4094544290207
488,2055-09-16,289.6297383146097,289.63234865296903,289.63907049814304,289.7390400040875,289.4613558059145,289.6957121756527
489,2055-10-16,288.4840870133127,288.3693268385304,288.6279472583477,288.55408381180735,288.3439992674578,288.7175679042568
