,time,r10i1p1f1,r10i1p2f1,r11i1p1f1,r11i1p2f1,r12i1p1f1,r12i1p2f1,r13i1p1f1,r13i1p2f1,r14i1p1f1,r14i1p2f1,r15i1p1f1,r15i1p2f1,r16i1p1f1,r16i1p2f1,r17i1p1f1,r17i1p2f1,r18i1p1f1,r18i1p2f1,r19i1p1f1,r19i1p2f1,r1i1p1f1,r1i1p2f1,r20i1p1f1,r20i1p2f1,r21i1p1f1,r21i1p2f1,r22i1p1f1,r22i1p2f1,r23i1p1f1,r23i1p2f1,r24i1p1f1,r24i1p2f1,r25i1p1f1,r25i1p2f1,r2i1p1f1,r2i1p2f1,r3i1p1f1,r3i1p2f1,r4i1p1f1,r4i1p2f1,r5i1p1f1,r5i1p2f1,r6i1p1f1,r6i1p2f1,r7i1p1f1,r7i1p2f1,r8i1p1f1,r8i1p2f1,r9i1p1f1,r9i1p2f1
20,2016-09-16,289.28296182291876,289.44507679779593,289.38317725291375,289.30464169731215,289.56167511023773,289.3946078565151,289.35714755273347,289.27591393789834,289.6891011101338,289.495077472346,289.45050110697014,289.39641907564766,289.31466998595437,289.5922076708361,289.3592852114805,289.14378247729394,289.3693509459141,289.2470763782053,289.49403860662414,289.5757985091777,289.3319226026178,289.6173433583606,289.54308204529855,289.1985360067029,289.6162748605619,289.2403429087846,289.52554944409184,289.211302269734,289.5651740858902,289.0700840470078,289.26735386189284,289.51959371889075,289.43772269814167,289.2364836822995,289.4612413908865,289.2903890260421,289.4614690793889,289.4309001667019,289.520075928351,289.1978998482821,289.3590793552103,289.43626056956475,289.66650059329635,289.39100881664325,289.3629771850204,289.4235046833246,289.375767006376,289.4526310438223,289.23264287858103,289.4288549285261
21,2016-10-16,288.4087787803092,288.447886405318,288.5221859943301,288.3644627656266,288.4651518835546,288.37107934735434,288.4653880707141,288.3643624033075,288.8495893652078,288.5036604007444,288.5761257034009,288.51889667255256,288.4505244617889,288.68344710245526,288.5199401300577,288.2467085542681,288.72843630294807,288.3658082453817,288.4926154336827,288.5233388035771,288.2101203880602,288.6396829698425,288.5820702677602,288.2215923725657,288.60972135912334,288.1214503406958,288.6134152457017,288.31095136643506,288.49045375079044,288.24918067280976,288.1483078283382,288.41539808188384,288.4529204109525,288.22860810708744,288.4671874463275,288.27143459602735,288.561624914771,288.5365282084442,288.7278939222712,288.2016390180188,288.4130947023035,288.5546325476506,288.77006874342226,288.60928057055173,288.39787651958375,288.5653738135078,288.56162917970806,288.4333211443579,288.26823916891885,288.54002774670346
22,2016-11-16,287.63444623014345,287.68009188317336,287.6028173853745,287.3450533000479,287.61725864049185,287.5169166414012,287.65830490291347,287.62021354538314,287.8545354012192,287.5568026709143,287.75808140267026,287.7519527695398,287.69059158808767,287.41140553722,287.603606604965,287.422999904754,287.62571919639345,287.6361869332297,287.7906331407417,287.6706038349947,287.3113103308235,287.7296252919732,287.62271411414326,287.46320121234186,287.65380840810326,287.2946850360077,287.8274730084248,287.504388560339,287.64949263517354,287.3950895998108,287.50690262312094,287.5776491125269,287.6006377327168,287.410177330428,287.39948207281685,287.44971595990825,287.45489952731384,287.7028291110458,287.7896419925649,287.43040131261296,287.5341437905611,287.59382139405693,287.88973782901706,287.77054565144465,287.5978971581432,287.7469887636467,287.70981768184674,287.5974700022317,287.54133359079367,287.4879530270831
23,2016-12-16,286.9310182989674,286.95796366725216,286.8464070519847,286.7234178865022,287.1476839815837,286.8281801739755,286.77769223654406,287.0198588414577,287.18418714983443,286.9892148300834,287.10032611740974,286.97913379323813,286.8648029627325,286.94901642417994,286.7925725441991,286.6726279489219,287.02614364094126,287.0210707838893,287.26062934515653,287.1509359707976,286.52004826206235,286.9745458633874,287.08171458325404,286.67810900612767,286.94395109947084,286.78237228808814,287.1194446275526,286.799533397597,286.8668851043626,286.7426577178401,286.817819471242,286.8876619776126,286.76888142782917,286.82277707294963,287.068363940352,286.9010761103572,287.01319096259886,287.02355642577226,286.9313337716702,286.7354672608139,287.0210599416136,286.9346610999283,287.0487461923834,287.07966034638497,286.64144804445425,286.975191279328,286.99918204446647,287.0120891619919,286.78248898071337,286.71469123056437
24,2017-01-16,286.4619711519815,286.4886143099926,286.5941016899429,286.2354892697111,286.85745663291596,286.296878712698,286.6842257088402,286.5398138281735,286.8750544335636,286.637485623332,286.6198821418578,286.74736019529627,286.5841954153853,286.0935101217316,286.5927902209863,286.4304146200851,286.3888088765443,286.40302876065095,286.6875027762652,286.8262090664009,286.3800901147392,286.6511324627794,286.46119180232665,286.5587946276202,286.6581303057434,286.53675324263185,286.9649905824674,286.2635071065432,286.42952701950975,286.31500146973576,286.4702919016264,286.4510492519885,286.5561725128739,286.5489997259709,286.529206705313,286.5556178125903,286.812401684781,286.69610344651915,286.6264284777963,286.2402776322582,286.60234224812143,286.41748641492813,286.93951615370867,286.9412290944415,286.62355388764337,286.65081130830424,286.6113004739228,286.3232323061734,286.49019798491486,286.43302861089796
25,2017-02-15,286.61714927127736,286.3799663111193,286.5777462502924,286.23426084104085,286.63804783072067,286.4467156789139,286.8973465007738,286.34755002498974,286.7442065091571,286.5546910892585,287.04296860383465,286.80620034862955,286.75988549745034,286.52710823476343,286.7206914704732,286.3024189829815,286.7330411242019,286.33558176412197,286.7793230193588,286.5873589442718,286.48405609960133,286.75107302748347,286.49337056523945,286.3593732181562,286.7251314679764,286.2690880832084,286.6459393538325,286.49000906190685,286.7734134558375,286.46144016977087,286.44510946949646,286.58241251394395,286.6137962112816,286.61865981985136,286.5401843121356,286.6200678798349,286.8769957802216,286.58904148277475,286.66828474698485,286.44589767767377,286.71525974675416,286.5478421120619,286.768057292893,287.0923545345136,286.6691392936836,286.686856198425,286.78575141914416,286.86467201668023,286.4995798945939,286.5056399387572
26,2017-03-16,287.41738062316955,287.3539247486024,287.38038475132356,287.0356495956148,287.5881475793885,287.0897643954279,287.34217089513544,287.24900766853574,287.42924331876975,287.45554976838326,287.58553497499,287.40454972756487,287.2690716320531,287.045676960831,287.1745124842104,287.1442152659429,287.12496418618844,286.876398713585,287.44787579612705,287.2461858306812,287.07110880242243,287.29545610183726,287.42153053069137,286.80706272302854,287.25875722385825,287.2099835532966,287.295064849648,287.1691229661223,287.22413258508254,287.0804015791025,287.31417453201504,287.21296065650154,287.14223420102337,287.23552669553317,287.22803003885696,287.13982852248114,287.6127943769212,287.452736475708,287.353263383284,287.19280482511476,287.07308704979334,287.2502565947067,287.41115316067066,287.5745763740341,287.08909887792277,287.24318306145386,287.3169249966818,287.3546057119289,287.08911709392873,287.1707304540405
27,2017-04-16,288.3773843534087,288.2926780597015,288.15052073251167,288.18491670535155,288.3156834189854,288.1562288232529,288.42964379946045,288.4035326691733,288.3584740596518,288.18899667908744,288.452582601031,288.5225721421516,288.3015494257258,288.18070205838757,288.2670480277537,288.0978621586977,288.1557757522819,288.23953986377376,288.5164898211898,288.1932954171122,287.89513228956423,288.3435022322924,288.4373124135933,287.88353943741146,288.3101138059333,288.3894918161357,288.30294626997824,288.1761099621212,288.405788685274,287.9597133082761,288.22143912746037,288.2242539108768,288.2020965226633,288.2874863300317,288.3522519597204,288.2570250101933,288.52821464763844,288.3664952711044,288.5892246096039,288.1019651442154,288.1485910975529,288.3101143312761,288.25299535202373,288.54941110742413,288.36081548082853,288.23279614599534,288.4026895727619,288.3858341738135,288.25929033571055,288.2582336688777
28,2017-05-16,289.33460284283086,289.2250020098602,288.97579040266754,289.26683421085875,289.2557275296214,289.15711754053837,289.2985305008524,289.2228321839796,289.3116747465864,289.19553905848284,289.56058900717943,289.4599016434622,289.181383104922,289.20887195994095,289.3298581162689,289.043892794874,289.2362590706047,289.32292506151924,289.38448312194714,289.2274786080732,288.9814191764912,289.3180744233939,289.2566808402238,289.0517842809887,289.12833695668746,289.1747683420497,289.28829482352984,289.06000279669354,289.4084254325259,289.0899410990826,289.30893411956595,289.18024342477366,289.20512929415725,289.24080591354976,289.28932954529023,289.1135578215925,289.2651808672124,289.2831392367772,289.4346304661615,289.1874847613804,289.13064056113404,289.1128928942468,289.4121631651118,289.38623688072914,289.2034319869234,289.13236956155845,289.3140002860091,289.2262785269156,289.0490158888433,289.1881614204558
29,2017-06-16,290.07033153259295,290.05066928182396,289.8484462780833,289.972736316469,289.955194403687,289.7325072998628,290.0812886408155,289.8371689921105,290.10593058610664,289.8656814180765,290.2728650839001,290.1776537679865,290.0564187772653,289.83008773151107,290.0859512029831,289.7777231591985,290.0065106959363,289.8641209826427,290.0486699129606,289.8944753378181,289.6310311100313,289.96284655788384,290.0101661140815,289.90275465578287,290.031581525104,289.84714610247227,290.1564820667637,289.79902914687244,290.092142040911,289.6933173577886,290.0086114819815,289.80832952281486,289.86770494392954,289.9615815158098,290.1256255371995,289.8157008786606,290.02741438552147,289.85031165252514,290.1194430937764,290.01096213094945,289.83380388701966,289.77645836316674,290.05245108714934,290.1628349129402,289.9744344210404,289.9056559577185,290.0101947779842,289.866321410758,289.7981444291995,289.8271592565483
30,2017-07-16,290.38882885074463,290.22174375839995,290.2137627264818,290.33705445638384,290.22220355599643,290.0787965141524,290.33359584309767,290.3370387567903,290.3382416259507,290.2955246055513,290.4900657577153,290.6878382446187,290.45900690596386,290.16050312250167,290.410783384489,290.16546197923174,290.31138615432906,290.1461877126648,290.5856655982614,290.3789359811201,290.03678764693456,290.26061076402215,290.38452846291295,290.16933084617654,290.3991879087122,290.1414524591727,290.3648583280044,290.0532200757744,290.30250939639393,290.03912220979663,290.52554058096047,290.224345173135,290.37333416348065,290.25462570205224,290.36662694927844,290.0265499440234,290.290089344738,290.2096342859142,290.48677942228926,290.31771477207593,290.2936546399537,290.02484214885004,290.42283998610867,290.43475708434204,290.27422856600435,290.3396050268381,290.40044142535976,290.30357330796846,290.1429073325701,290.22944518845406
