,time,r1i1p1f1
343,2043-08-15,290.38965553847095
344,2043-09-15,289.80133252880535
345,2043-10-15,289.1067505049693
346,2043-11-15,288.43048987882503
347,2043-12-15,287.6728365263415
348,2044-01-15,287.24467245209144
349,2044-02-14,287.33464224351985
350,2044-03-15,287.8043849498739
351,2044-04-15,288.78070376879526
352,2044-05-15,289.67648282245455
353,2044-06-15,290.30562978736566
354,2044-07-15,290.6489659280274
355,2044-08-15,290.57557488468893
356,2044-09-15,289.87680603487104
357,2044-10-15,289.12966931888377
358,2044-11-15,288.45691070727594
359,2044-12-15,287.62414939554816
360,2045-01-15,287.4080365278619
361,2045-02-14,287.46093371552064
362,2045-03-15,288.03936753817857
363,2045-04-15,288.8372040249631
364,2045-05-15,289.82528184091126
365,2045-06-15,290.5267542194293
366,2045-07-15,290.7203932779113
367,2045-08-15,290.5920493646558
368,2045-09-15,290.1222611440558
369,2045-10-15,289.25332020393654
370,2045-11-15,288.5603700930332
371,2045-12-15,288.0381699549236
372,2046-01-15,287.7126847586093
373,2046-02-14,287.5576391083034
374,2046-03-15,288.2846853993188
375,2046-04-15,289.1411805004969
376,2046-05-15,289.89079395302286
377,2046-06-15,290.44415666452863
378,2046-07-15,290.8047951795891
379,2046-08-15,290.6971862372957
380,2046-09-15,290.0160442921247
381,2046-10-15,289.0811490732026
382,2046-11-15,288.19674669944243
383,2046-12-15,287.61494747008675
384,2047-01-15,287.1773092105698
385,2047-02-14,287.2765346183377
386,2047-03-15,287.96832773067183
387,2047-04-15,288.8637917831773
388,2047-05-15,289.680740216456
389,2047-06-15,290.35695954800536
390,2047-07-15,290.6478028119424
391,2047-08-15,290.4995615685801
392,2047-09-15,289.8560640377523
393,2047-10-15,289.1973634045486
394,2047-11-15,288.27571179752704
395,2047-12-15,287.6777671360306
396,2048-01-15,287.25607609206776
397,2048-02-14,287.79753732170474
398,2048-03-15,288.1298740837962
399,2048-04-15,289.0254815197113
400,2048-05-15,289.91779364172095
401,2048-06-15,290.5736778090837
402,2048-07-15,290.911714436584
403,2048-08-15,290.8306066822045
404,2048-09-15,290.0758797246751
405,2048-10-15,289.4999359279923
406,2048-11-15,288.72330611934456
407,2048-12-15,287.8866354675942
408,2049-01-15,287.84616922785654
409,2049-02-14,287.812595573107
410,2049-03-15,288.4812677120183
411,2049-04-15,289.4041773241331
412,2049-05-15,290.32436273330285
413,2049-06-15,290.83358305301925
414,2049-07-15,291.0505253806233
415,2049-08-15,290.9284854370868
416,2049-09-15,290.29298061560905
417,2049-10-15,289.5331854081137
418,2049-11-15,288.69691487403554
419,2049-12-15,288.0381584147001
420,2050-01-15,287.6527813411436
421,2050-02-14,287.6546088964436
422,2050-03-15,288.2988642274964
423,2050-04-15,289.0228513035455
424,2050-05-15,289.9164505308027
425,2050-06-15,290.5377971469976
426,2050-07-15,290.83605815184757
427,2050-08-15,290.83616679365895
428,2050-09-15,290.207433248932
429,2050-10-15,289.50523714993716
430,2050-11-15,288.73528940929
431,2050-12-15,288.0922184051026
432,2051-01-15,287.6596554180495
433,2051-02-14,287.80447702412636
434,2051-03-15,288.1887411106357
435,2051-04-15,289.33977898517367
436,2051-05-15,290.1346651069719
437,2051-06-15,290.86218894875213
438,2051-07-15,291.10105917172064
439,2051-08-15,290.9551131677914
440,2051-09-15,290.411490044027
441,2051-10-15,289.7133466956711
442,2051-11-15,288.86125530803713
443,2051-12-15,288.1264739673911
444,2052-01-15,287.91109125678923
445,2052-02-14,288.08253126983834
446,2052-03-15,288.46835894098587
447,2052-04-15,289.431090696969
448,2052-05-15,290.21956068445087
449,2052-06-15,290.7590738577302
450,2052-07-15,291.1176192357487
451,2052-08-15,290.9176699534587
452,2052-09-15,290.3316773227938
453,2052-10-15,289.39103147709415
454,2052-11-15,288.58210450080804
455,2052-12-15,287.87644268494097
456,2053-01-15,287.53130866132983
457,2053-02-14,287.3967045704185
458,2053-03-15,288.267099790796
459,2053-04-15,289.13237848277623
460,2053-05-15,290.0284544677593
461,2053-06-15,290.7034047656051
462,2053-07-15,291.0272013314651
463,2053-08-15,290.7572847833782
464,2053-09-15,290.1346482650302
465,2053-10-15,289.34750071120976
466,2053-11-15,288.54139158533815
467,2053-12-15,287.72029353923773
468,2054-01-15,287.46551163372834
469,2054-02-14,287.63992434548993
470,2054-03-15,288.2224336211753
471,2054-04-15,289.0877104528964
472,2054-05-15,289.95252385924385
473,2054-06-15,290.61050892956627
474,2054-07-15,290.988830933174
475,2054-08-15,290.8774685617827
476,2054-09-15,290.1062093776245
477,2054-10-15,289.394330344642
478,2054-11-15,288.6407805991649
479,2054-12-15,288.15127158228904
480,2055-01-15,287.80529422388287
481,2055-02-14,288.214409259925
482,2055-03-15,288.56442747756586
483,2055-04-15,289.53026434680606
484,2055-05-15,290.418100829701
485,2055-06-15,290.9101162280258
486,2055-07-15,291.26119118517823
487,2055-08-15,291.0856560035619
488,2055-09-15,290.65177390291024
489,2055-10-15,289.9565442095259
490,2055-11-15,289.16850315499664
491,2055-12-15,288.5666816801749
492,2056-01-15,288.1826547409115
493,2056-02-14,288.2406787440358
494,2056-03-15,288.51710496434373
495,2056-04-15,289.54861765959083
496,2056-05-15,290.3130986092388
497,2056-06-15,290.87332222365853
498,2056-07-15,291.19516311063035
499,2056-08-15,291.0884166407588
500,2056-09-15,290.42467830376745
501,2056-10-15,289.4636064973666
502,2056-11-15,288.74991472826144
503,2056-12-15,288.30217043563493
504,2057-01-15,287.9463393332752
505,2057-02-14,288.0293431344526
506,2057-03-15,288.59424089221085
507,2057-04-15,289.5858340747093
508,2057-05-15,290.29986995374725
509,2057-06-15,290.9706917714194
510,2057-07-15,291.3181121217695
511,2057-08-15,291.2419114693483
512,2057-09-15,290.5376470900464
513,2057-10-15,289.72782206276395
514,2057-11-15,289.0038231392734
515,2057-12-15,288.1095111381484
516,2058-01-15,288.0287703691558
517,2058-02-14,288.1020194722175
518,2058-03-15,288.59547266669574
519,2058-04-15,289.54741564039654
520,2058-05-15,290.4536876758899
521,2058-06-15,291.09454238239414
522,2058-07-15,291.3999536467434
523,2058-08-15,291.26396376299414
524,2058-09-15,290.52052789620484
525,2058-10-15,289.9269735985508
526,2058-11-15,289.25477497071233
527,2058-12-15,288.53723893582253
528,2059-01-15,288.22147435804663
529,2059-02-14,288.1369435680884
530,2059-03-15,288.92844795626456
531,2059-04-15,289.781504911016
532,2059-05-15,290.58163591499766
533,2059-06-15,291.1378216478072
534,2059-07-15,291.43651866604154
535,2059-08-15,291.2146201600615
536,2059-09-15,290.7700415785739
537,2059-10-15,289.85946516080026
538,2059-11-15,288.90932336952426
539,2059-12-15,288.54452452761024
540,2060-01-15,287.99337987182327
541,2060-02-14,287.98716411412715
542,2060-03-15,288.56129547270143
543,2060-04-15,289.5507808081283
544,2060-05-15,290.460708510182
545,2060-06-15,291.16986829839476
546,2060-07-15,291.52529160431044
547,2060-08-15,291.1588507534331
548,2060-09-15,290.63350194785494
549,2060-10-15,289.752376937918
550,2060-11-15,289.0053418589544
551,2060-12-15,288.3202755002086
552,2061-01-15,287.99326730396047
553,2061-02-14,288.37550929975487
554,2061-03-15,288.7887929571488
555,2061-04-15,289.63603197919286
556,2061-05-15,290.52014024388217
557,2061-06-15,291.12531105937586
558,2061-07-15,291.6203906491125
559,2061-08-15,291.3873466250993
560,2061-09-15,290.6685150431106
561,2061-10-15,290.1955692085864
562,2061-11-15,289.3584724261326
563,2061-12-15,288.8712561190245
564,2062-01-15,288.2683661569362
565,2062-02-14,288.68196190341877
566,2062-03-15,289.0348947123691
567,2062-04-15,289.91008364765736
568,2062-05-15,290.6329081227147
569,2062-06-15,291.2373091909895
570,2062-07-15,291.58858584457107
571,2062-08-15,291.5436421461552
572,2062-09-15,290.9241932282087
573,2062-10-15,290.1531715514904
574,2062-11-15,289.28220972548485
575,2062-12-15,288.5555669683335
576,2063-01-15,288.3726840309761
577,2063-02-14,288.28378927033174
578,2063-03-15,288.67225534258336
579,2063-04-15,289.7208466253298
580,2063-05-15,290.6179888946167
581,2063-06-15,291.3869996654734
582,2063-07-15,291.690567264323
583,2063-08-15,291.5824723846502
584,2063-09-15,290.78186655310503
585,2063-10-15,289.93667784726574
586,2063-11-15,289.2152739662471
587,2063-12-15,288.52821051898894
588,2064-01-15,288.2942556131159
589,2064-02-14,288.49539342086774
590,2064-03-15,289.11655350879397
591,2064-04-15,289.8039285495069
592,2064-05-15,290.67716643619787
593,2064-06-15,291.2933146801031
594,2064-07-15,291.6511683900372
595,2064-08-15,291.4744070986002
596,2064-09-15,290.8129923269079
597,2064-10-15,290.02429218623826
598,2064-11-15,289.304940504729
599,2064-12-15,288.588766916479
600,2065-01-15,288.3595585365046
601,2065-02-14,288.4909697954159
602,2065-03-15,288.84713979164894
603,2065-04-15,289.81654725749945
604,2065-05-15,290.66212507942925
605,2065-06-15,291.2703678369523
606,2065-07-15,291.6482673129101
607,2065-08-15,291.5760086762808
608,2065-09-15,290.8509129554337
609,2065-10-15,290.0293046413822
610,2065-11-15,289.2133433038319
611,2065-12-15,288.754334363488
612,2066-01-15,288.5022010671227
613,2066-02-14,288.5592936174729
614,2066-03-15,289.2850756442134
615,2066-04-15,290.0680056363831
616,2066-05-15,290.7791615877865
617,2066-06-15,291.44507634834844
618,2066-07-15,292.0012962850189
619,2066-08-15,291.93253399830036
620,2066-09-15,291.21248990459696
621,2066-10-15,290.3857773908936
622,2066-11-15,289.5875353837822
623,2066-12-15,288.9886384799528
624,2067-01-15,288.63218148730726
625,2067-02-14,288.5458529281416
626,2067-03-15,289.0461820670352
627,2067-04-15,289.98107140962674
628,2067-05-15,290.8322101721099
629,2067-06-15,291.40010510702257
630,2067-07-15,291.8481512070978
631,2067-08-15,291.6484972736366
632,2067-09-15,290.9815466334772
633,2067-10-15,290.2895671928715
634,2067-11-15,289.46212023268697
635,2067-12-15,288.8493693738914
636,2068-01-15,288.6813045922714
637,2068-02-14,288.68786760893363
638,2068-03-15,288.9298240154905
639,2068-04-15,289.80238900293784
640,2068-05-15,290.6940830243501
641,2068-06-15,291.2496229381607
642,2068-07-15,291.6309062520832
643,2068-08-15,291.5365212188889
644,2068-09-15,290.8973571773554
645,2068-10-15,290.20703561941235
646,2068-11-15,289.54351022548497
647,2068-12-15,289.2208325441126
648,2069-01-15,288.77742852483345
649,2069-02-14,288.77363559217525
650,2069-03-15,289.5144667876781
651,2069-04-15,290.1841417892356
652,2069-05-15,290.9528414349095
653,2069-06-15,291.62290760394444
654,2069-07-15,292.0864577742078
655,2069-08-15,291.99801183365577
656,2069-09-15,291.24013060587737
657,2069-10-15,290.3376112478322
658,2069-11-15,289.63561790062164
659,2069-12-15,288.9452379113226
660,2070-01-15,288.5883123093342
661,2070-02-14,288.5744659395006
662,2070-03-15,289.11499581613367
663,2070-04-15,289.9851459288844
664,2070-05-15,290.866593168281
665,2070-06-15,291.4754353381098
666,2070-07-15,291.94341119829204
667,2070-08-15,291.84097553230094
668,2070-09-15,291.08592881654175
669,2070-10-15,290.3573089769938
670,2070-11-15,289.757720325159
671,2070-12-15,289.12611496562124
672,2071-01-15,288.7722018175481
673,2071-02-14,288.74233358713917
674,2071-03-15,289.2899428048845
675,2071-04-15,290.20699061937034
676,2071-05-15,290.93382660317064
677,2071-06-15,291.6372208867735
678,2071-07-15,291.9647950785001
679,2071-08-15,291.78999907208447
680,2071-09-15,291.20205540860604
681,2071-10-15,290.31156045071606
682,2071-11-15,289.58084590894885
683,2071-12-15,288.84031508697626
684,2072-01-15,288.72947685425555
685,2072-02-14,288.7164494227149
686,2072-03-15,289.3563347432966
687,2072-04-15,290.1731241697049
688,2072-05-15,291.0183829993005
689,2072-06-15,291.64793940685337
690,2072-07-15,291.9873559043647
691,2072-08-15,291.83393670024793
692,2072-09-15,291.16517838072537
693,2072-10-15,290.3572815017395
694,2072-11-15,289.7673548083232
695,2072-12-15,289.18339824941114
696,2073-01-15,288.9043958335286
697,2073-02-14,288.9776751981591
698,2073-03-15,289.4856432902646
699,2073-04-15,290.2805771040802
700,2073-05-15,291.198377882101
