,time,r10i1p1f2,r11i1p1f2,r12i1p1f2,r16i1p1f2,r17i1p1f2,r18i1p1f2,r19i1p1f2,r1i1p1f2,r2i1p1f2,r3i1p1f2,r4i1p1f2,r5i1p1f2,r6i1p1f2,r7i1p1f2,r8i1p1f2,r9i1p1f2
47,2018-12-16,286.5979710050676,285.8087148298534,285.90077105213476,286.01675438175994,286.29227499625733,285.8503944193101,286.1964315765276,286.11575332029935,285.7355521969804,286.0451977804287,285.90583087470407,286.2192673442157,285.97320109952113,285.9933775116779,286.0707885360831,286.02777357868575
48,2019-01-16,285.9418981110212,285.5858220897899,285.4569884018749,285.64098841529767,285.83738093574516,285.52550948990813,285.70499159051167,285.7803579328361,285.2927808657489,285.61458643774637,285.47546299146984,285.68924550432456,285.26260476469656,285.6768258064996,285.6374942914657,285.3767916526267
49,2019-02-16,285.999174114595,285.748509971221,285.5495059964406,285.8411413859843,285.9931984654899,285.8236042518487,285.5773759853474,285.74511128907864,285.43701474384505,285.81080867290666,285.78134980719614,285.9139635374924,285.31140441344587,285.99315149497016,285.6965171626308,285.7413055409733
50,2019-03-16,286.9011346366107,286.37259522517235,286.54360573557824,286.4510646210892,287.17879650804804,286.7610429186089,286.3963651356794,286.5992215139128,286.40953055224963,286.64098278168024,286.48890736856276,286.72998469679715,286.46650464057734,286.49232511916097,286.668533424125,286.42146757382136
51,2019-04-16,287.8874211713862,287.3928345981906,287.6467365122374,287.39587035305243,287.8875943200364,287.66106667339034,287.49275532467783,287.6352600385946,287.5253761742698,287.6685840007177,287.69700038227506,287.8491116877024,287.37780504507725,287.54894386410984,287.67901270792544,287.47493486845354
52,2019-05-16,288.9463510821313,288.470068549223,288.5907019934806,288.33822174126647,288.82243921549673,288.4069825956013,288.47207734854715,288.62407846748795,288.65083119752757,288.4293203241956,288.52465933846264,288.70997227212416,288.30812633832505,288.45329907039695,288.57479189366313,288.3382044342322
53,2019-06-16,289.7168691192921,289.1788618221334,289.3625086618601,289.18538058181827,289.5833271257899,289.38918343269864,289.3344567207503,289.41324791404645,289.2869826245918,289.51388734396176,289.34143885135404,289.5542585010994,289.23539992205167,289.25219572846044,289.53080883317057,289.16540079198415
54,2019-07-16,290.17103991643864,289.70502568239465,289.7886988167774,289.5774734937197,290.015315509818,289.91596472056113,289.84795694585773,289.8794726847107,289.7144925458565,289.9461365613452,289.91320127987046,289.9721538032104,289.80296427628144,289.7446416176635,289.9124238583548,289.77689963803715
55,2019-08-16,290.1365315484439,289.6241640570766,289.72108425175577,289.6482306106903,289.91177125748277,289.81698058843375,289.8680283520955,289.87929891627283,289.6944908186081,289.79739488430624,289.9151330864347,289.8431944575378,289.68096824754537,289.6278719268219,289.8361297836421,289.6644016341426
56,2019-09-16,289.47137699445733,289.0136020380109,289.0983928992117,288.96699047903905,289.3599381220364,289.3106070800942,289.14369742459775,289.1823897282974,289.0834302028135,289.0642042005675,289.10529047380214,289.1866533691619,288.9765811244858,288.9750864640817,289.3197883821113,288.9873796793544
57,2019-10-16,288.3410355492644,288.0963395261913,288.1182871515554,287.9407599044833,288.33314620375086,288.22267248154594,288.2952530850061,288.30478004807594,288.09728003729725,288.16210199421147,288.1384336124998,288.2817186475721,288.1283512043492,288.1334057112139,288.1910335606279,288.0984533113637
58,2019-11-16,287.25596396414846,286.8922817475066,287.17827123421586,286.799471254041,287.2052066038262,287.2202912230425,287.09683942288126,287.28295766520444,286.9925775409594,287.13498242218725,286.79301856056435,287.09641831361756,286.869678842349,286.96113785340566,287.29156221975546,287.0083393657382
59,2019-12-16,286.0800660803564,286.09225135535104,286.0648850040908,285.71973961546325,286.2453345648515,286.12468797306303,286.069432810602,286.1751515843073,285.8831196618677,286.08569043658395,285.94635278463653,286.1809206348802,285.82758483826206,285.910532942995,286.3052208315488,286.15254677778086
60,2020-01-16,285.6032621751936,285.67328804166243,285.76414863760704,285.35617278061,285.8507577686209,285.67703317117184,285.56971752982935,285.8546987538865,285.51155571250507,285.6994488665583,285.69081929431275,285.7347523380236,285.7967368706883,285.4647968902391,285.90187537293144,285.7746297602261
61,2020-02-16,285.88879195842907,285.6772214111329,285.5198760833925,285.6325726481029,285.9221679062077,286.22408015732145,285.65607735127065,285.89885914150204,285.79733561687783,285.95947104541875,285.9612447675716,285.76158543664644,285.92097271331556,285.6742075626855,285.9135358024072,285.9079169531688
62,2020-03-16,286.51675567539985,286.46197338954005,286.5641811462976,286.4715987878358,286.60026421851853,286.7450746087665,286.5357043284172,286.69879313195287,286.61000453144857,286.5847251385054,286.51394199639753,286.727357749165,286.53635125511784,286.388158477622,286.7707128166988,286.52951689787335
