,time,r1i1p1f1,r2i1p1f1,r3i1p1f1,r4i1p1f1,r5i1p1f1
138,2026-07-16,290.280798011375,289.98538364425656,290.1700528033476,290.0337786754082,290.0314677150034
139,2026-08-16,290.020886797468,289.7488824350088,290.047128176114,289.8996394214095,289.79830280351763
140,2026-09-16,289.1906345745131,289.27050290831386,289.3068434239231,289.23646438427846,289.21864037960466
141,2026-10-16,288.228398420072,288.1985252854814,288.21867419540825,288.34991803942995,288.25296805327037
142,2026-11-16,287.5071452235822,287.4603529554644,287.5198806659721,287.53864144944095,287.38542310617424
143,2026-12-16,287.0493710808838,286.8529963458385,286.9006490096286,286.8303516062588,286.79245906194484
144,2027-01-16,286.7193073440094,286.5065827889594,286.73858979325104,286.73419264469794,286.84032241005866
145,2027-02-15,286.79648005268604,286.5456174848776,286.84959086037634,286.71804060899433,286.938721550317
146,2027-03-16,287.2671666937083,287.1488276079899,287.15027402563936,287.2729088274338,287.47839649510956
147,2027-04-16,288.2602121941737,288.1601447733422,288.1918557708124,288.1489604360633,288.207451542661
148,2027-05-16,289.0834474903537,288.98110023961095,288.9277130262881,289.0183820590594,289.0420622681038
149,2027-06-16,289.735390514149,289.4496425174153,289.631306784013,289.6720682387297,289.7909657220734
150,2027-07-16,290.2101817912809,289.8336065691758,290.1427604421881,290.0960718161921,290.2374736242292
151,2027-08-16,289.9507265304635,289.8379332028312,289.98352973571735,289.9420874556705,289.9120685290675
152,2027-09-16,289.3329441725027,289.2600255138085,289.4155393990898,289.2062236184403,289.27979058126147
153,2027-10-16,288.32795065618654,288.43451979033614,288.49558235504537,288.20437141655793,288.3572998453379
154,2027-11-16,287.35387307287795,287.53252318019383,287.59389101898176,287.46952382590723,287.61176624801686
155,2027-12-16,286.68883128527966,286.9758267073675,286.93231101725183,286.7060880506138,286.97685945253204
156,2028-01-16,286.7654696757007,286.78954838135445,286.76632541567864,286.4492764888548,286.83584696953164
157,2028-02-15,287.01622496434965,287.00616622783497,287.0636467063818,286.87938286294684,286.63797966181045
158,2028-03-16,287.50092661196277,287.66685795659004,287.60803954656933,287.4705373109705,287.3478438302744
159,2028-04-16,288.04170683267205,288.53659267968334,288.3646835523508,288.2682605074354,288.09735333864995
160,2028-05-16,289.06579728519563,289.37203411037154,289.0397595166167,289.11237209083544,288.81011548092073
161,2028-06-16,289.73879089831917,289.97120082478335,289.8182987324122,289.6001876745328,289.5670006632088
162,2028-07-16,290.1053523965774,290.4385242157942,290.04213685515674,290.0878413412066,290.09233054329667
163,2028-08-16,289.93523027384003,290.0835162147281,289.97743888143754,289.95019610703264,289.79490096388804
164,2028-09-16,289.29680253456,289.3992056322536,289.2816848013803,289.0749095258614,289.1896748443719
165,2028-10-16,288.29374189759614,288.4903912893689,288.3917542038431,288.44350729919694,288.09546779206283
166,2028-11-16,287.5558080892486,287.54106967710646,287.64704054608444,287.4915225229442,287.4352531328564
167,2028-12-16,286.65575694435177,287.0373769364277,286.97631494575614,286.7765285749896,286.9670305417247
168,2029-01-16,286.55361093812917,286.6972236437203,286.7189122627126,286.9404898135301,286.76758678528887
169,2029-02-15,286.69797648590736,286.9193079882753,286.8597928551978,286.993104134464,286.76535569777195
170,2029-03-16,287.3798492943913,287.44984187267926,287.429470666093,287.31754429176044,287.57624177448474
171,2029-04-16,288.42986183313167,288.23600213668044,288.3678996668171,288.1074944319543,288.16954309613595
172,2029-05-16,289.03899279344387,288.9999530829363,289.1263279800205,288.8421273529072,288.9544466609806
173,2029-06-16,289.7429444653148,289.7166020339288,289.904685446377,289.5667393523708,289.6412412377504
174,2029-07-16,290.01294552796844,290.1231256770733,290.39295578851915,289.8824503781715,290.1533339349422
175,2029-08-16,289.8156200321208,289.78995461838286,290.1518425230199,289.69026653370236,290.23254547589676
176,2029-09-16,289.1890328576193,289.3038410927694,289.42000305982253,289.05618551976954,289.52476019394334
177,2029-10-16,288.22643921742093,288.28254248645726,288.5140256444704,288.3714066812362,288.4916653377003
178,2029-11-16,287.4159495678326,287.6284745023338,287.7146277783474,287.479009057111,287.64999875882364
179,2029-12-16,286.832166596208,286.9924123274031,287.09417772775015,286.93082667683984,286.98701523263315
180,2030-01-16,287.0397120913283,286.66679972628026,286.84405856673646,286.6973522658196,286.9595563281239
181,2030-02-15,286.9552496578471,286.9445359988376,287.0278040315089,287.0297959478402,287.3066332231266
182,2030-03-16,287.38540531508096,287.1991914901848,287.54152767031894,287.36974684660754,287.66562785557625
183,2030-04-16,288.1083971208801,288.17815067779367,288.37324707412176,288.1754925249714,288.4141859403078
184,2030-05-16,288.8429160612299,289.0323867834391,289.01799701061753,288.91096580440467,289.0022761616659
185,2030-06-16,289.62138235513845,289.83632168295344,289.69890338649714,289.63821081662275,289.94824112060724
186,2030-07-16,290.13583973388387,290.1100170324986,290.19131249793736,289.9748134734324,290.19579356234533
187,2030-08-16,289.8717788020623,290.049252780663,290.13572548454323,290.1609698004886,290.1042855593545
188,2030-09-16,289.3281706296241,289.3366888101124,289.3817086906873,289.44573061049994,289.5534632307524
189,2030-10-16,288.3259509744755,288.4024081949421,288.44770920340545,288.51791788998094,288.7437353656242
190,2030-11-16,287.5492056931788,287.5902911103694,287.40879138064594,287.49576695275806,287.8629221538135
191,2030-12-16,286.9593489721827,286.92676049914843,287.0181030159725,286.99540565965174,287.22170745575295
192,2031-01-16,286.6070777453175,286.7490500812344,286.82087018439256,287.13512461830334,287.0342792515984
193,2031-02-15,287.0998197527309,286.81870998834813,286.90487663031035,286.9599366097762,287.0259242652488
194,2031-03-16,287.5759460853798,287.3940520382951,287.58113157604606,287.70066019020777,287.42612114980693
195,2031-04-16,288.3262318919629,288.3255017335161,288.41139170452993,288.3830182311528,288.2705861364007
196,2031-05-16,288.8777416123624,288.99560379955346,289.14851216364843,289.07499406907846,289.1890682326176
197,2031-06-16,289.6016629213794,289.75413116135286,289.82243969859843,289.89024981956464,289.85415230922257
198,2031-07-16,290.1235767668788,290.2671489085994,290.0269601517664,290.2412712410021,290.1849933973993
199,2031-08-16,289.9279523051094,290.03837152404327,289.9999202998671,290.15429120720285,290.0766422287639
200,2031-09-16,289.2968842634556,289.4201802945159,289.54160522367573,289.4274725194907,289.31076162416775
201,2031-10-16,288.57677327585503,288.54437433592614,288.6088777853017,288.4479281419013,288.37684712817145
202,2031-11-16,287.72932504841236,287.6224599694197,287.69897748826196,287.58011096226886,287.599294675166
203,2031-12-16,286.94410420419086,286.97936754841953,286.7779899539268,286.9476963581415,286.9027846252304
204,2032-01-16,286.76606513412537,286.7426597164253,286.80684178546755,286.8254812212146,286.6062558783116
205,2032-02-15,286.98620557998305,287.00792382298187,287.0245322688906,287.1952390637757,286.7996468335984
206,2032-03-16,287.1682910954995,287.4811524786785,287.35260100145985,287.575030940798,287.25973057923636
207,2032-04-16,288.1243775013941,288.20756185334534,288.2778315723759,288.28189855216146,287.99720697154396
208,2032-05-16,288.9766946603071,289.09439126844467,289.1463736200148,289.08295955081894,289.10525541758955
209,2032-06-16,289.71653597659287,289.8644957740651,289.77952413197835,289.7761746491471,289.7626939057536
210,2032-07-16,290.034168663761,290.1723728981144,290.135169070828,290.2254076403956,290.1087642221195
211,2032-08-16,289.8613177645083,289.97878441633867,289.9019410143845,290.06957931645303,290.03291071509176
212,2032-09-16,289.11301934062976,289.1832410156978,289.08860144680943,289.5696924325543,289.4522036480643
213,2032-10-16,288.37570536330963,288.4160708029224,288.3292851439011,288.5349673424985,288.35271098517927
214,2032-11-16,287.4329840806287,287.5784950092306,287.43991739893704,287.76427776559314,287.5960454719391
215,2032-12-16,286.7528059209052,286.93975322260866,287.0568054884206,287.35341498507927,287.0512607262909
216,2033-01-16,286.60008929662376,286.7751698382685,287.1435151661138,286.97273785780027,286.99060406982716
217,2033-02-15,286.76809328962844,286.988227787687,286.9565265099064,287.06574006546924,287.07986750528215
218,2033-03-16,287.4060196158054,287.5107980488566,287.6824749256565,287.6243416032651,287.53230445289483
219,2033-04-16,288.07915649510176,288.1857411497234,288.4329094286965,288.3306201568665,288.2558389436109
220,2033-05-16,288.8881998772206,289.0072759842083,289.1049875102174,289.070517725781,288.88785306159446
221,2033-06-16,289.5508235750269,289.78900553426917,289.82026225241464,289.91899988003524,289.8020086476046
222,2033-07-16,290.0673643411937,290.14589846896604,290.2915407852779,290.3059418811829,290.2157123411406
223,2033-08-16,289.87221982788924,290.10393237376553,290.0683705118517,290.08706157135254,290.2373694013326
224,2033-09-16,289.1864177928155,289.30011503258265,289.575647329091,289.5082126598535,289.5583040209055
225,2033-10-16,288.25699023510373,288.29380387274534,288.71294194248486,288.6311504313483,288.50928034989073
226,2033-11-16,287.4816895354031,287.68952460662456,288.0931142404523,287.7576574659772,287.97043003831124
227,2033-12-16,286.97686308840946,287.0470002779817,287.57303340002056,287.5104063358279,287.28353587522884
228,2034-01-16,286.7541051329938,286.80666451073955,287.1561993883437,287.1871012714522,287.00289562900036
229,2034-02-15,286.8782588556082,286.87681862569156,287.49330211475217,287.1820595161264,287.0584005418585
230,2034-03-16,287.29877744255845,287.508120126845,288.062896344053,287.7563272481353,287.64741263555135
231,2034-04-16,288.40930580814467,288.30833611288637,288.74403369048974,288.70210737995666,288.57833677179633
232,2034-05-16,289.1409445710779,288.99776267368185,289.4488604750873,289.27181402306195,289.161456727989
233,2034-06-16,289.81047327876166,289.6033489360483,290.045432640727,289.97486967394707,290.0065056234272
234,2034-07-16,290.2066351211522,290.0540549739584,290.5558554575288,290.4628778958106,290.31791294476056
235,2034-08-16,289.98401477702095,289.99585580963327,290.2476235623852,290.43085546999095,289.9821223928534
236,2034-09-16,289.35530325637393,289.42509233235,289.5996462380333,289.64642129050196,289.2760727350389
237,2034-10-16,288.39317441733283,288.51993522760677,288.91468526660697,288.89782983831947,288.6111930666815
238,2034-11-16,287.6735601478954,287.4943517813648,287.778584050715,287.97782725031806,287.76409136725624
239,2034-12-16,286.9630552878707,286.97153616122813,287.1184652891515,287.29270669698326,287.29473995741546
240,2035-01-16,286.6692762391138,286.57161471654854,286.8735245039363,286.9848504519031,287.16290906921313
241,2035-02-15,286.9228316345078,286.6605235747168,287.13621707197115,287.24017772255615,287.3652026796043
242,2035-03-16,287.46444705990973,287.38612428492337,287.4335204014767,287.79119233427883,287.82572438357136
243,2035-04-16,288.2497708861205,288.1924975338613,288.2910449513469,288.50281500203323,288.4031989617979
244,2035-05-16,289.16301022986903,288.98679717136855,289.298689696728,289.3609247898869,289.27645395940505
245,2035-06-16,289.9460449788096,289.8296804803542,289.87757901189843,290.1005659450686,289.9323248574071
246,2035-07-16,290.329515933679,290.11756894099324,290.38048507260385,290.4481156173204,290.24070640054214
247,2035-08-16,290.23276764488253,289.97395763077594,290.19006317905234,290.2831251280281,290.05059658975466
248,2035-09-16,289.51374569197196,289.4044747693641,289.62079413157187,289.53853144388313,289.62302708335056
249,2035-10-16,288.6481596805316,288.32166975822577,288.6500943519244,288.7589510135439,288.52776489091195
250,2035-11-16,287.6032567871392,287.5304206869116,287.68286228206614,287.8711658227366,287.9160885400085
251,2035-12-16,286.9227157915505,286.85711714849566,287.1453073378897,287.5089375037011,287.1904902827888
252,2036-01-16,286.98305514237217,286.59085181270103,287.02007475596264,287.1384040004251,287.06203183551486
253,2036-02-15,286.95096207979924,286.77204825693684,287.04565195076174,287.21078630070525,287.17409945134165
254,2036-03-16,287.7122643220772,287.354967063986,287.5504905410188,287.88907274885906,287.84100599549714
255,2036-04-16,288.3428641035132,288.26298959316057,288.2742921414339,288.7696297989933,288.58508686812297
256,2036-05-16,289.1156153119826,289.0971422980554,289.1658146481459,289.3654170656175,289.55412543658343
257,2036-06-16,289.77390825520257,289.74471539914543,289.98617882600007,290.0882008806482,290.0149704012268
258,2036-07-16,290.2150404328354,290.0283792428399,290.3135962553334,290.360619447565,290.3651087680482
259,2036-08-16,290.2748552031498,289.8077322996108,290.28471182215077,290.17644036829597,290.3547918498509
260,2036-09-16,289.46378011288766,289.32522509672987,289.4646579455351,289.5406099108459,289.58219361736764
261,2036-10-16,288.45547367396364,288.49609681842963,288.7315818825598,288.80339220209606,288.70840953512254
262,2036-11-16,287.7694220332675,287.6645259415065,287.7999635163813,287.8540222665096,287.78233509384467
263,2036-12-16,286.95047255070705,286.7653155182159,287.2022377544901,287.20459292094944,287.219541397941
264,2037-01-16,287.0039680042982,286.8156082947978,287.0775616694198,286.86085537493216,286.952911093143
265,2037-02-15,287.22614767764316,287.190518832364,287.29170414797153,287.052288920061,286.8805950420281
266,2037-03-16,287.7945273259084,287.58759614438645,287.8378243422749,287.60498537703745,287.57172879329397
267,2037-04-16,288.46205404475853,288.2495188351625,288.5367242903822,288.4728406900554,288.444799313736
268,2037-05-16,289.29700157323555,288.96747543485645,289.2234453881479,289.29702570614427,289.3520206101129
269,2037-06-16,289.9291108466034,289.7832796694339,290.0051910519633,290.0002827606082,290.07784349775994
270,2037-07-16,290.4141865415761,290.3062142916671,290.3821208261033,290.3798773124251,290.4714151562885
271,2037-08-16,290.271677469577,290.14826158618337,290.1704527809253,290.2781277775833,290.2979974675446
272,2037-09-16,289.60967747572084,289.4805807299151,289.44654487810624,289.7179304794848,289.6797189127549
273,2037-10-16,288.8043365913036,288.5698272615679,288.4681072752484,288.6652130147365,288.722080787179
274,2037-11-16,287.926484310415,287.6039565813429,287.6791396333471,288.01128342315144,287.8842539766216
275,2037-12-16,287.08425961698947,286.8660988537585,287.191004380439,287.5143342275825,287.3751558474086
276,2038-01-16,286.9308976570568,286.885232476265,286.90743837378847,287.0798906477185,287.05386264359004
277,2038-02-15,287.0057951146794,287.2005159469406,286.9198313436946,287.35091846095133,287.07822007746256
278,2038-03-16,287.45485786879675,287.72613704063934,287.6504361156769,287.6567074021181,287.55852469727887
279,2038-04-16,288.33908902127934,288.52499632664006,288.47873673913443,288.6439673517691,288.45368606348705
280,2038-05-16,289.12090430056486,289.1587394596289,289.16751696345426,289.4415831167207,289.1575099363265
281,2038-06-16,289.8153494731973,289.80563439403556,289.9071945453937,290.11910958964813,289.94329817407333
282,2038-07-16,290.21122325707984,290.40215053789683,290.2254459234119,290.41941267981326,290.58131502758994
283,2038-08-16,290.06890003016576,290.185388997249,290.1626085661199,290.38739480872175,290.3500853204343
